,cd
M_0037_0779_0039_U,0.053796808609937116
M_0037_0038,0.01250282126252982
M_0038_0037,0.0
M_0191_0038,0.06676023945599574
M_0038_0191,0.0639042270061496
M_0191_0852,0.04943022005637384
M_0852_0191,0.05089534962590621
M_0039_0038,0.08558918710797266
M_0308_0011,0.022911404231487173
M_0011_0308,0.07356346307292043
M_0821_0190,0.09880954860334917
M_0821_0159,0.015050729012448302
M_0323_0032,0.007907129925753136
M_0032_0323,0.01752907215412762
M_0015_0159,0.049346757911563593
M_0108_0478_0479,0.014106993329083488
