,cd
M_0821_0190,0.09989727521835766
M_0821_0159,0.01037010946730989
M_0852_0191,0.036089143721861616
M_0191_0852,0.0
M_0015_0159,0.0446333338054127
M_0038_0191,0.0939321509888424
M_0191_0038,0.02660523874358681
M_0037_0779_0039_U,0.07666922604711082
M_0037_0038,0.01115802003573978
M_0011_0308,0.08377531181235004
M_0308_0011,0.026395453463644532
M_0038_0037,0.034681833677329174
M_0039_0038,0.10642334458273157
M_0323_0032,0.009387999072500113
M_0032_0323,0.035947729209154726
M_0108_0478_0479,0.022114896365776435
