N31111S
19.8997487421324
24.24871130596428
24.782691907495
23.725705277379863
23.70270410350224
32.54647027363685
31.680220384908367
34.26103007526454
33.601947995479506
33.601947995479506
34.324653212841326
34.324653212841326
33.341211190302666
29.8907100192442
32.09078032423303
31.47293209323616
34.372293281865055
21.98346486049748
19.230657342331853
19.230657342331853
19.230657342331853
19.230657342331853
21.405182040380275
22.205650386577496
21.98346486049748
19.031075066370224
19.89974874213241
18.090680674665823
17.43820257626655
17.249505921778017
15.16275340791016
15.16275340791016
15.16275340791016
14.349532776682702
14.119618846259153
16.605037570787758
19.3367290643762
21.01298299969461
21.01298299969461
22.02684312791596
22.07631392156844
22.715633383201094
22.80550172855027
22.51666049839541
22.224065580111372
22.224065580111372
23.23203117954332
19.892895031323945
14.724747258210652
14.724747258210652
14.119618846259153
14.119618846259153
14.659777996582733
14.50078367788195
13.974001834575793
13.658164391507915
13.658164391507915
13.856406460551028
5.908391567007995
10.854408404799504
10.804039648542254
10.804039648542254
12.000000000000012
12.000000000000012
12.000000000000012
12.000000000000012
11.954459038747476
11.816783134015957
13.974001834575793
13.974001834575793
24.18113464515826
23.725705277379877
23.14381912382578
22.376936178290205
23.14381912382578
22.78755641293571
21.98346486049748
22.78755641293571
22.57109978389502
22.57109978389502
22.376936178290205
22.49848479746621
12.82398321328228
12.908770802689308
17.624879109836865
17.624879109836865
17.624879109836865
17.624879109836865
17.624879109836865
16.273235136818435
17.748239349298853
21.62700332286637
20.96100275186368
20.05673770264565
20.758349908147597
22.2056503865775
23.70270410350224
25.647966426564544
22.59525292059053
24.068085243174774
22.78755641293571
22.008262911089474
22.49848479746621
21.98346486049748
21.097177751796785
20.11783469281108
15.456684343968828
20.11783469281108
20.11783469281108
20.679370484527904
18.44894675485938
18.77135147941236
23.14381912382578
23.70270410350224
35.45034940204783
35.86337711624239
38.57460304397182
38.57460304397182
38.40454518555182
39.455383317454576
41.29274644645122
43.85513341984867
43.96692972099496
47.40540820700448
42.02596599938922
42.54195789827006
43.8178046004133
43.555607091290895
37.71664691545969
31.054204809713564
30.842709467112773
32.94623719720579
33.60194799547951
35.24975821967372
35.12574813179333
36.3017655468461
36.3017655468461
37.76000770415947
33.989303130142694
34.499011843556026
30.19933774108301
30.842709467112773
30.895719032666243
29.890710019244207
34.32465321284133
32.69695565478398
42.29764661409556
40.65374856919437
40.77432347133984
37.71664691545969
38.33346508541259
38.33346508541259
40.072661276962656
38.23373094295379
34.876405152533096
35.634508300496904
34.876405152533096
33.34121119030268
31.47293209323617
30.036341624469166
30.62975380543923
30.036341624469166
26.81248013349552
43.86756930083587
46.46406235908664
49.47726750741194
