N31111W
69.68239636835378
79.83847329566002
84.40809956827172
85.84340923501878
75.77958468179577
80.25414177927064
75.98085883359643
75.91622176631769
76.94389927969362
76.97933607026098
73.87704773350234
72.7836145396376
81.2806585513765
84.61463445312734
88.18163074019441
91.88332522577451
91.58006928862356
83.2695513487264
85.79256166104166
86.24911066735174
85.05826879797807
80.49167094121658
73.16482016031276
71.65827998849183
70.24373152233456
69.50212553976642
70.77750027695626
63.59245238233857
67.88225099390856
67.07390767585477
65.55219987987365
71.7191492116043
69.61974641514496
70.61547602718156
68.6552653082446
67.06374172789238
67.2262124201835
69.24068693530363
67.90434448545983
53.9974746884266
41.84060663561611
41.050966105340535
39.09429160841306
29.652533235336342
35.48110893009251
33.69920419885851
37.29123708911201
37.78527851858806
38.30143600441111
46.29647542052889
46.62519802541422
48.77499359302879
49.24244289043935
49.74937185533099
50.73997885834654
51.96152422706631
43.81780460041328
33.21007514157549
35.496478698597684
30.895719032666225
37.367949319753095
34.13342803017166
35.2033056299082
39.122186218889325
37.06014767178545
40.77432347133983
45.0333209967908
44.85126936482805
46.051354732811845
47.3132693284395
44.70509427957237
44.15262784313686
32.00568131384858
33.94112549695427
36.58613746414691
35.61919809214228
32.813522711334606
35.12574813179331
32.96278893761045
33.73156061936923
34.11744421846395
32.8965320084324
32.205307298360275
31.45126099509871
31.45126099509871
30.5003725759658
29.886147596868646
33.27160951922824
25.89664772970361
25.642649132752528
23.880383733782978
23.92602234920265
25.386109301240804
27.010099121355587
32.94623719720577
37.5427029588247
35.45034940204782
36.83871481323566
36.36181813636136
35.98484529505567
33.60194799547949
34.82945461948706
34.75106276988321
34.32465321284132
41.20017652212846
41.71330722922841
47.86344211304793
47.86344211304793
44.85126936482805
54.9809884497277
57.62575181919341
58.527382868658535
58.527382868658535
52.79462782587568
51.67732050469968
51.96152422706631
50.77221860248162
46.19326987579664
45.89711815076687
45.86145143007062
41.25309905713971
38.447130168347
41.080851544683966
55.7787838454078
61.47283213671784
62.458713636216594
57.31254027459673
62.97185518511063
71.35315499172216
72.15135606361241
72.15135606361241
77.67765561484319
74.75779071593323
85.00695158739558
74.14972567839894
73.88443063940527
73.2840054482931
68.99802368711201
62.55470333309004
62.27504972444274
64.61353643710494
66.28862510402381
77.9370375250549
82.26122471072922
84.87209628183297
89.43458757407814
98.57346130032803
95.38438980347787
93.29717914472889
94.13529914678416
90.8325132017465
88.08260585691961
88.39786093668678
79.83847329566
77.23400099108491
89.50774471316076
69.28203230275506
68.35468993685534
68.35468993685534
71.71914921160429
69.87000917287887
68.04276729982531
73.70703679247502
74.05403432629444
78.51577722169773
74.05403432629444
74.23059893454864
62.31882832368047
64.34283176858162
63.72954217201424
57.91843794980533
56.391488719486695
55.690704300219984
54.11099703387468
56.08111009146399
55.21857395017463
50.99732613311475
52.181501424442416
52.181501424442416
49.46624193234297
57.28398157822605
64.18156064846602
65.41892970414878
65.89247439441151
66.18980970731751
68.998023687112
64.20705143942875
67.97058187186568
72.98567729979004
72.08328516376037
71.47536129833321
70.59229934824847
70.05711955254795
67.32553210133038
66.8784514827255
72.78361453963757
80.06361107383188
84.45978063820993
82.95453300124437
83.36775046852239
80.76227742297421
82.50619811427941
93.86256878107382
93.86256878107382
