,cd
M_0037_0779_0039_U,0.019642159320213487
M_0037_0038,0.009177918976502424
M_0038_0037,0.0
M_0191_0038,0.0296880893944069
M_0038_0191,0.020987184216663103
M_0191_0852,0.026662825845553427
M_0852_0191,0.022869908707475073
M_0039_0038,0.03202244702062028
M_0308_0011,0.010857409967098667
M_0011_0308,0.026510286808000976
M_0821_0190,0.040358701913839355
M_0821_0159,0.005802892804874113
M_0323_0032,0.005242157420566055
M_0032_0323,0.010130438335443906
M_0015_0159,0.027046649183903815
M_0108_0478_0479,0.006914835700979252
