,cd
M_0821_0159,0.006779805775170545
M_0821_0190,0.04721896107687626
M_0015_0159,0.033097576459660334
M_0852_0191,0.0
M_0191_0852,0.024807827923693074
M_0191_0038,0.03386235629726573
M_0038_0191,0.014631072485311267
M_0011_0308,0.028427640831716117
M_0308_0011,0.00995057040147964
M_0037_0779_0039_U,0.020460475390198175
M_0037_0038,0.007523830523329955
M_0038_0037,0.016579679095131538
M_0039_0038,0.04101471202914896
M_0323_0032,0.00508755246215574
M_0032_0323,0.009736274074942155
M_0108_0478_0479,0.0057225705799175495
