,cd
M_0821_0190,0.047204544556490265
M_0821_0159,0.008880684053508791
M_0852_0191,0.016189639597613117
M_0191_0852,0.0
M_0015_0159,0.02797789651811161
M_0038_0191,0.031466210845077024
M_0191_0038,0.01424588067529664
M_0037_0779_0039_U,0.02508361134884572
M_0037_0038,0.007750204857456147
M_0011_0308,0.03502313422601524
M_0308_0011,0.011706159588077381
M_0038_0037,0.01755551687129881
M_0039_0038,0.047262320625749206
M_0323_0032,0.006388480369675171
M_0032_0323,0.025141924609959163
M_0108_0478_0479,0.012813216312533507
