,cd
M_0037_0779_0039_U,0.02291035653907135
M_0037_0038,0.030382313898471153
M_0038_0037,0.0
M_0191_0038,0.01058199830920365
M_0038_0191,0.03993450539037599
M_0191_0852,0.014790778802367968
M_0852_0191,0.021198644334011814
M_0039_0038,0.009742519107844549
M_0308_0011,0.011752057871260527
M_0011_0308,0.010432596999794755
M_0821_0190,0.012521332846790013
M_0821_0159,0.028997386295810855
M_0323_0032,0.006606825029009637
M_0032_0323,0.028029214765801298
M_0015_0159,0.01945242287032288
M_0108_0478_0479,0.010509235540028364
