,cd
M_0821_0190,0.03958419024115844
M_0821_0159,0.11530631446064482
M_0852_0191,0.04028160259170675
M_0191_0852,0.0
M_0015_0159,0.03918034005733567
M_0038_0191,0.05916648746023092
M_0191_0038,0.018251062309518944
M_0037_0779_0039_U,0.04781594241803243
M_0037_0038,0.07566954006505554
M_0011_0308,0.020855117775717195
M_0308_0011,0.01427868358573177
M_0038_0037,0.033982989851854474
M_0039_0038,0.03761388908261382
M_0323_0032,0.007586153344976188
M_0032_0323,0.043798616870537675
M_0108_0478_0479,0.03876310432335223
