,cd
M_0108_0478_0479,0.014804692808504454
M_0308_0011,0.015099773845458459
M_0011_0308,0.014438493982848627
M_0323_0032,0.006817477473503638
M_0032_0323,0.029974621916777702
M_0039_0038,0.024341517844450142
M_0191_0852,0.03608979404825811
M_0852_0191,0.04198068945959516
M_0015_0159,0.0
M_0038_0037,0.03880001240938094
M_0037_0038,0.061883025976039355
M_0037_0779_0039_U,0.05484907079449631
M_0191_0038,0.025787478741335173
M_0821_0159,0.05607178697719785
M_0038_0191,0.06715325633134799
M_0821_0190,0.027223860063850275
