,cd
M_0308_0011,0.015495072461565621
M_0011_0308,0.0
M_0191_0852,0.06596392882662007
M_0852_0191,0.05143487930514426
M_0191_0038,0.06591292438806576
M_0038_0191,0.04266717821652435
M_0037_0038,0.06933845433672352
M_0037_0779_0039_U,0.04338087338051996
M_0038_0037,0.029046272209997538
M_0821_0190,0.05207301245311094
M_0821_0159,0.07188540112371242
M_0015_0159,0.0425462965068335
M_0039_0038,0.0767518742891686
M_0323_0032,0.009643737789532982
M_0032_0323,0.05048286037632144
M_0108_0478_0479,0.05057756715085197
