,cd
M_0821_0159,0.06510585907255981
M_0821_0190,0.024586126502016865
M_0015_0159,0.03104622360625557
M_0852_0191,0.0
M_0191_0852,0.04187509831217177
M_0191_0038,0.02280407839271616
M_0038_0191,0.07093066538805756
M_0011_0308,0.009583101936236856
M_0308_0011,0.02851887219741188
M_0037_0779_0039_U,0.05179210827452998
M_0037_0038,0.06669848520433944
M_0038_0037,0.036424125062136915
M_0039_0038,0.015543893353874174
M_0323_0032,0.004853097102352298
M_0032_0323,0.0209098227796541
M_0108_0478_0479,0.02910113612186895
