,cd
M_0038_0191,0.07250416332123755
M_0191_0038,0.05943493780945432
M_0191_0852,0.08062992108693268
M_0852_0191,0.10992688517396026
M_0037_0779_0039_U,0.05734316615502498
M_0037_0038,0.10365347439066223
M_0038_0037,0.04521193900998465
M_0821_0190,0.05611232675519888
M_0308_0011,0.026934943335373843
M_0011_0308,0.03715310052030205
M_0821_0159,0.10528462235961093
M_0039_0038,0.03995308062336494
M_0015_0159,0.04687235580394705
M_0323_0032,0.0030337555531633692
M_0032_0323,0.0
M_0108_0478_0479,0.0417212709138396
