,cd
M_0308_0011,0.0382277111149224
M_0011_0308,0.0
M_0191_0852,0.07468564817734148
M_0852_0191,0.07699514366792426
M_0191_0038,0.08515275681242102
M_0038_0191,0.0707496679972421
M_0037_0038,0.07199444170856077
M_0037_0779_0039_U,0.04843950747360887
M_0038_0037,0.03574667135764149
M_0821_0190,0.0766276342465096
M_0821_0159,0.06859743325018733
M_0015_0159,0.07564011382748756
M_0039_0038,0.10503477868261571
M_0323_0032,0.004722784843736105
M_0032_0323,0.05326318354621439
M_0108_0478_0479,0.05288436913531167
