,cd
M_0037_0779_0039_U,0.04216886454558964
M_0037_0038,0.03833134601855411
M_0038_0037,0.0
M_0191_0038,0.012507947498222533
M_0038_0191,0.07343679570146096
M_0191_0852,0.020030515681469515
M_0852_0191,0.03676248928717597
M_0039_0038,0.007776032340435736
M_0308_0011,0.02336746021479883
M_0011_0308,0.012191844072304711
M_0821_0190,0.014002026303591233
M_0821_0159,0.028047802085227582
M_0323_0032,0.002751022090026442
M_0032_0323,0.027927431941538294
M_0015_0159,0.03622896995338224
M_0108_0478_0479,0.007381136002346456
