,cd
M_0821_0190,0.04646382705424093
M_0821_0159,0.1193111068717456
M_0852_0191,0.0931008961243191
M_0191_0852,0.0
M_0015_0159,0.08875552864836304
M_0038_0191,0.1101818234892258
M_0191_0038,0.04116276565327338
M_0037_0779_0039_U,0.07476527361672886
M_0037_0038,0.10038046849843094
M_0011_0308,0.04830573284070343
M_0308_0011,0.0355931878773325
M_0038_0037,0.059094036819299436
M_0039_0038,0.04679918754878608
M_0323_0032,0.003928601232281093
M_0032_0323,0.06960981781598571
M_0108_0478_0479,0.043648525202133866
