,N06421G
N06351L,0.09484634935221908
N06411H,0.09325996241701871
N06421A,0.0145508310350449
N06421D,0.017981492887584993
N06421E,0.04387496066212839
N06421F,0.050712515736953116
N06421G,0.0
N06431Y,0.040659821713801066
N31111S,0.06619724487893847
N31111U,0.018770641047071365
N31111W,0.046574362284568516
