M_0037_0779_0039_U
""
""
""
""
""
""
""
""
""
""
""
175.10000083333333
179.4
179.29999999999998
183.9
182.3
174.29999999999998
168.0
180.5000008333333
179.19999999999996
189.8999975
201.5999975
207.0999975
204.8999983333333
205.59999916666663
200.29999916666668
206.9
205.3000016666667
211.70000083333332
207.0
187.79999941666668
199.09999775000003
183.19999858333333
165.49999891666667
150.90000025
146.09999941666666
133.79999925
125.49999841666668
108.19999774999998
101.69999666666668
93.99999666666668
90.0999965
94.99999675
76.39999858333333
67.99999941666665
67.60000008333333
68.99999908333332
67.89999933333333
69.1999995
81.30000033333333
84.00000016666667
77.10000038333334
76.10000071666667
82.00000088333333
79.80000013333334
80.7999998
83.09999996666667
87.1999998
89.5000003
91.29999921666666
97.29999921666666
89.19999838333332
88.19999838333332
100.19999758333334
99.89999833333336
93.29999833333332
100.59999775
105.49999791666666
111.19999775
110.09999825
121.09999825
125.09999825
119.79999775
125.19999691666668
129.09999691666667
127.09999691666668
128.39999583333335
130.09999533333334
126.999997
128.399997
137.09999783333333
136.79999733333332
129.79999733333332
132.0999981666667
144.0999995
145.3999995
141.19999900000002
142.80000066666665
146.1000015
158.10000283333332
165.10000116666666
171.00000033333333
164.99999866666667
179.70000033333335
178.0000011666667
185.0000011666667
182.3000003333333
186.9000003333333
194.9
210.8999975
236.49999583333337
247.8999958333333
271.59999666666664
285.39999916666665
291.99999916666667
301.3999958333333
308.39999416666666
320.9999925
331.9999925
350.2999916666667
369.9999941666667
372.599995
361.0999975
348.9999966666667
339.59999750000003
341.5999975
347.0
345.90000166666664
354.80000416666667
374.9000075
371.9000075
378.6000075
369.00000416666666
369.600005
386.50000416666666
395.90000333333336
398.9000008333333
398.9000008333333
409.7999975
416.7999975
425.6999941666666
401.9999925
430.4999925
430.5999983333333
434.9000008333333
447.69999916666666
433.4000008333333
439.0000016666666
443.100005
448.40000333333336
445.1000033333333
451.1000033333333
452.4000066666667
456.1000083333333
447.2000041666667
449.2000041666667
446.2000041666667
422.200005
421.6000041666667
404.3000033333333
388.9
368.6000008333333
353.30000249999995
326.0000033333333
307.3000025
294.30000249999995
270.4000075
247.30000166666665
265.2000008333334
298.2
318.0999991666667
350.99999583333334
368.0999991666667
391.1
402.1
419.9999975
444.8999925
463.9999891666667
474.2999883333334
482.6999916666667
473.99999
459.99999
452.39999166666666
433.09999416666665
420.99999083333336
414.8999875
428.8999875
424.99999083333336
418.0999966666668
417.8999966666666
415.199995
429.0999891666667
442.7999908333333
443.1999941666666
434.1999916666666
439.89999333333327
458.1999908333333
461.6999908333333
441.09998999999993
456.6999866666666
451.3999866666666
460.99999
468.0999933333333
468.4999975
456.19999916666666
462.69999916666666
477.3999958333334
468.0999975
462.20000333333337
451.40000333333336
464.0000041666667
446.4000075000001
449.0000058333333
441.0000058333333
449.0000058333333
433.30000416666667
430.00000416666666
428.00000416666666
440.00000416666666
457.9000008333333
465.19999916666666
482.300005
482.90000333333336
502.20000166666665
515.9000033333333
512.1000033333333
513.0
511.40000333333336
518.0000016666667
509.3999983333334
504.60000083333335
510.0000025
508.0000025
507.5999983333333
510.0
496.7000016666666
479.0
489.8
478.3
491.8999966666667
498.8999966666667
