N06421F
420.0
552.0
444.0
528.0
408.0
432.0
372.0
420.0
384.0
420.0
312.0
408.0
432.0
276.0
444.0
408.0
312.0
288.0
324.0
336.0
300.0
216.0
312.0
324.0
228.0
192.0
252.0
216.0
168.0
288.0
240.0
264.0
192.0
180.0
192.0
228.0
156.0
288.0
252.0
216.0
156.0
216.0
84.0
216.0
168.0
186.0
204.0
204.0
168.0
144.0
174.0
180.0
150.0
138.0
168.0
192.0
228.0
240.0
168.0
228.0
156.0
228.0
180.0
324.0
204.0
240.0
156.0
144.0
192.0
96.0
96.0
180.0
168.0
132.0
120.0
156.0
120.0
216.0
120.0
132.0
180.0
144.0
180.0
156.0
120.0
180.0
96.0
216.0
216.0
144.0
228.0
228.0
228.0
240.0
276.0
264.0
312.0
300.0
144.0
216.0
348.0
240.0
288.0
252.0
312.0
432.0
300.0
228.0
216.0
264.0
372.0
372.0
372.0
324.0
408.0
336.0
444.0
300.0
384.0
456.0
420.0
312.0
264.0
276.0
444.0
408.0
372.0
408.0
432.0
480.0
348.0
492.0
396.0
468.0
348.0
384.0
360.0
432.0
468.0
528.0
444.0
384.0
552.0
528.0
468.0
444.0
372.0
528.0
588.0
396.0
504.0
468.0
420.0
696.0
708.0
624.0
600.0
432.0
468.0
564.0
696.0
744.0
540.0
708.0
684.0
684.0
504.0
672.0
540.0
660.0
672.0
732.0
636.0
612.0
768.0
636.0
600.0
684.0
744.0
804.0
672.0
636.0
636.0
696.0
744.0
696.0
696.0
708.0
756.0
816.0
744.0
768.0
672.0
756.0
804.0
648.0
768.0
660.0
744.0
732.0
732.0
780.0
720.0
636.0
744.0
648.0
660.0
780.0
720.0
600.0
720.0
888.0
624.0
756.0
696.0
792.0
792.0
816.0
852.0
744.0
852.0
744.0
876.0
996.0
804.0
924.0
852.0
852.0
804.0
876.0
840.0
696.0
840.0
864.0
876.0
780.0
804.0
732.0
924.0
828.0
828.0
576.0
564.0
552.0
624.0
648.0
612.0
816.0
804.0
660.0
648.0
828.0
648.0
780.0
624.0
744.0
708.0
660.0
672.0
624.0
504.0
636.0
636.0
564.0
444.0
636.0
636.0
648.0
540.0
600.0
696.0
564.0
504.0
504.0
468.0
576.0
672.0
480.0
576.0
468.0
456.0
576.0
480.0
516.0
420.0
540.0
432.0
540.0
444.0
456.0
444.0
408.0
552.0
480.0
456.0
480.0
636.0
480.0
588.0
504.0
804.0
804.0
684.0
624.0
696.0
408.0
444.0
504.0
348.0
420.0
396.0
336.0
372.0
348.0
312.0
408.0
300.0
312.0
312.0
372.0
360.0
204.0
240.0
216.0
264.0
216.0
336.0
300.0
228.0
204.0
216.0
168.0
168.0
264.0
252.0
240.0
228.0
228.0
264.0
234.0
240.0
216.0
264.0
156.0
192.0
216.0
144.0
168.0
192.0
144.0
156.0
228.0
264.0
120.0
180.0
240.0
120.0
120.0
120.0
192.0
108.0
84.0
84.0
96.0
108.0
192.0
84.0
192.0
96.0
144.0
192.0
144.0
180.0
132.0
144.0
144.0
156.0
180.0
108.0
108.0
108.0
138.0
180.0
108.0
228.0
132.0
228.0
84.0
168.0
156.0
168.0
120.0
120.0
168.0
168.0
156.0
108.0
120.0
168.0
240.0
192.0
132.0
156.0
240.0
228.0
252.0
228.0
180.0
300.0
204.0
240.0
276.0
252.0
276.0
288.0
312.0
240.0
420.0
384.0
312.0
360.0
360.0
468.0
348.0
348.0
372.0
312.0
516.0
444.0
420.0
468.0
408.0
444.0
384.0
324.0
552.0
876.0
552.0
564.0
516.0
444.0
456.0
624.0
648.0
660.0
612.0
672.0
684.0
612.0
588.0
612.0
732.0
588.0
600.0
624.0
768.0
588.0
768.0
696.0
720.0
708.0
600.0
540.0
768.0
684.0
852.0
684.0
720.0
564.0
780.0
744.0
768.0
744.0
792.0
696.0
684.0
660.0
660.0
816.0
696.0
900.0
660.0
684.0
792.0
684.0
792.0
984.0
852.0
732.0
780.0
720.0
660.0
900.0
576.0
744.0
660.0
636.0
792.0
744.0
852.0
804.0
648.0
564.0
708.0
684.0
828.0
720.0
732.0
840.0
576.0
864.0
708.0
804.0
720.0
684.0
576.0
660.0
540.0
600.0
564.0
672.0
648.0
636.0
588.0
636.0
552.0
636.0
444.0
588.0
660.0
540.0
492.0
492.0
576.0
492.0
444.0
384.0
468.0
564.0
420.0
432.0
396.0
