N06351L
420.0
552.0
384.0
540.0
492.0
564.0
432.0
480.0
576.0
528.0
420.0
372.0
396.0
288.0
336.0
300.0
372.0
216.0
372.0
180.0
216.0
300.0
300.0
276.0
216.0
240.0
300.0
216.0
240.0
264.0
192.0
228.0
240.0
168.0
204.0
276.0
204.0
204.0
216.0
168.0
204.0
156.0
144.0
96.0
240.0
246.0
252.0
252.0
216.0
168.0
192.0
126.0
162.0
168.0
108.0
84.0
228.0
192.0
228.0
192.0
216.0
192.0
156.0
144.0
180.0
180.0
264.0
120.0
120.0
180.0
108.0
84.0
192.0
132.0
60.0
108.0
132.0
168.0
156.0
192.0
120.0
192.0
192.0
156.0
204.0
204.0
180.0
144.0
180.0
156.0
168.0
168.0
168.0
210.0
228.0
228.0
156.0
252.0
228.0
228.0
324.0
252.0
192.0
228.0
204.0
264.0
264.0
312.0
300.0
324.0
228.0
228.0
372.0
312.0
324.0
372.0
504.0
432.0
408.0
504.0
336.0
336.0
420.0
336.0
456.0
504.0
360.0
300.0
444.0
432.0
444.0
504.0
540.0
336.0
624.0
588.0
492.0
468.0
492.0
516.0
528.0
540.0
576.0
612.0
636.0
696.0
540.0
636.0
588.0
540.0
684.0
648.0
516.0
684.0
720.0
672.0
696.0
816.0
648.0
648.0
768.0
660.0
732.0
624.0
804.0
744.0
600.0
900.0
696.0
804.0
876.0
576.0
816.0
876.0
768.0
816.0
960.0
900.0
1164.0
1212.0
984.0
1128.0
996.0
948.0
1104.0
840.0
696.0
768.0
696.0
624.0
672.0
720.0
576.0
756.0
624.0
768.0
600.0
528.0
708.0
552.0
804.0
684.0
768.0
636.0
672.0
540.0
672.0
564.0
732.0
588.0
600.0
612.0
660.0
564.0
540.0
732.0
624.0
672.0
708.0
708.0
720.0
636.0
624.0
612.0
696.0
576.0
552.0
648.0
636.0
468.0
564.0
636.0
588.0
672.0
840.0
780.0
624.0
588.0
732.0
612.0
756.0
624.0
576.0
804.0
684.0
672.0
564.0
600.0
648.0
756.0
540.0
780.0
624.0
744.0
660.0
660.0
600.0
612.0
612.0
636.0
420.0
492.0
576.0
384.0
480.0
540.0
528.0
492.0
396.0
516.0
492.0
396.0
504.0
576.0
588.0
384.0
360.0
552.0
660.0
504.0
684.0
492.0
564.0
492.0
468.0
576.0
492.0
516.0
456.0
444.0
456.0
588.0
384.0
444.0
552.0
468.0
468.0
576.0
420.0
528.0
384.0
420.0
588.0
420.0
420.0
456.0
288.0
432.0
300.0
432.0
300.0
300.0
312.0
336.0
300.0
324.0
324.0
312.0
324.0
324.0
264.0
264.0
288.0
240.0
252.0
216.0
204.0
312.0
228.0
324.0
264.0
324.0
324.0
228.0
204.0
198.0
192.0
186.0
228.0
258.0
246.0
240.0
228.0
168.0
288.0
168.0
276.0
144.0
204.0
204.0
228.0
156.0
168.0
168.0
180.0
120.0
120.0
156.0
120.0
156.0
168.0
108.0
168.0
84.0
84.0
144.0
84.0
120.0
108.0
132.0
144.0
144.0
204.0
120.0
192.0
84.0
156.0
168.0
192.0
192.0
192.0
210.0
132.0
180.0
132.0
120.0
144.0
156.0
156.0
216.0
132.0
132.0
216.0
192.0
204.0
216.0
192.0
216.0
264.0
192.0
156.0
228.0
192.0
192.0
180.0
312.0
216.0
336.0
312.0
252.0
252.0
264.0
276.0
264.0
456.0
372.0
228.0
492.0
516.0
468.0
516.0
444.0
540.0
456.0
552.0
588.0
540.0
552.0
636.0
588.0
672.0
612.0
840.0
600.0
636.0
564.0
708.0
516.0
756.0
600.0
708.0
684.0
720.0
828.0
780.0
588.0
684.0
588.0
684.0
924.0
708.0
720.0
540.0
600.0
684.0
816.0
684.0
672.0
552.0
732.0
636.0
624.0
720.0
756.0
624.0
756.0
780.0
732.0
744.0
672.0
576.0
636.0
696.0
624.0
696.0
744.0
660.0
588.0
816.0
492.0
708.0
660.0
480.0
552.0
600.0
504.0
588.0
492.0
588.0
576.0
540.0
804.0
504.0
540.0
480.0
528.0
576.0
504.0
588.0
600.0
672.0
528.0
456.0
528.0
528.0
408.0
780.0
696.0
600.0
372.0
480.0
552.0
576.0
408.0
516.0
564.0
552.0
540.0
504.0
372.0
420.0
624.0
528.0
552.0
528.0
432.0
636.0
480.0
372.0
492.0
564.0
456.0
456.0
384.0
420.0
456.0
468.0
396.0
372.0
408.0
360.0
