N06431Y
444.0
660.0
528.0
504.0
588.0
624.0
468.0
576.0
504.0
468.0
456.0
516.0
432.0
384.0
408.0
528.0
444.0
396.0
480.0
396.0
444.0
264.0
348.0
468.0
288.0
192.0
264.0
360.0
264.0
288.0
324.0
204.0
216.0
144.0
252.0
300.0
264.0
288.0
216.0
204.0
288.0
228.0
120.0
252.0
180.0
210.0
240.0
240.0
216.0
228.0
216.0
240.0
240.0
222.0
228.0
252.0
216.0
276.0
240.0
264.0
192.0
240.0
276.0
348.0
300.0
324.0
204.0
156.0
276.0
168.0
132.0
216.0
252.0
192.0
156.0
228.0
180.0
300.0
144.0
216.0
252.0
156.0
240.0
192.0
180.0
252.0
180.0
312.0
240.0
204.0
240.0
240.0
240.0
282.0
360.0
432.0
408.0
384.0
252.0
288.0
372.0
264.0
336.0
372.0
408.0
552.0
492.0
288.0
300.0
444.0
492.0
492.0
492.0
456.0
456.0
492.0
624.0
420.0
528.0
552.0
516.0
504.0
276.0
468.0
480.0
564.0
504.0
468.0
516.0
552.0
480.0
732.0
624.0
444.0
600.0
504.0
516.0
540.0
612.0
696.0
636.0
600.0
636.0
744.0
648.0
612.0
528.0
660.0
696.0
492.0
672.0
624.0
648.0
852.0
852.0
768.0
720.0
672.0
696.0
660.0
684.0
888.0
708.0
888.0
876.0
684.0
828.0
840.0
828.0
888.0
768.0
948.0
696.0
708.0
768.0
864.0
864.0
840.0
924.0
936.0
852.0
876.0
720.0
1008.0
888.0
864.0
780.0
780.0
1008.0
948.0
984.0
816.0
984.0
888.0
960.0
876.0
876.0
936.0
852.0
792.0
1032.0
840.0
972.0
804.0
1020.0
888.0
756.0
972.0
816.0
888.0
960.0
1020.0
804.0
804.0
948.0
840.0
936.0
900.0
1152.0
1260.0
1044.0
984.0
1140.0
864.0
1284.0
1416.0
1368.0
1344.0
1092.0
1260.0
1044.0
972.0
1140.0
1092.0
1296.0
1020.0
972.0
912.0
972.0
960.0
1056.0
816.0
876.0
624.0
780.0
876.0
708.0
876.0
960.0
936.0
864.0
984.0
672.0
