N06421G
216.0
144.0
204.0
276.0
228.0
264.0
336.0
216.0
156.0
240.0
84.0
192.0
144.0
156.0
132.0
192.0
132.0
96.0
144.0
84.0
204.0
144.0
108.0
72.0
72.0
60.0
228.0
204.0
96.0
120.0
36.0
84.0
96.0
12.0
12.0
60.0
144.0
120.0
132.0
114.0
156.0
72.0
36.0
60.0
84.0
66.0
48.0
48.0
48.0
72.0
84.0
48.0
96.0
84.0
12.0
12.0
84.0
48.0
84.0
84.0
24.0
24.0
48.0
60.0
36.0
60.0
72.0
36.0
72.0
12.0
72.0
84.0
120.0
48.0
12.0
0.0
12.0
24.0
60.0
36.0
60.0
24.0
60.0
36.0
36.0
48.0
96.0
60.0
0.0
48.0
24.0
24.0
24.0
48.0
72.0
168.0
48.0
132.0
84.0
72.0
84.0
72.0
60.0
144.0
84.0
36.0
120.0
120.0
84.0
144.0
120.0
120.0
96.0
156.0
96.0
120.0
84.0
144.0
144.0
120.0
132.0
132.0
180.0
180.0
192.0
132.0
204.0
168.0
180.0
204.0
240.0
180.0
192.0
168.0
360.0
168.0
204.0
264.0
240.0
264.0
252.0
300.0
276.0
276.0
348.0
228.0
252.0
192.0
276.0
372.0
312.0
384.0
216.0
240.0
264.0
228.0
312.0
300.0
444.0
348.0
288.0
372.0
264.0
324.0
468.0
396.0
312.0
252.0
324.0
372.0
216.0
348.0
324.0
318.0
264.0
360.0
324.0
240.0
372.0
336.0
348.0
444.0
408.0
300.0
348.0
300.0
300.0
300.0
372.0
324.0
288.0
336.0
264.0
300.0
336.0
312.0
360.0
276.0
312.0
372.0
468.0
216.0
348.0
504.0
372.0
324.0
348.0
420.0
360.0
288.0
348.0
288.0
456.0
204.0
408.0
360.0
288.0
468.0
396.0
372.0
432.0
348.0
324.0
396.0
384.0
348.0
360.0
360.0
420.0
348.0
408.0
336.0
432.0
408.0
468.0
276.0
336.0
324.0
168.0
384.0
324.0
180.0
324.0
288.0
468.0
324.0
348.0
252.0
312.0
348.0
360.0
456.0
384.0
276.0
264.0
336.0
312.0
300.0
204.0
408.0
204.0
204.0
192.0
192.0
228.0
168.0
336.0
204.0
144.0
300.0
240.0
204.0
204.0
168.0
168.0
252.0
180.0
240.0
264.0
360.0
288.0
240.0
228.0
168.0
204.0
204.0
276.0
276.0
228.0
168.0
120.0
228.0
156.0
240.0
156.0
228.0
228.0
168.0
192.0
300.0
252.0
228.0
240.0
192.0
264.0
120.0
216.0
228.0
84.0
108.0
120.0
144.0
240.0
132.0
192.0
192.0
144.0
144.0
192.0
228.0
204.0
156.0
72.0
132.0
120.0
144.0
120.0
132.0
192.0
228.0
216.0
108.0
108.0
120.0
144.0
96.0
48.0
84.0
132.0
126.0
144.0
108.0
108.0
132.0
120.0
12.0
24.0
72.0
132.0
120.0
48.0
36.0
96.0
60.0
60.0
108.0
84.0
36.0
48.0
48.0
72.0
48.0
96.0
72.0
72.0
84.0
48.0
36.0
24.0
60.0
72.0
24.0
72.0
84.0
48.0
24.0
36.0
108.0
156.0
156.0
156.0
84.0
36.0
24.0
36.0
48.0
48.0
84.0
0.0
12.0
72.0
60.0
84.0
72.0
36.0
24.0
60.0
48.0
72.0
120.0
60.0
36.0
60.0
72.0
96.0
72.0
72.0
72.0
48.0
48.0
60.0
60.0
48.0
144.0
108.0
96.0
72.0
216.0
156.0
120.0
132.0
84.0
60.0
108.0
204.0
204.0
132.0
96.0
228.0
120.0
132.0
192.0
168.0
144.0
180.0
180.0
180.0
180.0
192.0
120.0
240.0
228.0
288.0
384.0
156.0
240.0
276.0
264.0
132.0
288.0
204.0
204.0
132.0
288.0
288.0
312.0
216.0
324.0
264.0
228.0
312.0
372.0
276.0
216.0
264.0
372.0
276.0
216.0
324.0
252.0
264.0
264.0
312.0
372.0
384.0
264.0
240.0
300.0
300.0
216.0
312.0
444.0
492.0
432.0
300.0
372.0
240.0
156.0
252.0
252.0
396.0
216.0
276.0
348.0
300.0
492.0
312.0
276.0
336.0
264.0
300.0
444.0
468.0
420.0
432.0
396.0
384.0
408.0
480.0
456.0
360.0
468.0
324.0
228.0
420.0
348.0
288.0
240.0
444.0
252.0
264.0
288.0
336.0
252.0
228.0
204.0
144.0
204.0
300.0
192.0
120.0
108.0
228.0
192.0
192.0
192.0
180.0
132.0
144.0
168.0
156.0
96.0
192.0
228.0
228.0
132.0
156.0
180.0
168.0
132.0
204.0
96.0
108.0
240.0
144.0
192.0
132.0
132.0
156.0
276.0
168.0
120.0
156.0
132.0
108.0
144.0
144.0
204.0
84.0
108.0
120.0
144.0
108.0
120.0
60.0
120.0
108.0
108.0
108.0
108.0
108.0
108.0
72.0
72.0
72.0
60.0
48.0
48.0
48.0
48.0
48.0
48.0
48.0
48.0
48.0
48.0
48.0
78.0
108.0
108.0
84.0
54.0
72.0
72.0
24.0
138.0
72.0
48.0
12.0
80.0
60.0
44.0
42.0
20.0
48.0
36.0
24.0
12.0
12.0
12.0
48.0
48.0
36.0
42.0
30.0
12.0
18.0
12.0
24.0
12.0
24.0
12.0
12.0
0.0
0.0
12.0
12.0
12.0
12.0
12.0
0.0
12.0
12.0
24.0
0.0
0.0
48.0
24.0
0.0
60.0
12.0
60.0
48.0
36.0
12.0
36.0
24.0
12.0
96.0
36.0
12.0
24.0
72.0
60.0
96.0
36.0
72.0
72.0
72.0
72.0
120.0
204.0
108.0
228.0
240.0
204.0
132.0
132.0
192.0
168.0
264.0
132.0
240.0
336.0
252.0
300.0
192.0
180.0
192.0
264.0
264.0
192.0
192.0
216.0
180.0
168.0
144.0
180.0
216.0
216.0
216.0
186.0
138.0
120.0
144.0
168.0
234.0
300.0
234.0
180.0
204.0
186.0
138.0
236.0
228.0
208.0
210.0
212.0
258.0
312.0
300.0
360.0
408.0
288.0
336.0
396.0
240.0
324.0
360.0
336.0
288.0
240.0
216.0
240.0
300.0
276.0
198.0
234.0
264.0
282.0
276.0
246.0
324.0
342.0
324.0
336.0
366.0
330.0
252.0
294.0
336.0
354.0
336.0
318.0
336.0
288.0
300.0
330.0
300.0
354.0
408.0
436.0
468.0
414.0
384.0
390.0
372.0
402.0
516.0
402.0
468.0
378.0
324.0
414.0
408.0
396.0
408.0
420.0
348.0
426.0
432.0
420.0
444.0
474.0
396.0
444.0
492.0
462.0
444.0
456.0
492.0
438.0
396.0
384.0
504.0
504.0
504.0
468.0
468.0
408.0
396.0
510.0
504.0
444.0
444.0
420.0
432.0
540.0
492.0
378.0
408.0
354.0
420.0
366.0
288.0
336.0
336.0
426.0
504.0
336.0
348.0
312.0
276.0
342.0
288.0
222.0
216.0
192.0
156.0
228.0
252.0
282.0
240.0
192.0
144.0
150.0
72.0
162.0
120.0
126.0
84.0
192.0
180.0
126.0
156.0
126.0
120.0
132.0
120.0
126.0
192.0
162.0
120.0
216.0
216.0
174.0
120.0
144.0
132.0
186.0
228.0
108.0
108.0
180.0
204.0
414.0
480.0
198.0
156.0
144.0
216.0
78.0
60.0
108.0
96.0
54.0
24.0
150.0
132.0
36.0
24.0
48.0
48.0
48.0
48.0
60.0
84.0
48.0
24.0
36.0
12.0
36.0
36.0
84.0
60.0
42.0
48.0
36.0
36.0
30.0
36.0
12.0
0.0
0.0
0.0
18.0
36.0
12.0
12.0
6.0
0.0
6.0
12.0
6.0
0.0
24.0
36.0
6.0
0.0
12.0
24.0
6.0
0.0
12.0
24.0
12.0
24.0
12.0
12.0
18.0
36.0
6.0
0.0
18.0
24.0
18.0
24.0
42.0
60.0
36.0
48.0
30.0
36.0
18.0
0.0
12.0
12.0
48.0
60.0
72.0
84.0
66.0
60.0
96.0
144.0
144.0
144.0
168.0
192.0
168.0
108.0
174.0
120.0
132.0
132.0
216.0
180.0
180.0
144.0
222.0
324.0
294.0
276.0
246.0
228.0
252.0
276.0
204.0
240.0
138.0
180.0
210.0
156.0
192.0
204.0
108.0
168.0
216.0
252.0
198.0
216.0
204.0
228.0
126.0
120.0
222.0
156.0
276.0
336.0
246.0
276.0
318.0
276.0
276.0
312.0
372.0
408.0
306.0
300.0
384.0
372.0
282.0
276.0
264.0
192.0
234.0
240.0
372.0
348.0
282.0
264.0
150.0
120.0
6.0
12.0
36.0
72.0
366.0
384.0
276.0
336.0
288.0
312.0
252.0
354.0
450.0
336.0
288.0
360.0
372.0
360.0
450.0
420.0
318.0
318.0
336.0
324.0
318.0
318.0
294.0
324.0
426.0
468.0
468.0
414.0
360.0
318.0
342.0
390.0
390.0
426.0
414.0
336.0
468.0
504.0
480.0
354.0
432.0
486.0
426.0
486.0
540.0
558.0
540.0
522.0
510.0
504.0
480.0
462.0
444.0
390.0
432.0
558.0
594.0
612.0
540.0
468.0
510.0
510.0
474.0
462.0
462.0
408.0
450.0
510.0
504.0
498.0
468.0
456.0
420.0
420.0
414.0
396.0
312.0
306.0
486.0
504.0
402.0
390.0
378.0
300.0
366.0
384.0
330.0
318.0
264.0
258.0
282.0
270.0
246.0
264.0
276.0
228.0
204.0
204.0
186.0
168.0
162.0
204.0
228.0
252.0
306.0
354.0
300.0
228.0
234.0
222.0
204.0
198.0
132.0
108.0
156.0
144.0
138.0
168.0
144.0
150.0
210.0
198.0
174.0
186.0
174.0
114.0
84.0
126.0
168.0
108.0
108.0
90.0
90.0
108.0
96.0
84.0
84.0
84.0
84.0
132.0
132.0
132.0
120.0
120.0
88.0
108.0
84.0
48.0
44.0
72.0
30.0
18.0
36.0
30.0
18.0
36.0
24.0
36.0
54.0
72.0
30.0
24.0
18.0
24.0
30.0
24.0
24.0
24.0
24.0
18.0
12.0
12.0
12.0
12.0
42.0
60.0
60.0
42.0
30.0
18.0
6.0
6.0
6.0
24.0
18.0
6.0
6.0
0.0
0.0
6.0
24.0
18.0
12.0
18.0
12.0
30.0
48.0
24.0
12.0
12.0
0.0
12.0
24.0
30.0
18.0
6.0
18.0
66.0
66.0
48.0
60.0
60.0
66.0
72.0
108.0
132.0
132.0
132.0
132.0
186.0
168.0
114.0
156.0
216.0
228.0
192.0
162.0
162.0
132.0
150.0
240.0
216.0
216.0
228.0
246.0
234.0
234.0
222.0
144.0
144.0
198.0
240.0
192.0
210.0
246.0
216.0
162.0
144.0
156.0
258.0
234.0
108.0
204.0
228.0
282.0
252.0
228.0
252.0
252.0
222.0
264.0
258.0
258.0
276.0
246.0
222.0
228.0
330.0
270.0
234.0
354.0
282.0
240.0
288.0
264.0
252.0
264.0
240.0
312.0
414.0
336.0
258.0
222.0
246.0
348.0
402.0
294.0
294.0
402.0
330.0
312.0
366.0
264.0
252.0
324.0
276.0
306.0
372.0
348.0
330.0
288.0
276.0
246.0
210.0
288.0
348.0
312.0
282.0
306.0
330.0
348.0
348.0
396.0
378.0
324.0
312.0
384.0
444.0
360.0
396.0
420.0
402.0
390.0
360.0
420.0
414.0
360.0
444.0
444.0
420.0
474.0
552.0
564.0
552.0
486.0
462.0
498.0
492.0
468.0
480.0
462.0
432.0
468.0
426.0
438.0
468.0
516.0
516.0
534.0
564.0
504.0
462.0
408.0
378.0
390.0
426.0
486.0
486.0
474.0
492.0
444.0
456.0
384.0
294.0
366.0
420.0
378.0
390.0
402.0
402.0
348.0
276.0
288.0
366.0
306.0
276.0
330.0
294.0
300.0
276.0
300.0
282.0
168.0
132.0
220.0
252.0
192.0
198.0
198.0
186.0
156.0
192.0
204.0
198.0
210.0
186.0
198.0
210.0
192.0
162.0
156.0
156.0
174.0
210.0
216.0
204.0
174.0
138.0
138.0
150.0
138.0
138.0
150.0
114.0
90.0
150.0
156.0
114.0
102.0
114.0
132.0
96.0
102.0
144.0
108.0
78.0
96.0
114.0
78.0
36.0
42.0
42.0
66.0
42.0
24.0
48.0
48.0
48.0
60.0
30.0
18.0
54.0
60.0
54.0
30.0
0.0
0.0
24.0
54.0
60.0
56.0
24.0
24.0
18.0
30.0
48.0
42.0
42.0
30.0
30.0
48.0
42.0
12.0
18.0
36.0
0.0
42.0
18.0
18.0
30.0
18.0
12.0
12.0
12.0
12.0
30.0
42.0
36.0
24.0
6.0
18.0
12.0
12.0
24.0
30.0
36.0
18.0
48.0
48.0
48.0
12.0
60.0
42.0
24.0
24.0
84.0
6.0
60.0
48.0
60.0
72.0
24.0
54.0
42.0
32.0
72.0
56.0
96.0
120.0
144.0
126.0
96.0
84.0
144.0
276.0
204.0
200.0
282.0
198.0
270.0
222.0
204.0
264.0
288.0
270.0
216.0
186.0
192.0
192.0
276.0
270.0
264.0
234.0
258.0
258.0
252.0
234.0
150.0
174.0
150.0
126.0
150.0
216.0
246.0
198.0
198.0
258.0
282.0
258.0
240.0
228.0
216.0
282.0
276.0
240.0
330.0
354.0
306.0
294.0
360.0
294.0
228.0
258.0
216.0
264.0
288.0
216.0
210.0
330.0
330.0
276.0
288.0
234.0
348.0
384.0
288.0
258.0
312.0
312.0
276.0
360.0
372.0
294.0
336.0
396.0
348.0
282.0
240.0
320.0
294.0
306.0
348.0
318.0
318.0
306.0
306.0
414.0
384.0
270.0
240.0
360.0
438.0
360.0
366.0
408.0
372.0
390.0
396.0
420.0
450.0
438.0
378.0
360.0
408.0
390.0
390.0
372.0
444.0
522.0
498.0
468.0
498.0
522.0
486.0
444.0
444.0
462.0
432.0
402.0
432.0
492.0
474.0
432.0
456.0
432.0
408.0
450.0
480.0
576.0
660.0
660.0
660.0
564.0
426.0
432.0
456.0
468.0
480.0
432.0
408.0
402.0
402.0
384.0
354.0
348.0
372.0
390.0
384.0
324.0
264.0
306.0
324.0
276.0
336.0
330.0
288.0
330.0
324.0
324.0
324.0
348.0
480.0
480.0
396.0
318.0
324.0
288.0
228.0
210.0
204.0
244.0
222.0
184.0
222.0
180.0
204.0
210.0
156.0
126.0
108.0
306.0
306.0
240.0
252.0
228.0
222.0
210.0
192.0
180.0
186.0
180.0
180.0
210.0
240.0
240.0
180.0
132.0
150.0
120.0
120.0
168.0
150.0
126.0
102.0
96.0
138.0
102.0
54.0
60.0
60.0
54.0
54.0
60.0
66.0
54.0
48.0
96.0
132.0
66.0
72.0
66.0
54.0
42.0
48.0
24.0
12.0
36.0
36.0
36.0
24.0
42.0
30.0
24.0
12.0
36.0
36.0
18.0
24.0
24.0
0.0
12.0
60.0
72.0
54.0
24.0
12.0
16.0
12.0
12.0
24.0
30.0
36.0
54.0
36.0
18.0
30.0
48.0
42.0
24.0
12.0
30.0
36.0
24.0
36.0
36.0
36.0
48.0
48.0
36.0
36.0
42.0
30.0
48.0
54.0
36.0
54.0
48.0
30.0
60.0
78.0
54.0
36.0
84.0
132.0
132.0
168.0
180.0
192.0
240.0
150.0
120.0
270.0
312.0
210.0
222.0
294.0
234.0
186.0
180.0
186.0
240.0
312.0
288.0
204.0
180.0
216.0
252.0
276.0
204.0
222.0
210.0
186.0
168.0
174.0
258.0
258.0
234.0
186.0
192.0
258.0
288.0
390.0
336.0
192.0
300.0
372.0
306.0
312.0
270.0
270.0
390.0
330.0
240.0
276.0
270.0
300.0
330.0
276.0
264.0
330.0
366.0
348.0
330.0
318.0
360.0
426.0
360.0
306.0
390.0
426.0
264.0
258.0
402.0
360.0
330.0
366.0
372.0
330.0
270.0
288.0
324.0
336.0
342.0
294.0
288.0
300.0
312.0
318.0
354.0
330.0
318.0
420.0
480.0
516.0
492.0
408.0
444.0
450.0
384.0
414.0
444.0
390.0
324.0
312.0
528.0
528.0
324.0
264.0
378.0
456.0
402.0
396.0
444.0
480.0
390.0
492.0
360.0
336.0
450.0
420.0
480.0
504.0
420.0
348.0
522.0
468.0
444.0
576.0
468.0
492.0
516.0
492.0
510.0
480.0
480.0
444.0
474.0
492.0
366.0
360.0
426.0
444.0
444.0
456.0
408.0
360.0
390.0
456.0
456.0
456.0
360.0
252.0
384.0
360.0
396.0
336.0
336.0
264.0
366.0
372.0
366.0
456.0
300.0
216.0
348.0
396.0
294.0
384.0
288.0
240.0
312.0
336.0
204.0
204.0
294.0
276.0
246.0
216.0
270.0
204.0
234.0
192.0
210.0
228.0
204.0
276.0
234.0
168.0
276.0
276.0
240.0
228.0
174.0
156.0
186.0
216.0
276.0
252.0
258.0
264.0
264.0
204.0
312.0
312.0
204.0
180.0
204.0
228.0
264.0
252.0
186.0
168.0
252.0
120.0
120.0
120.0
174.0
180.0
150.0
204.0
168.0
156.0
156.0
156.0
72.0
