N31111W
264.0
300.0
372.0
420.0
264.0
360.0
288.0
396.0
216.0
336.0
204.0
264.0
168.0
204.0
180.0
336.0
360.0
288.0
252.0
108.0
276.0
300.0
240.0
120.0
132.0
144.0
336.0
132.0
144.0
84.0
108.0
240.0
192.0
228.0
120.0
168.0
192.0
120.0
300.0
264.0
168.0
96.0
60.0
144.0
216.0
186.0
156.0
156.0
108.0
156.0
132.0
120.0
132.0
126.0
144.0
216.0
204.0
84.0
168.0
120.0
48.0
108.0
84.0
156.0
108.0
96.0
84.0
84.0
120.0
156.0
120.0
180.0
72.0
84.0
48.0
132.0
48.0
36.0
96.0
60.0
48.0
132.0
60.0
84.0
36.0
120.0
72.0
36.0
120.0
72.0
108.0
108.0
108.0
126.0
72.0
84.0
144.0
108.0
156.0
96.0
108.0
132.0
120.0
84.0
144.0
180.0
204.0
108.0
168.0
156.0
144.0
144.0
96.0
144.0
156.0
252.0
132.0
240.0
204.0
156.0
276.0
240.0
240.0
144.0
252.0
156.0
264.0
228.0
264.0
228.0
240.0
204.0
216.0
168.0
348.0
360.0
204.0
216.0
336.0
372.0
300.0
228.0
372.0
252.0
444.0
312.0
276.0
252.0
360.0
300.0
312.0
396.0
264.0
492.0
432.0
228.0
480.0
492.0
384.0
480.0
336.0
420.0
444.0
432.0
504.0
432.0
264.0
420.0
372.0
324.0
480.0
456.0
468.0
516.0
456.0
336.0
432.0
384.0
348.0
360.0
444.0
468.0
456.0
432.0
432.0
528.0
432.0
372.0
384.0
384.0
480.0
564.0
348.0
384.0
468.0
456.0
504.0
468.0
360.0
324.0
456.0
480.0
420.0
288.0
396.0
396.0
300.0
528.0
540.0
384.0
468.0
492.0
492.0
264.0
420.0
432.0
396.0
744.0
576.0
528.0
660.0
696.0
660.0
756.0
732.0
660.0
612.0
540.0
672.0
684.0
660.0
600.0
564.0
564.0
396.0
468.0
516.0
420.0
348.0
540.0
396.0
360.0
300.0
324.0
552.0
468.0
468.0
300.0
420.0
336.0
456.0
456.0
492.0
360.0
336.0
384.0
480.0
432.0
348.0
384.0
360.0
204.0
348.0
288.0
372.0
264.0
420.0
336.0
204.0
324.0
324.0
420.0
360.0
264.0
384.0
336.0
312.0
348.0
408.0
540.0
396.0
360.0
384.0
348.0
300.0
300.0
492.0
276.0
252.0
336.0
252.0
252.0
360.0
408.0
324.0
348.0
312.0
336.0
348.0
396.0
336.0
228.0
252.0
372.0
348.0
300.0
348.0
348.0
192.0
264.0
144.0
204.0
396.0
330.0
288.0
210.0
168.0
192.0
168.0
216.0
264.0
252.0
252.0
156.0
84.0
144.0
240.0
96.0
288.0
156.0
276.0
312.0
312.0
216.0
216.0
216.0
216.0
162.0
192.0
186.0
162.0
192.0
228.0
132.0
96.0
228.0
96.0
192.0
144.0
168.0
144.0
192.0
156.0
132.0
96.0
180.0
156.0
72.0
108.0
120.0
84.0
120.0
96.0
144.0
84.0
84.0
144.0
96.0
72.0
96.0
48.0
96.0
108.0
48.0
48.0
96.0
108.0
96.0
60.0
60.0
60.0
72.0
72.0
36.0
144.0
84.0
132.0
96.0
132.0
120.0
120.0
60.0
84.0
132.0
108.0
84.0
72.0
24.0
48.0
144.0
84.0
96.0
48.0
144.0
144.0
228.0
60.0
180.0
120.0
120.0
120.0
60.0
168.0
156.0
132.0
132.0
84.0
192.0
180.0
108.0
204.0
96.0
120.0
216.0
204.0
264.0
312.0
144.0
60.0
228.0
240.0
252.0
312.0
360.0
204.0
324.0
204.0
348.0
360.0
276.0
324.0
336.0
360.0
516.0
456.0
408.0
480.0
288.0
336.0
324.0
408.0
456.0
396.0
264.0
276.0
444.0
312.0
540.0
384.0
420.0
456.0
456.0
300.0
360.0
348.0
432.0
444.0
420.0
324.0
444.0
516.0
420.0
444.0
480.0
408.0
456.0
492.0
420.0
504.0
372.0
492.0
480.0
516.0
492.0
324.0
408.0
456.0
588.0
480.0
432.0
528.0
420.0
360.0
480.0
372.0
552.0
492.0
504.0
360.0
444.0
516.0
384.0
420.0
552.0
492.0
540.0
672.0
360.0
528.0
540.0
516.0
588.0
456.0
432.0
408.0
456.0
324.0
336.0
540.0
300.0
456.0
372.0
444.0
408.0
360.0
264.0
264.0
168.0
336.0
372.0
276.0
360.0
216.0
408.0
480.0
300.0
360.0
312.0
300.0
288.0
204.0
336.0
264.0
288.0
288.0
276.0
360.0
312.0
312.0
264.0
312.0
180.0
168.0
312.0
252.0
348.0
216.0
192.0
444.0
384.0
288.0
312.0
336.0
240.0
192.0
300.0
204.0
276.0
228.0
144.0
312.0
168.0
264.0
180.0
192.0
228.0
300.0
288.0
228.0
288.0
288.0
288.0
288.0
288.0
288.0
216.0
144.0
144.0
144.0
144.0
144.0
144.0
144.0
156.0
156.0
156.0
156.0
192.0
228.0
228.0
228.0
192.0
150.0
144.0
120.0
168.0
96.0
114.0
72.0
76.0
66.0
36.0
66.0
40.0
96.0
66.0
36.0
12.0
24.0
48.0
48.0
48.0
42.0
36.0
18.0
30.0
48.0
24.0
84.0
12.0
60.0
24.0
12.0
24.0
60.0
84.0
48.0
120.0
84.0
48.0
60.0
48.0
0.0
12.0
48.0
48.0
72.0
48.0
12.0
24.0
48.0
48.0
24.0
144.0
48.0
36.0
48.0
12.0
84.0
36.0
36.0
60.0
96.0
84.0
132.0
72.0
108.0
108.0
108.0
138.0
180.0
204.0
276.0
168.0
240.0
528.0
264.0
336.0
324.0
300.0
312.0
324.0
264.0
300.0
408.0
300.0
252.0
300.0
300.0
528.0
432.0
348.0
348.0
366.0
444.0
444.0
384.0
294.0
204.0
246.0
306.0
354.0
342.0
300.0
384.0
468.0
402.0
336.0
372.0
312.0
318.0
384.0
342.0
380.0
348.0
280.0
318.0
364.0
300.0
360.0
444.0
408.0
360.0
372.0
396.0
360.0
336.0
432.0
372.0
432.0
312.0
360.0
300.0
360.0
504.0
522.0
414.0
438.0
414.0
396.0
366.0
294.0
366.0
426.0
438.0
396.0
546.0
492.0
360.0
456.0
420.0
432.0
432.0
372.0
390.0
402.0
450.0
402.0
276.0
456.0
396.0
440.0
456.0
534.0
336.0
672.0
804.0
594.0
648.0
696.0
540.0
594.0
612.0
570.0
564.0
582.0
552.0
1050.0
1056.0
648.0
540.0
792.0
852.0
1014.0
972.0
900.0
804.0
798.0
900.0
960.0
1008.0
924.0
972.0
912.0
1236.0
1044.0
1008.0
1308.0
1248.0
948.0
948.0
966.0
1152.0
1194.0
1428.0
1278.0
1272.0
1104.0
1104.0
870.0
792.0
582.0
504.0
672.0
636.0
432.0
468.0
516.0
528.0
456.0
396.0
600.0
372.0
432.0
432.0
378.0
348.0
414.0
396.0
288.0
300.0
480.0
396.0
396.0
300.0
318.0
264.0
360.0
192.0
252.0
252.0
324.0
336.0
282.0
228.0
234.0
252.0
276.0
312.0
270.0
336.0
204.0
240.0
294.0
300.0
306.0
288.0
228.0
252.0
300.0
252.0
210.0
240.0
222.0
288.0
360.0
372.0
312.0
384.0
192.0
228.0
228.0
204.0
162.0
192.0
144.0
156.0
210.0
168.0
78.0
120.0
96.0
72.0
72.0
72.0
66.0
72.0
54.0
66.0
72.0
72.0
102.0
60.0
60.0
72.0
36.0
36.0
36.0
48.0
24.0
48.0
60.0
72.0
36.0
48.0
48.0
72.0
72.0
36.0
48.0
60.0
48.0
36.0
52.0
84.0
36.0
36.0
42.0
84.0
30.0
36.0
48.0
48.0
30.0
36.0
36.0
48.0
18.0
12.0
12.0
24.0
12.0
0.0
18.0
36.0
24.0
48.0
36.0
36.0
48.0
36.0
30.0
12.0
30.0
48.0
24.0
36.0
54.0
48.0
96.0
72.0
114.0
96.0
126.0
192.0
192.0
192.0
180.0
168.0
372.0
132.0
258.0
240.0
330.0
276.0
258.0
228.0
384.0
420.0
306.0
384.0
264.0
444.0
396.0
408.0
408.0
300.0
384.0
552.0
264.0
216.0
378.0
288.0
372.0
300.0
384.0
216.0
384.0
408.0
438.0
468.0
228.0
288.0
324.0
360.0
462.0
408.0
240.0
288.0
396.0
360.0
420.0
264.0
390.0
384.0
420.0
456.0
390.0
396.0
360.0
408.0
432.0
516.0
312.0
264.0
270.0
276.0
390.0
492.0
354.0
288.0
444.0
468.0
408.0
408.0
516.0
324.0
360.0
384.0
468.0
480.0
396.0
444.0
438.0
432.0
606.0
504.0
492.0
432.0
366.0
450.0
606.0
690.0
576.0
408.0
468.0
594.0
558.0
606.0
768.0
528.0
666.0
696.0
696.0
684.0
528.0
510.0
654.0
684.0
582.0
546.0
558.0
504.0
630.0
666.0
762.0
756.0
780.0
864.0
846.0
936.0
1152.0
1218.0
1206.0
1284.0
1062.0
954.0
1050.0
1308.0
1284.0
1206.0
1116.0
996.0
1038.0
1110.0
1314.0
1236.0
1098.0
1152.0
1188.0
1134.0
1194.0
1266.0
1080.0
1056.0
1188.0
1218.0
1158.0
1014.0
756.0
624.0
606.0
570.0
540.0
504.0
522.0
648.0
630.0
486.0
480.0
486.0
450.0
480.0
450.0
384.0
408.0
420.0
330.0
312.0
396.0
432.0
420.0
420.0
318.0
300.0
276.0
342.0
390.0
366.0
348.0
396.0
366.0
342.0
426.0
432.0
414.0
312.0
276.0
354.0
348.0
264.0
378.0
474.0
474.0
468.0
498.0
420.0
438.0
414.0
324.0
276.0
300.0
270.0
252.0
246.0
240.0
252.0
252.0
282.0
264.0
216.0
216.0
228.0
240.0
240.0
240.0
240.0
240.0
240.0
252.0
192.0
258.0
186.0
156.0
162.0
72.0
60.0
108.0
114.0
84.0
78.0
66.0
48.0
72.0
96.0
66.0
84.0
54.0
30.0
12.0
30.0
36.0
30.0
36.0
60.0
96.0
