M_0037_0779_0039_U
""
""
""
""
""
""
""
""
""
""
""
38.18962435245837
37.26329058811927
37.20337357137094
33.0307309472431
32.233750578604855
34.91126601178375
29.291264487433807
38.165622015346
39.62588960859807
58.4037644381383
61.56362163722178
62.86079397439234
64.34002886087545
64.27531144862917
67.39735016506826
69.08547543705366
69.771804034165
64.56412672825316
70.48310700509036
81.86667073746474
82.81731646560257
73.72005574999201
73.65454728108735
72.5652787005674
74.25579639487054
75.99722268729252
81.05344817217896
71.51624873398991
68.96725871732109
62.21159768870998
63.04378823095245
61.11937081095782
29.709867416247064
24.948527978439422
24.97999111871284
25.92211964607672
24.93343724544995
24.68477482763357
38.59764634180872
37.44727377187184
43.1882576734598
42.63404741535347
44.517291620305606
44.21978334916772
43.47588869280476
41.579061390167645
41.90587060700403
42.961337746313
43.10735196367388
45.13966391235159
36.635600975306325
36.952844407975526
31.6891710158656
31.78661665544243
33.763722756829594
38.201187085316185
35.70591714420938
33.81876588469318
33.97629922621279
53.329062912347744
53.76098422242367
54.85226267016173
54.19318788120265
51.640468652018015
51.11815045078555
50.24651880696052
47.55188561866881
46.57100184918112
46.43634983540837
55.97275559575297
56.20119983319734
44.57753515107727
46.51932501151904
50.383010271682224
50.71546712968235
55.02264450470357
54.89560782033216
53.55116877665248
50.61027925449772
51.2102648911158
51.12850364184952
46.797204037693625
50.69556690463107
51.459856328811625
57.15472202809847
55.87522136201925
56.53591203345579
43.54245772493075
57.59119092203517
86.28091063391902
91.67596830636276
114.28423732240488
115.21571810225522
109.7951800664234
112.75337335006132
104.65361074950644
107.87447194350958
99.9645030853004
97.5897338918958
78.67983386773726
78.09728077678149
75.59126884285577
88.23332623736482
76.89369195548899
78.01482351451023
72.67471504775877
72.1419042594662
62.73337112226485
106.92245500956687
108.96593536847836
115.7413422468006
118.47780196690545
118.50597419232872
124.0619363463272
112.73320281733636
112.72739632082752
112.72739632082752
109.45744185672508
109.50626705851624
106.86326480899082
78.9350927419605
94.2816104010652
94.38529125394076
88.14816426800088
90.26137998763944
92.03280049871744
86.14938267493896
86.08446014340878
84.62468942550942
85.78029044229174
89.06710444276534
89.08700546809831
86.32338658998437
70.89023011030122
73.44786287874612
78.96631834120282
93.14411322051922
93.71228966460237
117.4423386037924
120.91014486649556
128.8115788570149
135.52367571823896
130.0168424781982
124.90323765583378
120.55847358553169
97.22537412911213
45.01478617279077
89.31008254187539
139.60332891055754
161.0419774440537
169.56400739329405
172.0377975049785
167.725058950654
159.31508214855347
146.11267569429353
137.1661270861675
124.5136506485075
107.99044933023384
93.3831295781984
94.85037908775764
79.31120630666653
71.13294938864682
67.28460249769715
70.13741970783549
66.84866883967575
69.1176822409714
71.24849609641133
63.155825845143184
62.91214783692242
66.2306747717969
72.70285637380023
83.75496777016954
83.9163238210346
84.83558499935117
80.06544960899934
80.15266485447103
79.01320120196523
94.3126061756158
96.6475263475028
98.62833061549983
107.62581363899166
100.60689803207748
100.90702920916098
95.4609830492417
99.5302582507193
98.71324221934492
110.4100202493194
106.93637389503428
113.81074990287576
99.18753120684804
100.18905395846018
98.95563459725663
88.78451497049349
90.32426121480496
89.43818549448464
90.36121352962148
87.58032015138204
