N06511A
""
""
""
""
""
""
""
""
""
""
""
29.83333333333333
30.08333333333333
30.08333333333333
29.75
29.5
29.666666666666668
29.0
29.0
29.166666666666668
29.416666666666668
28.83333333333333
29.0
28.916666666666668
28.08333333333333
28.25
28.416666666666668
28.25
28.08333333333333
28.08333333333333
28.25
28.5
28.5
28.666666666666668
29.08333333333333
29.166666666666668
29.166666666666668
29.166666666666668
29.416666666666668
29.71846846846847
29.71846846846847
30.135135135135133
29.96846846846847
30.135135135135133
29.885135135135133
29.725135135135133
29.558468468468465
29.725135135135133
29.975135135135133
29.790924608819346
29.542013933438074
29.49587556205698
29.791218699311884
29.68410881934882
29.68410881934882
29.76744215268215
29.76744215268215
29.67744215268215
29.67744215268215
29.92744215268215
29.92744215268215
29.944986012331277
30.19389668771254
29.854899923958502
29.89289012003693
29.83333333333333
30.75
30.666666666666668
31.5
31.58333333333333
31.58333333333333
31.166666666666668
31.33333333333333
31.5
31.666666666666668
31.916666666666668
31.5
31.75
31.0
30.83333333333333
30.08333333333333
30.416666666666668
30.25
30.666666666666668
31.25
30.75
29.5
29.5
29.916666666666668
29.416666666666668
28.75
28.25
27.916666666666668
27.43068535825545
27.34735202492212
26.93068535825545
26.34735202492212
26.84735202492212
27.264018691588785
27.09735202492212
26.68068535825545
27.34735202492212
28.09735202492212
28.18068535825545
29.34735202492212
29.666666666666668
29.666666666666668
29.83333333333333
30.25
30.25
31.5
32.5
32.5
32.25
31.83333333333333
31.83333333333333
31.166666666666668
31.166666666666668
31.58333333333333
31.75
31.33333333333333
31.08333333333333
30.0
29.58333333333333
29.58333333333333
29.166666666666668
29.08333333333333
29.33333333333333
29.166666666666668
29.0
28.83333333333333
28.5
28.33333333333333
28.166666666666668
28.416666666666668
27.58333333333333
28.25
28.25
28.5
28.666666666666668
28.666666666666668
28.58333333333333
28.83333333333333
29.0
28.75
29.0
28.75
28.75
28.166666666666668
28.25
28.25
28.0
27.75
27.83333333333333
27.416666666666668
27.166666666666668
27.166666666666668
26.916666666666668
26.916666666666668
27.08333333333333
26.83333333333333
26.83333333333333
26.666666666666668
26.916666666666668
27.33333333333333
27.33333333333333
27.25
27.25
27.666666666666668
27.83333333333333
27.916666666666668
27.916666666666668
28.58333333333333
28.7054433713784
28.4554433713784
29.038776704711733
29.038776704711733
28.9554433713784
29.038776704711733
29.038776704711733
28.622110038045065
28.372110038045065
28.122110038045065
27.9554433713784
27.538776704711733
27.166666666666668
27.33333333333333
26.25
26.08333333333333
26.166666666666668
25.83333333333333
24.916666666666668
24.83333333333333
25.08333333333333
25.666666666666668
25.0
24.916666666666668
24.5
24.33333333333333
24.166666666666668
24.166666666666668
23.666666666666668
23.666666666666668
24.166666666666668
24.166666666666668
24.25
23.58333333333333
24.416666666666668
24.25
25.33333333333333
25.5
25.5
25.5
25.33333333333333
25.58333333333333
25.58333333333333
25.83333333333333
25.166666666666668
25.5
25.33333333333333
25.5
24.58333333333333
24.666666666666668
24.166666666666668
23.416666666666668
23.83333333333333
23.58333333333333
23.75
23.58333333333333
24.25
24.166666666666668
24.416666666666668
24.416666666666668
24.666666666666668
24.58333333333333
25.5
25.916666666666668
26.08333333333333
26.08333333333333
