N06551T
""
""
""
""
""
""
""
""
""
""
""
31.666666666666668
31.33333333333333
31.166666666666668
31.166666666666668
31.75
32.0
32.25
32.25
31.666666666666668
31.83333333333333
31.666666666666668
31.916666666666668
32.083333333333336
32.5
32.916666666666664
32.75
32.583333333333336
33.0
32.75
32.833333333333336
33.25
33.666666666666664
33.833333333333336
33.75
33.583333333333336
33.333333333333336
33.333333333333336
33.583333333333336
33.93961352657005
33.43961352657005
33.272946859903385
33.272946859903385
32.85628019323672
32.85628019323672
32.55393277539634
32.22059944206301
31.960347076132408
32.173605041188935
32.144743252571054
32.19586370075032
32.00625017418027
32.05075167182683
32.58523443044752
32.75190109711419
33.00190109711419
32.66856776378086
32.3875818482879
32.72091518162123
32.731167547551834
32.68457624916197
32.54677137111319
32.49565092293392
32.99565092293392
33.367816091954026
33.083333333333336
32.833333333333336
32.833333333333336
32.583333333333336
32.583333333333336
33.0
33.666666666666664
34.833333333333336
34.416666666666664
34.75
34.75
33.916666666666664
34.083333333333336
33.916666666666664
34.083333333333336
34.5
34.833333333333336
34.833333333333336
34.416666666666664
33.333333333333336
34.416666666666664
34.0
33.333333333333336
34.416666666666664
33.75
34.583333333333336
35.0
35.416666666666664
35.30450236966825
34.97116903633492
34.55450236966825
34.30450236966825
34.30450236966825
34.72116903633492
34.887835703001585
34.30450236966825
34.387835703001585
34.137835703001585
33.47116903633492
32.47116903633492
31.75
31.0
32.0
32.916666666666664
32.25
32.083333333333336
32.333333333333336
32.333333333333336
32.666666666666664
32.25
32.75
32.666666666666664
33.166666666666664
34.083333333333336
33.083333333333336
32.75
32.666666666666664
32.416666666666664
32.583333333333336
32.5
32.083333333333336
31.916666666666668
31.0
31.25
31.58333333333333
31.33333333333333
31.666666666666668
30.666666666666668
30.33333333333333
30.58333333333333
30.25
30.08333333333333
30.5
30.916666666666668
31.0
30.75
30.58333333333333
30.166666666666668
30.0
30.58333333333333
30.75
30.33333333333333
30.25
30.25
30.25
30.0
30.33333333333333
30.33333333333333
30.58333333333333
31.0
31.416666666666668
31.666666666666668
31.666666666666668
31.666666666666668
31.916666666666668
32.083333333333336
31.916666666666668
31.75
31.75
32.25
32.166666666666664
32.0
32.0
31.58333333333333
31.58333333333333
31.58333333333333
31.33333333333333
31.58333333333333
31.83333333333333
32.25
32.083333333333336
31.83333333333333
31.916666666666668
32.083333333333336
31.916666666666668
32.166666666666664
32.166666666666664
32.333333333333336
32.333333333333336
31.75
32.166666666666664
32.0
31.83333333333333
31.83333333333333
31.58333333333333
31.416666666666668
31.416666666666668
31.33333333333333
31.5
31.75
31.83333333333333
32.25
31.58333333333333
31.33333333333333
31.666666666666668
31.5
32.083333333333336
32.25
32.25
32.25
32.333333333333336
31.916666666666668
31.916666666666668
31.916666666666668
32.083333333333336
32.25
32.5
32.833333333333336
32.25
32.083333333333336
32.25
32.333333333333336
32.333333333333336
32.583333333333336
32.583333333333336
32.5
32.583333333333336
32.583333333333336
32.75
32.833333333333336
32.833333333333336
33.25
33.0
32.916666666666664
32.666666666666664
32.25
32.416666666666664
32.416666666666664
32.166666666666664
32.166666666666664
31.75
31.33333333333333
31.33333333333333
31.33333333333333
31.58333333333333
