N06451R
""
""
""
""
""
""
""
""
""
""
""
43.0
42.75
42.5
42.333333333333336
42.583333333333336
42.5
42.5
42.5
42.41666666666666
42.41666666666666
42.083333333333336
42.333333333333336
42.583333333333336
42.833333333333336
43.75
43.583333333333336
43.333333333333336
43.583333333333336
44.0
44.583333333333336
45.0
45.333333333333336
45.5
45.66666666666666
46.333333333333336
46.333333333333336
45.91666666666666
46.333333333333336
46.55103694102399
47.21770360769065
47.55103694102399
47.13437027435732
47.13437027435732
46.13437027435732
45.85015565538376
45.433488988717095
44.933488988717095
46.10015565538376
45.90751805709926
45.75244079440611
45.80682554012912
44.81558391210232
44.42914858087204
44.67914858087204
44.67914858087204
45.67914858087204
46.38002986651227
47.04669653317893
47.04669653317893
45.88002986651227
46.07266746479676
46.22774472748992
46.455656374076256
46.78023133543638
46.41666666666666
46.833333333333336
47.583333333333336
48.25
48.5
48.0
48.16666666666666
48.0
46.833333333333336
46.583333333333336
46.5
46.083333333333336
46.583333333333336
45.41666666666666
45.16666666666666
43.75
42.66666666666666
42.91666666666666
42.5
42.833333333333336
43.333333333333336
43.75
43.583333333333336
43.583333333333336
43.583333333333336
45.16666666666666
45.583333333333336
46.91666666666666
48.02118644067797
47.6045197740113
48.1045197740113
47.77118644067797
48.3545197740113
47.52118644067797
47.68785310734464
48.1045197740113
47.68785310734464
46.77118644067797
45.93785310734464
45.27118644067797
44.333333333333336
44.583333333333336
44.5
44.91666666666666
44.91666666666666
45.75
45.75
45.75
46.083333333333336
46.333333333333336
45.91666666666666
45.333333333333336
45.75
45.083333333333336
45.16666666666666
45.41666666666666
44.833333333333336
44.25
43.833333333333336
43.41666666666666
43.66666666666666
43.083333333333336
43.41666666666666
43.41666666666666
43.25
43.5
43.25
42.91666666666666
42.91666666666666
42.25
42.083333333333336
42.25
41.66666666666666
41.333333333333336
41.583333333333336
41.75
41.5
41.25
41.0
40.41666666666666
40.083333333333336
40.91666666666666
40.91666666666666
40.25
40.16666666666666
40.66666666666666
39.833333333333336
39.66666666666666
39.41666666666666
38.91666666666666
38.91666666666666
38.5
39.0
38.75
38.66666666666666
39.0
39.0
38.5
38.75
38.66666666666666
39.0
39.75
39.75
40.16666666666666
39.66666666666666
39.5
39.333333333333336
39.0
38.890406800242864
39.2237401335762
39.140406800242864
38.7237401335762
38.4737401335762
37.807073466909536
37.557073466909536
37.140406800242864
37.140406800242864
37.057073466909536
37.2237401335762
37.307073466909536
37.41666666666666
37.41666666666666
37.25
37.41666666666666
37.333333333333336
37.5
36.91666666666666
37.333333333333336
37.41666666666666
37.5
36.91666666666666
36.66666666666666
36.41666666666666
36.083333333333336
35.583333333333336
35.416666666666664
35.416666666666664
35.416666666666664
35.666666666666664
35.833333333333336
35.75
35.666666666666664
36.0
35.75
36.083333333333336
35.916666666666664
36.16666666666666
36.0
35.833333333333336
35.416666666666664
35.166666666666664
34.75
34.583333333333336
34.833333333333336
34.083333333333336
32.333333333333336
31.0
29.75
27.58333333333333
26.416666666666668
24.25
22.666666666666668
20.83333333333333
18.83333333333333
16.25
13.583333333333334
12.416666666666666
12.916666666666666
13.583333333333334
15.0
16.583333333333332
17.0
19.33333333333333
21.33333333333333
