N06731Z
""
""
""
""
""
""
""
""
""
""
""
34.0
34.25
34.25
34.5
34.5
27.83333333333333
21.166666666666668
21.08333333333333
14.75
8.083333333333334
8.166666666666666
7.916666666666667
1.5833333333333333
1.4166666666666667
1.4166666666666667
1.25
1.5
1.5
8.166666666666666
8.0
7.75
7.833333333333333
7.833333333333333
7.833333333333333
7.5
7.5
7.416666666666667
7.333333333333333
7.083333333333333
13.75
7.083333333333333
7.083333333333333
7.0
13.583333333333334
13.868098159509202
14.118098159509202
14.368098159509202
14.368098159509202
21.03476482617587
21.03476482617587
27.70143149284253
27.70143149284253
27.70143149284253
27.6180981595092
34.284764826175866
27.70143149284253
27.416666666666668
27.166666666666668
26.916666666666668
26.83333333333333
20.166666666666668
20.166666666666668
13.5
6.833333333333333
6.833333333333333
6.833333333333333
0.1666666666666666
6.75
6.666666666666667
6.666666666666667
6.666666666666667
13.333333333333334
13.666666666666666
13.666666666666666
13.666666666666666
13.666666666666666
13.666666666666666
13.666666666666666
20.33333333333333
13.75
13.75
13.75
13.75
13.75
13.5
13.5
20.166666666666668
20.25
20.25
20.25
13.583333333333334
13.5
13.5
13.5
13.5
6.833333333333333
6.75
6.75
0.0833333333333333
0.25
0.25
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.25
0.25
6.916666666666667
7.166666666666667
7.166666666666667
7.166666666666667
7.166666666666667
7.25
13.916666666666666
13.916666666666666
13.75
13.833333333333334
13.916666666666666
14.25
7.666666666666667
7.5
7.583333333333333
7.583333333333333
14.25
14.166666666666666
14.166666666666666
14.25
14.416666666666666
14.333333333333334
14.25
14.166666666666666
14.333333333333334
20.916666666666668
20.916666666666668
20.916666666666668
20.916666666666668
21.166666666666668
14.75
14.666666666666666
14.5
14.583333333333334
14.583333333333334
14.333333333333334
14.166666666666666
7.583333333333333
7.75
8.416666666666666
1.75
1.5
1.3333333333333333
1.4166666666666667
1.3333333333333333
7.916666666666667
8.166666666666666
8.416666666666666
8.583333333333334
8.583333333333334
8.416666666666666
7.833333333333333
7.916666666666667
8.166666666666666
8.083333333333334
8.0
8.0
1.3333333333333333
1.0833333333333333
0.8333333333333334
0.5833333333333334
7.166666666666667
7.083333333333333
7.333333333333333
7.25
7.0
13.666666666666666
13.75
14.0
14.083333333333334
14.083333333333334
20.75
20.83333333333333
14.166666666666666
20.83333333333333
20.5
20.58333333333333
20.58333333333333
13.916666666666666
13.833333333333334
13.583333333333334
20.166666666666668
20.25
13.666666666666666
13.833333333333334
13.916666666666666
7.25
7.25
7.166666666666667
13.833333333333334
13.833333333333334
13.916666666666666
13.916666666666666
13.916666666666666
13.833333333333334
13.75
13.5
13.416666666666666
13.666666666666666
13.75
13.75
7.083333333333333
7.083333333333333
7.0
7.0
7.0
7.0
7.0
13.666666666666666
13.75
13.75
13.75
14.0
14.0
20.666666666666668
20.666666666666668
20.666666666666668
14.0
20.666666666666668
20.916666666666668
14.25
20.83333333333333
21.08333333333333
21.08333333333333
21.08333333333333
21.33333333333333
14.666666666666666
