N06511B
""
""
""
""
""
""
""
""
""
""
""
37.5
36.833333333333336
36.583333333333336
35.083333333333336
34.416666666666664
35.666666666666664
35.75
36.0
36.25
36.5
36.833333333333336
37.75
37.0
37.333333333333336
37.583333333333336
39.16666666666666
39.66666666666666
39.083333333333336
39.75
40.0
43.5
43.5
43.5
43.5
44.333333333333336
43.833333333333336
43.333333333333336
46.16666666666666
47.66620111731843
50.91620111731843
49.3328677839851
52.5828677839851
49.3328677839851
49.5828677839851
49.82255850563458
50.40589183896791
51.239225172301246
51.65589183896791
53.15589183896791
51.68006486695774
50.73699078546992
49.13205251386498
51.858578335461225
48.52524500212789
47.77524500212789
51.27524500212789
54.28555428047841
54.28555428047841
56.95222094714507
60.28555428047841
60.28555428047841
59.09471458582191
61.78825421665797
63.393192488262905
65.08333333333333
64.25
65.0
61.25
57.083333333333336
56.25
56.25
56.25
58.5
61.16666666666666
61.16666666666666
57.41666666666666
57.41666666666666
58.333333333333336
54.91666666666666
58.66666666666666
67.0
69.16666666666667
69.16666666666667
62.5
62.5
58.333333333333336
58.333333333333336
62.083333333333336
55.41666666666666
54.25
56.5
52.083333333333336
43.5
39.833333333333336
36.083333333333336
38.16666666666666
34.416666666666664
36.333333333333336
36.333333333333336
36.333333333333336
42.5
43.66666666666666
44.333333333333336
45.41666666666666
45.66666666666666
46.91666666666666
50.66666666666666
51.25
51.25
49.91666666666666
46.333333333333336
42.16666666666666
38.5
37.41666666666666
41.16666666666666
44.5
44.66666666666666
45.5
41.16666666666666
41.25
41.5
41.16666666666666
41.91666666666666
41.41666666666666
42.0
42.583333333333336
38.833333333333336
34.666666666666664
35.416666666666664
34.0
33.916666666666664
33.833333333333336
33.75
34.75
34.0
34.333333333333336
33.75
33.083333333333336
33.333333333333336
33.333333333333336
32.666666666666664
33.0
33.5
34.166666666666664
33.416666666666664
32.75
32.583333333333336
33.666666666666664
33.666666666666664
34.083333333333336
34.0
34.583333333333336
35.0
35.083333333333336
35.0
34.416666666666664
34.333333333333336
33.916666666666664
34.333333333333336
33.666666666666664
34.25
34.5
34.333333333333336
34.416666666666664
33.583333333333336
33.583333333333336
33.666666666666664
32.916666666666664
33.166666666666664
33.666666666666664
33.416666666666664
33.75
33.559670781893
33.559670781893
33.39300411522633
33.559670781893
33.89300411522633
33.809670781893
33.809670781893
34.14300411522633
33.89300411522633
33.39300411522633
33.059670781893
32.47633744855967
32.916666666666664
32.666666666666664
32.666666666666664
32.083333333333336
32.5
32.166666666666664
32.5
32.166666666666664
32.416666666666664
31.83333333333333
31.416666666666668
31.166666666666668
30.33333333333333
30.58333333333333
30.33333333333333
30.25
29.666666666666668
30.5
29.75
30.416666666666668
30.166666666666668
31.0
30.5
30.75
30.916666666666668
31.416666666666668
32.083333333333336
31.75
31.75
31.33333333333333
31.916666666666668
31.916666666666668
32.833333333333336
32.583333333333336
32.583333333333336
31.75
31.75
31.08333333333333
30.25
30.666666666666668
30.83333333333333
30.416666666666668
29.83333333333333
29.916666666666668
29.416666666666668
29.5
29.75
31.0
30.416666666666668
30.0
30.33333333333333
29.416666666666668
29.0
29.58333333333333
30.166666666666668
29.75
29.58333333333333
29.33333333333333
