N06481N
""
""
""
""
""
""
""
""
""
""
""
55.75
53.5
52.91666666666666
46.25
39.583333333333336
39.583333333333336
37.083333333333336
40.333333333333336
47.0
47.0
44.083333333333336
37.41666666666666
41.16666666666666
43.41666666666666
46.66666666666666
46.66666666666666
53.333333333333336
53.333333333333336
53.333333333333336
46.66666666666666
46.66666666666666
43.41666666666666
43.41666666666666
43.41666666666666
43.41666666666666
36.75
36.75
43.41666666666666
43.41666666666666
43.41666666666666
43.41666666666666
43.41666666666666
36.75
33.333333333333336
33.333333333333336
33.333333333333336
26.666666666666668
26.666666666666668
20.0
13.333333333333334
6.666666666666667
0.0
0.0
0.0
6.666666666666667
6.666666666666667
13.333333333333334
13.333333333333334
13.333333333333334
13.333333333333334
13.333333333333334
20.0
20.0
20.0
20.0
26.666666666666668
26.666666666666668
26.666666666666668
20.0
20.0
20.0
26.666666666666668
33.333333333333336
26.666666666666668
26.666666666666668
26.666666666666668
33.333333333333336
26.666666666666668
26.666666666666668
26.666666666666668
29.58333333333333
29.58333333333333
36.25
29.58333333333333
29.58333333333333
29.58333333333333
29.58333333333333
36.25
29.58333333333333
36.25
36.25
42.91666666666666
44.41666666666666
51.083333333333336
51.083333333333336
51.083333333333336
51.083333333333336
57.75
64.41666666666667
64.41666666666667
68.41666666666667
68.41666666666667
68.41666666666667
66.16666666666667
68.41666666666667
68.41666666666667
64.66666666666667
71.33333333333333
71.33333333333333
68.08333333333333
64.83333333333333
62.583333333333336
62.0
55.333333333333336
55.333333333333336
53.833333333333336
50.25
50.25
54.0
50.25
47.0
50.25
53.5
51.41666666666666
52.0
58.66666666666666
58.66666666666666
58.5
58.5
58.5
53.91666666666666
57.66666666666666
57.583333333333336
53.833333333333336
49.66666666666666
50.25
46.25
39.583333333333336
32.916666666666664
30.166666666666668
27.08333333333333
20.416666666666668
18.33333333333333
11.666666666666666
9.25
8.0
8.583333333333334
12.333333333333334
15.25
18.166666666666668
20.83333333333333
23.08333333333333
25.416666666666668
26.166666666666668
28.166666666666668
34.833333333333336
36.16666666666666
38.083333333333336
41.66666666666666
37.5
37.083333333333336
37.083333333333336
35.75
36.41666666666666
35.416666666666664
35.666666666666664
35.75
32.5
34.666666666666664
31.83333333333333
27.25
27.0
25.25
24.83333333333333
26.166666666666668
29.916666666666668
30.416666666666668
30.58333333333333
31.916666666666668
29.916666666666668
26.83333333333333
28.166666666666668
26.33333333333333
25.416666666666668
25.416666666666668
24.916666666666668
28.916666666666668
24.916666666666668
25.166666666666668
26.33333333333333
29.58333333333333
30.416666666666668
31.33333333333333
30.25
33.083333333333336
34.0
35.75
36.083333333333336
31.916666666666668
31.25
31.416666666666668
32.0
28.25
27.83333333333333
26.33333333333333
27.83333333333333
26.416666666666668
27.08333333333333
27.08333333333333
27.5
28.416666666666668
28.666666666666668
28.0
27.58333333333333
27.166666666666668
26.916666666666668
27.166666666666668
25.83333333333333
30.83333333333333
28.916666666666668
28.666666666666668
27.33333333333333
25.75
25.75
30.83333333333333
35.0
34.583333333333336
35.666666666666664
35.833333333333336
35.583333333333336
31.166666666666668
32.166666666666664
32.25
31.58333333333333
32.25
32.333333333333336
28.33333333333333
25.08333333333333
25.5
