,cd
M_0821_0159,0.07623097108853412
M_0821_0190,0.029090030877439024
M_0015_0159,0.03328878590393761
M_0852_0191,0.0
M_0191_0852,0.050796762455432944
M_0191_0038,0.02832762410959298
M_0038_0191,0.0716087871727991
M_0011_0308,0.01450453095075409
M_0308_0011,0.026569975372942502
M_0037_0779_0039_U,0.05786597027822521
M_0037_0038,0.06438002019978797
M_0038_0037,0.03779370494065873
M_0039_0038,0.018475223714604173
M_0323_0032,0.008739085426331084
M_0032_0323,0.029092681749179096
M_0108_0478_0479,0.029513278272326263
