,cd
M_0038_0191,0.07889315371233398
M_0191_0038,0.07319381074091168
M_0191_0852,0.09119775954049707
M_0852_0191,0.11747230162809946
M_0037_0779_0039_U,0.0662897481929557
M_0037_0038,0.1201243916795985
M_0038_0037,0.04782274092215059
M_0821_0190,0.07053836609993056
M_0308_0011,0.028129477140312453
M_0011_0308,0.045163196105611356
M_0821_0159,0.11096314573360518
M_0039_0038,0.046927280204765984
M_0015_0159,0.05259921340641728
M_0323_0032,0.004557963421625406
M_0032_0323,0.0
M_0108_0478_0479,0.040583347982273046
