,cd
M_0821_0190,0.04803674852797505
M_0821_0159,0.12425591138782228
M_0852_0191,0.04406751397951728
M_0191_0852,0.0
M_0015_0159,0.044759020841000106
M_0038_0191,0.06481275911856967
M_0191_0038,0.025811085030410807
M_0037_0779_0039_U,0.0543216748088283
M_0037_0038,0.08678420105274168
M_0011_0308,0.025254888292685483
M_0308_0011,0.01594331098702565
M_0038_0037,0.03453435047051195
M_0039_0038,0.04321062139768457
M_0323_0032,0.00917770853778277
M_0032_0323,0.04793254184619788
M_0108_0478_0479,0.03845032320211398
