,cd
M_0038_0191,0.031214781212479375
M_0191_0038,0.021210276271138705
M_0191_0852,0.05326394659035857
M_0852_0191,0.015010536631669026
M_0037_0779_0039_U,0.0335861827885645
M_0037_0038,0.012308962880301326
M_0038_0037,0.01709955224667852
M_0821_0190,0.02992242877743792
M_0308_0011,0.009176773800876819
M_0011_0308,0.035585841986273986
M_0821_0159,0.025131734093074842
M_0039_0038,0.035686599348870855
M_0015_0159,0.01852161093797147
M_0323_0032,0.005661653259026641
M_0032_0323,0.0
M_0108_0478_0479,0.020297778745641808
