,cd
M_0821_0190,0.032713256699675924
M_0821_0159,0.01442059148345955
M_0852_0191,0.01377518470609235
M_0191_0852,0.0
M_0015_0159,0.017099084140397066
M_0038_0191,0.018152804813620634
M_0191_0038,0.014238536745046763
M_0037_0779_0039_U,0.017488921422517636
M_0037_0038,0.009646515321293259
M_0011_0308,0.02847268516908599
M_0308_0011,0.007136089510900622
M_0038_0037,0.013357467248078408
M_0039_0038,0.024015288771845604
M_0323_0032,0.007988074072081814
M_0032_0323,0.025139780759069735
M_0108_0478_0479,0.012143175825041068
