,cd
M_0821_0159,0.007474117673860776
M_0821_0190,0.04205465567964305
M_0015_0159,0.024105094586446635
M_0852_0191,0.0
M_0191_0852,0.020245539174661365
M_0191_0038,0.025818532344996536
M_0038_0191,0.008547519873035017
M_0011_0308,0.020852566739629156
M_0308_0011,0.006183229512746406
M_0037_0779_0039_U,0.017399471917889455
M_0037_0038,0.010243358849873145
M_0038_0037,0.012137298467830045
M_0039_0038,0.024743185129203312
M_0323_0032,0.005608623437719097
M_0032_0323,0.011167698330422639
M_0108_0478_0479,0.005062035479210863
