,cd
M_0038_0191,0.032149855851917625
M_0191_0038,0.022105088425494152
M_0191_0852,0.05243029099202565
M_0852_0191,0.015589299962279417
M_0037_0779_0039_U,0.039601947291880234
M_0037_0038,0.010503632186245417
M_0038_0037,0.018507103803845126
M_0821_0190,0.033390214030035954
M_0308_0011,0.010735811757642547
M_0011_0308,0.03524406732013108
M_0821_0159,0.02486670072280702
M_0039_0038,0.039298464854415
M_0015_0159,0.020767879888108902
M_0323_0032,0.005100726731540357
M_0032_0323,0.0
M_0108_0478_0479,0.019327398791087646
