,cd
M_0821_0190,0.03751260197747931
M_0821_0159,0.013686850357942208
M_0852_0191,0.013194610793797223
M_0191_0852,0.0
M_0015_0159,0.018570506150339523
M_0038_0191,0.018853495052292536
M_0191_0038,0.015098362358903923
M_0037_0779_0039_U,0.01989041391639388
M_0037_0038,0.008262662951268415
M_0011_0308,0.02962848496102582
M_0308_0011,0.00736585705129842
M_0038_0037,0.01356449168540611
M_0039_0038,0.02744509084755183
M_0323_0032,0.00761600604620792
M_0032_0323,0.02489360567866166
M_0108_0478_0479,0.01211454280272388
