,cd
M_0821_0159,0.006057129347582504
M_0821_0190,0.045843105942094065
M_0015_0159,0.03964944080616625
M_0852_0191,0.0
M_0191_0852,0.028326016250658566
M_0191_0038,0.044006794633620346
M_0038_0191,0.019181223407051674
M_0011_0308,0.03494324762639624
M_0308_0011,0.009624876895116978
M_0037_0779_0039_U,0.027068973258729406
M_0037_0038,0.006153477667674539
M_0038_0037,0.018636099078447932
M_0039_0038,0.05315382650928394
M_0323_0032,0.0055005086381886064
M_0032_0323,0.010317380939172845
M_0108_0478_0479,0.0065432818228276625
