,cd
M_0037_0779_0039_U,0.023991107497655262
M_0037_0038,0.009084005186982096
M_0038_0037,0.0
M_0191_0038,0.036607327398601924
M_0038_0191,0.027528101681159066
M_0191_0852,0.030772062984201067
M_0852_0191,0.027582115813036632
M_0039_0038,0.04211052763495323
M_0308_0011,0.011577648122085213
M_0011_0308,0.033716263950301105
M_0821_0190,0.04445490188877547
M_0821_0159,0.006658988459916682
M_0323_0032,0.0056576801455010504
M_0032_0323,0.010342627967474496
M_0015_0159,0.03297408071024097
M_0108_0478_0479,0.007853332964575134
