,cd
M_0308_0011,0.014535037243839664
M_0011_0308,0.0
M_0191_0852,0.0428535508232901
M_0852_0191,0.02578065683139409
M_0191_0038,0.03763349698157524
M_0038_0191,0.04235066146109079
M_0037_0038,0.004544630734070036
M_0037_0779_0039_U,0.039924866491070306
M_0038_0037,0.029264606029176025
M_0821_0190,0.04803442897096535
M_0821_0159,0.008158579038867119
M_0015_0159,0.04049836672549942
M_0039_0038,0.10494283015945575
M_0323_0032,0.0041594401172264485
M_0032_0323,0.015614482296279581
M_0108_0478_0479,0.015321537363911288
