,cd
M_0038_0191,0.06559610689803336
M_0191_0038,0.03855344990765294
M_0191_0852,0.0688932545060538
M_0852_0191,0.02718639192814524
M_0037_0779_0039_U,0.067185606410462
M_0037_0038,0.0088768855048338
M_0038_0037,0.024448750853235515
M_0821_0190,0.057439532250382515
M_0308_0011,0.020926199686632094
M_0011_0308,0.0579488261301735
M_0821_0159,0.017864453875505688
M_0039_0038,0.07950245256484365
M_0015_0159,0.0374172666817398
M_0323_0032,0.004638695257031775
M_0032_0323,0.0
M_0108_0478_0479,0.019965875695126836
