,cd
M_0821_0190,0.04891859517360517
M_0821_0159,0.007634620285587687
M_0852_0191,0.020852641545475486
M_0191_0852,0.0
M_0015_0159,0.032394167193835983
M_0038_0191,0.04172458827517285
M_0191_0038,0.012511223257291457
M_0037_0779_0039_U,0.034478265723416224
M_0037_0038,0.007718551076098054
M_0011_0308,0.04229967293890424
M_0308_0011,0.013743582841467868
M_0038_0037,0.019987827358114645
M_0039_0038,0.060321200233592796
M_0323_0032,0.006665366261488247
M_0032_0323,0.023914799597253147
M_0108_0478_0479,0.01385063117048799
