unixtime,latitude,longitude,speed
1202497202651,37.5313400959,-122.0048700940,67.269
1202497205651,37.5318105719,-122.0057396323,68.090
1202497208651,37.5322859933,-122.0066198156,68.591
1202497211652,37.5327584810,-122.0074916171,68.672
1202497214652,37.5332273645,-122.0083545337,68.591
1202497217652,37.5336876146,-122.0092042069,68.430
1202497221650,37.5342950509,-122.0103226038,68.474
1202497224662,37.5347629285,-122.0111822514,69.001
1202497227662,37.5352522639,-122.0120346069,69.733
1202497231646,37.5359234864,-122.0132390021,70.953
1202497234657,37.5364533901,-122.0141270644,71.512
1202497237660,37.5370400393,-122.0149430423,71.703
1202497240661,37.5376651614,-122.0156880256,71.627
1202497244657,37.5385792076,-122.0165882417,71.510
1202497248652,37.5395655896,-122.0173680098,71.042
1202497251659,37.5402999279,-122.0179223887,70.083
1202497255652,37.5412507706,-122.0186313298,68.846
1202497258653,37.5419406010,-122.0191489959,67.719
1202497261669,37.5426248155,-122.0196588669,66.829
1202497265647,37.5435402866,-122.0203440034,66.602
1202497268667,37.5442220703,-122.0208506055,66.322
1202497272652,37.5451321770,-122.0215358258,66.494
1202497275652,37.5458299702,-122.0220539948,66.617
1202497278652,37.5465277634,-122.0225781989,66.522
1202497281652,37.5472196892,-122.0231098628,66.086
1202497284658,37.5479009701,-122.0236566141,65.373
1202497287658,37.5485468793,-122.0241415909,64.002
1202497291658,37.5494053535,-122.0247862428,63.327
1202497295656,37.5502559487,-122.0254325711,62.964
1202497299643,37.5511188653,-122.0260711042,63.259
1202497302644,37.5517815383,-122.0265654687,63.762
1202497305653,37.5524598017,-122.0270782733,64.629
1202497309644,37.5533688187,-122.0277714565,65.334
1202497313642,37.5542454816,-122.0285069682,65.884
1202497316645,37.5548871161,-122.0291196013,66.536
1202497319645,37.5555108133,-122.0297617386,67.198
1202497322645,37.5561283916,-122.0304213942,67.866
1202497325646,37.5567546034,-122.0310915271,68.612
1202497329645,37.5576298414,-122.0319987839,69.552
1202497332652,37.5582939393,-122.0327039532,68.045
1202497335665,37.5589478952,-122.0333997347,64.962
1202497339655,37.5598062855,-122.0343180556,61.560
1202497342661,37.5604236125,-122.0349812316,57.755
1202497350086,37.5608394385,-122.0354275677,44.753
1202497355035,37.5618585099,-122.0365193102,49.550
1202497358037,37.5624713107,-122.0371729308,56.239
1202497362037,37.5632841035,-122.0380394516,58.258
1202497366031,37.5640582558,-122.0388748756,59.638
1202497369035,37.5646297337,-122.0394857485,61.145
1202497373036,37.5653894691,-122.0402956914,60.703
1202497376042,37.5659159363,-122.0408659121,58.976
1202497380031,37.5665978038,-122.0415978196,57.839
1202497383035,37.5671103570,-122.0421413020,57.515
1202497387033,37.5677990977,-122.0428749697,57.946
1202497391043,37.5685527982,-122.0435950587,59.181
1202497394045,37.5691630843,-122.0441002359,60.577
1202497398033,37.5700430162,-122.0447353324,62.300
1202497402037,37.5709925178,-122.0453051340,63.562
1202497405043,37.5717383393,-122.0456783800,64.325
1202497409029,37.5727393058,-122.0460801245,64.459
1202497412032,37.5734860493,-122.0463433999,64.174
1202497416029,37.5744676536,-122.0466726410,63.600
1202497419029,37.5751973818,-122.0469243494,63.034
1202497422037,37.5759291217,-122.0471756388,62.564
1202497425041,37.5766594366,-122.0474226534,61.948
1202497432025,37.5782862796,-122.0479708296,60.848
1202497435039,37.5789942148,-122.0482194368,60.708
1202497439029,37.5799489971,-122.0485576465,60.355
1202497442033,37.5806241591,-122.0487843769,59.521
1202497446031,37.5815195137,-122.0491209101,59.572
1202497450029,37.5824428638,-122.0495297792,60.026
1202497454029,37.5833287468,-122.0499704157,60.120
1202497458029,37.5842125343,-122.0504826336,60.799
1202497461038,37.5848777219,-122.0509076798,61.297
1202497465026,37.5857587434,-122.0515267669,61.662
1202497468026,37.5864175608,-122.0519901183,61.677
1202497471044,37.5870881128,-122.0524679704,61.806
1202497475027,37.5879139814,-122.0530535300,60.810
1202497478041,37.5885183164,-122.0534884668,60.447
1202497482027,37.5893928838,-122.0541102361,61.134
1202497486026,37.5902936866,-122.0547590790,61.222
1202497490026,37.5911621353,-122.0553791720,60.268
1202497494026,37.5919361199,-122.0559260071,59.123
1202497498026,37.5927551992,-122.0564716688,59.445
1202497502027,37.5935759548,-122.0570520316,59.950
1202497506026,37.5944226105,-122.0576537682,60.741
1202497510026,37.5953019557,-122.0583040360,61.760
1202497513032,37.5959794646,-122.0588037648,61.661
1202497517043,37.5968724723,-122.0594431362,59.992
1202497521024,37.5977487161,-122.0600723654,56.823
1202497524043,37.5983343594,-122.0604850902,51.562
1202497527043,37.5987610820,-122.0607769479,44.258
1202497531043,37.5992539377,-122.0611203544,37.475
1202497535023,37.5996479708,-122.0614145590,31.811
1202497539021,37.6000165230,-122.0617015553,27.361
1202497543026,37.6003274076,-122.0619251844,23.483
1202497547027,37.6005583290,-122.0620902240,20.512
1202497551022,37.6008091154,-122.0622621368,19.242
1202497555020,37.6010585608,-122.0624234045,18.551
1202497558029,37.6012811840,-122.0625607839,18.302
1202497562020,37.6015138656,-122.0627247338,17.274
1202497566018,37.6017540070,-122.0628912822,17.068
1202497569019,37.6019421807,-122.0630217046,16.460
1202497572021,37.6020859303,-122.0631225388,15.248
1202497576021,37.6023027700,-122.0632760952,14.579
1202497580019,37.6024724197,-122.0633992253,13.041
1202497584016,37.6026584140,-122.0635330843,12.306
1202497587021,37.6027809574,-122.0636177415,10.880
1202497591017,37.6028799476,-122.0636866407,9.204
1202497595023,37.6029820392,-122.0637589765,8.321
1202497601044,37.6031485037,-122.0638825257,7.979
1202497605017,37.6032516011,-122.0639547777,7.760
1202497609016,37.6033312291,-122.0640131157,7.770
1202497612016,37.6034035649,-122.0640648320,8.801
1202497615016,37.6035287905,-122.0641522552,10.778
1202497618019,37.6036716181,-122.0642498205,12.872
1202497622016,37.6038528348,-122.0643770578,15.373
1202497625016,37.6040222330,-122.0644887047,18.742
1202497628017,37.6042639670,-122.0646364776,23.355
1202497632019,37.6046901866,-122.0649380584,28.441
1202497636019,37.6052002252,-122.0653003241,32.955
