unixtime,latitude,longitude,speed
1202497203914,37.6464732875,-122.0926563311,0.020
1202497207912,37.6464729523,-122.0926565826,0.021
1202497210913,37.6464725332,-122.0926566664,0.023
1202497213913,37.6464721141,-122.0926568340,0.022
1202497216913,37.6464719464,-122.0926569178,0.017
1202497220912,37.6464721141,-122.0926568340,0.012
1202497223921,37.6464721979,-122.0926567502,0.011
1202497226925,37.6464722817,-122.0926566664,0.011
1202497231911,37.6464724493,-122.0926564987,0.013
1202497234912,37.6464726170,-122.0926563311,0.016
1202497237912,37.6464727846,-122.0926561635,0.019
1202497240921,37.6464730361,-122.0926558282,0.024
1202497243921,37.6464732875,-122.0926555767,0.024
1202497247911,37.6464737066,-122.0926552415,0.024
1202497250911,37.6464738743,-122.0926550738,0.022
1202497254910,37.6464741257,-122.0926548224,0.020
1202497257921,37.6464743772,-122.0926546547,0.020
1202497260921,37.6464745448,-122.0926543194,0.020
1202497264910,37.6464746286,-122.0926541518,0.017
1202497267911,37.6464747963,-122.0926539842,0.019
1202497270921,37.6464749639,-122.0926537327,0.021
1202497274911,37.6464753830,-122.0926536489,0.023
1202497278909,37.6464758859,-122.0926534813,0.025
1202497281919,37.6464761374,-122.0926534813,0.024
1202497284920,37.6464765565,-122.0926534813,0.025
1202497288924,37.6464769756,-122.0926533974,0.024
1202497292908,37.6464772270,-122.0926533974,0.020
1202497295909,37.6464774785,-122.0926534813,0.020
1202497299919,37.6464778976,-122.0926534813,0.022
1202497303909,37.6464781490,-122.0926534813,0.023
1202497307908,37.6464786519,-122.0926533974,0.026
1202497311918,37.6464791549,-122.0926528107,0.030
1202497315906,37.6464794901,-122.0926523078,0.029
1202497318906,37.6464797416,-122.0926519725,0.027
1202497321918,37.6464799092,-122.0926516372,0.026
1202497325918,37.6464800769,-122.0926514696,0.021
1202497328919,37.6464803283,-122.0926512181,0.022
1202497332915,37.6464805798,-122.0926510505,0.020
1202497335915,37.6464807474,-122.0926507152,0.020
1202497338919,37.6464808312,-122.0926504638,0.018
1202497342918,37.6464809989,-122.0926502123,0.018
1202497346906,37.6464812503,-122.0926500447,0.016
1202497349906,37.6464813342,-122.0926500447,0.014
1202497352917,37.6464815018,-122.0926501285,0.014
1202497357915,37.6464817532,-122.0926500447,0.013
1202497361903,37.6464819209,-122.0926498770,0.013
1202497364904,37.6464820885,-122.0926497932,0.014
1202497368916,37.6464822562,-122.0926497932,0.012
1202497371916,37.6464824238,-122.0926497932,0.014
1202497374917,37.6464825076,-122.0926498770,0.013
1202497378903,37.6464828429,-122.0926500447,0.017
1202497381903,37.6464830105,-122.0926502123,0.017
1202497384916,37.6464833458,-122.0926504638,0.019
1202497388915,37.6464837649,-122.0926505476,0.018
1202497392911,37.6464840164,-122.0926506314,0.017
1202497395916,37.6464841840,-122.0926506314,0.016
