unixtime,latitude,longitude,speed
1202497200787,37.6055591382,-122.0660238497,52.068
1202497205771,37.6046633645,-122.0653740010,50.662
1202497208772,37.6041866020,-122.0650330253,48.998
1202497212773,37.6035379268,-122.0645695900,48.417
1202497215781,37.6030324144,-122.0642090845,48.328
1202497219770,37.6023844097,-122.0637474095,48.412
1202497222773,37.6018700125,-122.0633762589,49.582
1202497226773,37.6011431341,-122.0628593472,51.125
1202497230770,37.6003862486,-122.0623203910,52.418
1202497234771,37.5996341407,-122.0617861287,53.192
1202497238767,37.5988842121,-122.0612484298,53.861
1202497241769,37.5983135723,-122.0608396445,54.414
1202497244770,37.5977410047,-122.0604306078,54.712
1202497248781,37.5969524356,-122.0598671765,55.075
1202497252768,37.5961665487,-122.0593158151,55.132
1202497255775,37.5955980044,-122.0589090415,54.976
1202497258781,37.5950228384,-122.0584984122,55.139
1202497262768,37.5942673778,-122.0579588693,55.382
1202497266770,37.5934822452,-122.0573945160,56.060
1202497270765,37.5926751520,-122.0568187633,56.652
1202497274764,37.5918702382,-122.0562435973,56.987
1202497278765,37.5910617201,-122.0556696886,57.282
1202497282765,37.5902772581,-122.0551131304,57.264
1202497286764,37.5894841627,-122.0545091307,57.844
1202497290775,37.5886720404,-122.0539214757,58.155
1202497294763,37.5878325931,-122.0533221699,58.845
1202497298765,37.5869975044,-122.0527244566,59.034
1202497302764,37.5861760782,-122.0521342032,59.145
1202497306765,37.5853522213,-122.0515509906,59.351
1202497309771,37.5847300328,-122.0511101026,59.571
1202497313760,37.5838575609,-122.0505655306,60.128
1202497317757,37.5829623739,-122.0500662208,60.306
1202497321759,37.5820524349,-122.0496251652,60.522
1202497324759,37.5813631074,-122.0493254285,60.810
1202497328768,37.5804334709,-122.0489796751,61.053
1202497332770,37.5794815385,-122.0486562176,61.533
1202497336757,37.5784968329,-122.0483165830,62.249
1202497339757,37.5777495027,-122.0480647069,62.411
1202497342758,37.5770315091,-122.0478198716,61.989
1202497345758,37.5763239091,-122.0475760422,61.724
1202497348761,37.5756039878,-122.0473332185,61.616
1202497352768,37.5746635386,-122.0470174723,61.336
1202497356757,37.5737143722,-122.0466939310,61.789
1202497359757,37.5729999829,-122.0464482575,62.371
1202497362768,37.5722805644,-122.0461894244,63.232
1202497366755,37.5712920869,-122.0457222173,64.875
1202497369767,37.5705400629,-122.0453104146,66.000
1202497373756,37.5695775693,-122.0446953508,66.730
1202497377755,37.5686560632,-122.0439683048,67.419
1202497380755,37.5679891154,-122.0433749501,67.949
1202497383766,37.5673492412,-122.0427239279,68.433
1202497386766,37.5667155695,-122.0420440720,69.135
1202497390754,37.5658530720,-122.0411212248,70.165
1202497393754,37.5652025528,-122.0404225096,70.834
1202497396754,37.5645451604,-122.0397164183,71.500
1202497400752,37.5636436870,-122.0387498176,72.268
1202497404759,37.5627205884,-122.0377848095,72.640
1202497407760,37.5620452587,-122.0370984995,72.285
1202497411765,37.5611763909,-122.0361680248,71.959
1202497415763,37.5602756719,-122.0351978199,71.951
1202497419748,37.5593876096,-122.0342476477,70.006
1202497422748,37.5587380124,-122.0335534587,67.181
1202497425761,37.5581094537,-122.0328824038,63.953
