unixtime,latitude,longitude,speed
1202497202854,37.6336686780,-122.0856804948,18.454
1202497205867,37.6338628028,-122.0858201373,17.778
1202497209853,37.6341042015,-122.0859890326,16.925
1202497212856,37.6342702470,-122.0860977458,16.115
1202497216854,37.6344441714,-122.0862128293,15.430
1202497220852,37.6346071155,-122.0863216264,16.002
1202497223856,37.6347829678,-122.0864393921,18.358
1202497227853,37.6350977081,-122.0866582435,21.685
1202497231852,37.6354604768,-122.0869282245,24.941
1202497234863,37.6357670867,-122.0871584753,27.902
1202497238852,37.6362182005,-122.0874870457,30.577
1202497241855,37.6365737607,-122.0877426937,32.426
1202497244861,37.6369377866,-122.0880059692,33.737
1202497248852,37.6374041555,-122.0883428377,34.534
1202497251854,37.6377717857,-122.0886066999,35.696
1202497255856,37.6382942295,-122.0889839693,36.950
1202497259855,37.6388362870,-122.0893697043,37.875
1202497262866,37.6392539571,-122.0896668426,38.468
1202497266864,37.6398221661,-122.0900721913,38.921
1202497270851,37.6403708452,-122.0904492092,38.788
1202497274851,37.6409030959,-122.0907694816,38.658
1202497278847,37.6414461592,-122.0910859821,39.164
1202497281854,37.6418634940,-122.0913696256,40.131
1202497285850,37.6424467904,-122.0918019640,41.391
1202497289851,37.6430561545,-122.0922586099,42.152
1202497293852,37.6436894071,-122.0927156750,42.242
1202497296862,37.6441369167,-122.0930740850,41.206
1202497299870,37.6445542515,-122.0933959500,38.860
1202497303852,37.6450158428,-122.0936976984,35.245
1202497307864,37.6455235344,-122.0940207368,32.980
1202497311861,37.6459721337,-122.0942478863,29.498
1202497315853,37.6463136123,-122.0940240057,26.452
1202497318853,37.6463741297,-122.0936808507,25.351
1202497322844,37.6460815175,-122.0933561359,25.594
1202497325847,37.6457599878,-122.0934074332,26.470
1202497329859,37.6452779448,-122.0936620753,28.408
1202497333850,37.6447726000,-122.0939337327,29.051
1202497336850,37.6444389166,-122.0941230798,28.228
1202497339859,37.6442535090,-122.0944115848,26.371
1202497343844,37.6443422733,-122.0949007525,25.402
1202497346847,37.6446379867,-122.0950404787,24.884
1202497349862,37.6449290063,-122.0948758582,24.965
1202497353846,37.6449482008,-122.0943683342,25.493
1202497356850,37.6446714305,-122.0940624786,27.378
1202497359865,37.6443323826,-122.0938193197,29.328
1202497364844,37.6438052449,-122.0933892444,30.787
1202497367847,37.6434687955,-122.0931693034,32.503
1202497370855,37.6431152469,-122.0929421539,34.659
1202497374844,37.6425826610,-122.0925886053,37.698
1202497377847,37.6421520828,-122.0923031178,40.398
1202497381845,37.6415355102,-122.0918523393,43.343
1202497384859,37.6410414811,-122.0914718010,45.692
1202497388855,37.6403450290,-122.0909223674,47.604
1202497392843,37.6396505047,-122.0903946430,47.892
1202497395846,37.6391728203,-122.0900270129,47.587
1202497399846,37.6385166851,-122.0895486579,47.600
1202497402855,37.6380465444,-122.0892117055,47.435
1202497406840,37.6373935944,-122.0887484379,48.355
1202497409844,37.6368724078,-122.0883793828,49.841
1202497412856,37.6363254888,-122.0879923067,51.728
1202497416843,37.6355649152,-122.0874480699,53.950
1202497419861,37.6349720634,-122.0870236943,55.956
1202497423843,37.6341485418,-122.0864459299,58.102
1202497427844,37.6333020537,-122.0858391642,59.881
1202497430844,37.6326486008,-122.0853722085,61.300
1202497433845,37.6319794737,-122.0848983797,62.352
1202497437843,37.6310832809,-122.0842642890,62.936
1202497441843,37.6301929555,-122.0836214811,63.045
1202497445849,37.6293096709,-122.0829901564,62.865
1202497449842,37.6284386239,-122.0823657048,62.563
1202497453843,37.6275664872,-122.0817460310,62.300
1202497456853,37.6269173090,-122.0812811708,61.963
1202497460855,37.6260489442,-122.0806640953,61.778
1202497464842,37.6251781486,-122.0800427451,61.614
1202497468842,37.6243246197,-122.0794300282,61.111
1202497471842,37.6236886849,-122.0789743881,60.556
1202497474842,37.6230562706,-122.0785236933,59.757
1202497478843,37.6222196731,-122.0779314283,58.522
1202497482842,37.6214038628,-122.0773466231,56.873
1202497486842,37.6206267769,-122.0767909870,54.845
1202497490854,37.6199024131,-122.0762740752,52.610
1202497494850,37.6192326154,-122.0757953011,50.615
1202497498840,37.6185623987,-122.0753186224,49.699
1202497502841,37.6178547149,-122.0748127747,49.335
1202497506841,37.6171534013,-122.0743132135,48.667
1202497509847,37.6166512417,-122.0739550549,48.001
1202497512848,37.6161705397,-122.0736113132,47.627
1202497516839,37.6155362814,-122.0731593611,47.812
1202497520848,37.6148688307,-122.0726830178,48.817
1202497524839,37.6141674333,-122.0721801038,50.221
1202497528835,37.6134274791,-122.0716544748,51.682
1202497531846,37.6128505530,-122.0712404928,52.697
1202497534848,37.6122748841,-122.0708256726,53.016
1202497538847,37.6115107901,-122.0702807652,52.672
1202497542834,37.6107855043,-122.0697662004,51.563
1202497545835,37.6102675028,-122.0694008334,50.322
1202497549833,37.6095905806,-122.0689242385,49.365
1202497552835,37.6090927796,-122.0685676725,48.905
1202497555836,37.6085951462,-122.0682127829,49.062
1202497559836,37.6079174695,-122.0677303207,49.882
1202497563836,37.6072022420,-122.0672220423,51.236
1202497566843,37.6066365476,-122.0668163583,52.327
1202497570834,37.6058504092,-122.0662552739,52.901
1202497573834,37.6052663584,-122.0658377715,52.210
1202497576836,37.6047167572,-122.0654515335,50.384
1202497579844,37.6042447724,-122.0651116475,47.724
1202497583844,37.6036530103,-122.0646920496,45.774
1202497587834,37.6030647685,-122.0642716135,44.989
1202497590841,37.6026042669,-122.0639445517,45.186
1202497594843,37.6019614590,-122.0634841340,46.205
1202497598831,37.6012848721,-122.0630043540,47.660
1202497601843,37.6007593269,-122.0626341255,48.909
1202497605833,37.6000488771,-122.0621163755,49.921
1202497608843,37.5995095856,-122.0617344962,50.186
1202497612827,37.5987879879,-122.0612237032,50.094
1202497615831,37.5982590900,-122.0608433326,49.452
1202497619831,37.5975825030,-122.0603636364,48.436
1202497623830,37.5969536929,-122.0599141990,47.530
1202497626838,37.5964808699,-122.0595702896,47.771
1202497630827,37.5958101503,-122.0591004841,48.949
1202497633843,37.5952798275,-122.0587239691,50.398
1202497637829,37.5945366882,-122.0581904612,52.373
1202497641828,37.5937491249,-122.0576314723,54.133
1202497644843,37.5931615537,-122.0572051689,54.853
1202497648839,37.5923957833,-122.0566546457,55.111
1202497652825,37.5915860918,-122.0560806532,55.567
1202497655828,37.5910100038,-122.0556717003,54.655
1202497659842,37.5902666969,-122.0551448140,53.811
1202497663826,37.5895274971,-122.0546159161,53.352
1202497667827,37.5888158738,-122.0541058775,52.818
1202497671826,37.5880780990,-122.0535799133,52.903
1202497675837,37.5873141726,-122.0530333296,53.067
1202497679825,37.5865428702,-122.0524828064,52.845
1202497683822,37.5858288999,-122.0519719296,51.837
1202497686824,37.5852906143,-122.0515932354,51.418
1202497689825,37.5847655721,-122.0512234259,50.931
1202497693825,37.5840670245,-122.0507705519,50.777
1202497697823,37.5833448400,-122.0503517922,51.400
1202497701823,37.5825676703,-122.0499429231,52.906
1202497705821,37.5817397900,-122.0495559307,54.559
1202497709823,37.5808665637,-122.0492057350,56.143
1202497713834,37.5799575466,-122.0488835347,57.346
1202497717822,37.5790313467,-122.0485661960,57.945
1202497720823,37.5783374092,-122.0483302455,57.647
1202497724819,37.5774317449,-122.0480177683,56.418
1202497727835,37.5767896075,-122.0477948097,54.681
1202497731824,37.5759995296,-122.0475258346,52.672
1202497735820,37.5752663648,-122.0472758025,51.438
1202497738824,37.5746841580,-122.0470796660,51.561
1202497742832,37.5738774002,-122.0468075057,52.348
1202497746818,37.5730293195,-122.0465151451,53.704
1202497749834,37.5723790517,-122.0462864030,54.819
1202497753820,37.5715230921,-122.0459269033,55.935
1202497756830,37.5708864030,-122.0456018532,56.896
1202497760816,37.5700386576,-122.0451108415,57.881
