unixtime,latitude,longitude,speed
1202497203087,37.6359522428,-122.0874005445,39.152
1202497207096,37.6365150036,-122.0878023728,41.120
1202497211091,37.6371052570,-122.0882226413,43.624
1202497215100,37.6377498251,-122.0886830590,46.496
1202497219087,37.6384513901,-122.0891901640,49.548
1202497223086,37.6391906737,-122.0897240910,52.320
1202497227087,37.6399727888,-122.0902876062,54.901
1202497231097,37.6407881800,-122.0908813800,56.937
1202497235086,37.6416179043,-122.0914681130,58.324
1202497238086,37.6422576947,-122.0919007866,59.291
1202497242086,37.6431108045,-122.0924945604,59.824
1202497246096,37.6439531855,-122.0930833051,59.768
1202497250086,37.6448010985,-122.0936780847,59.668
1202497253087,37.6454364465,-122.0941213196,59.130
1202497256088,37.6460551984,-122.0945692483,58.211
1202497260092,37.6468439351,-122.0951330149,56.985
1202497264088,37.6476044249,-122.0956767488,56.277
1202497268087,37.6483582092,-122.0962150344,56.220
1202497272085,37.6491368877,-122.0967359695,56.963
1202497276081,37.6499766703,-122.0972718243,58.437
1202497279091,37.6506480605,-122.0976829565,59.694
1202497283088,37.6515590892,-122.0982505788,60.424
1202497286089,37.6522371849,-122.0986656505,60.132
1202497289090,37.6529011152,-122.0990287544,58.751
1202497293080,37.6537449211,-122.0994664572,56.365
1202497296096,37.6543351745,-122.0998164854,53.394
1202497299096,37.6548960912,-122.1001827744,49.986
1202497303091,37.6555593509,-122.1006195552,45.402
1202497307084,37.6561489338,-122.1009943938,40.570
1202497310089,37.6565225151,-122.1011938830,35.622
1202497314081,37.6569951704,-122.1014263131,31.629
1202497317082,37.6572899618,-122.1013805479,27.750
1202497320086,37.6574530736,-122.1010677354,25.396
1202497324088,37.6572618825,-122.1005987681,24.598
1202497328084,37.6568633231,-122.1006006121,24.275
1202497331084,37.6566892311,-122.1008884465,24.428
1202497334087,37.6565417096,-122.1012794622,25.908
1202497338087,37.6563203436,-122.1018706376,27.029
1202497342088,37.6561637698,-122.1023928300,26.105
1202497346078,37.6563198407,-122.1028359810,25.340
1202497349080,37.6566504229,-122.1028945705,25.646
1202497352085,37.6568814280,-122.1026184707,26.246
1202497355095,37.6568405244,-122.1022070032,28.126
1202497359097,37.6565033205,-122.1018826237,31.526
1202497363087,37.6559633585,-122.1014849026,37.694
1202497367088,37.6552955726,-122.1010821523,43.843
1202497371086,37.6545220070,-122.1006320442,49.125
1202497375086,37.6537014190,-122.1001386018,52.976
1202497379085,37.6528433639,-122.0995818760,55.715
1202497383086,37.6520144778,-122.0990076320,56.696
1202497386093,37.6514331930,-122.0986022833,56.828
1202497390083,37.6507184684,-122.0981265267,57.336
1202497393085,37.6500887363,-122.0977244469,60.037
1202497396085,37.6493924518,-122.0972755962,63.179
1202497399085,37.6486729495,-122.0967571757,66.181
1202497403084,37.6476730727,-122.0960339015,68.758
1202497406085,37.6469100683,-122.0954912573,70.346
1202497409085,37.6461502491,-122.0949466853,70.975
1202497413084,37.6451636995,-122.0942160351,70.892
1202497416088,37.6444322949,-122.0936877239,70.558
1202497420090,37.6434629281,-122.0930025036,70.222
1202497424084,37.6424752889,-122.0923016091,70.364
1202497427087,37.6417262823,-122.0917679335,70.255
1202497431083,37.6407341168,-122.0910729902,69.941
1202497434083,37.6399942465,-122.0905578386,69.532
1202497437089,37.6392739898,-122.0900506498,68.863
1202497440094,37.6385654678,-122.0895411141,68.449
1202497444083,37.6376242642,-122.0888611744,68.161
1202497447084,37.6369158261,-122.0883553268,68.238
1202497451083,37.6359526619,-122.0876637362,68.685
1202497455082,37.6349827085,-122.0869683738,69.041
1202497458090,37.6342544890,-122.0864480254,69.332
1202497462080,37.6332737229,-122.0857493940,69.782
1202497465082,37.6325367862,-122.0852232622,69.994
1202497468082,37.6317973350,-122.0846980523,70.086
1202497471083,37.6310577161,-122.0841732616,69.892
1202497475082,37.6300788779,-122.0834701878,69.387
1202497478083,37.6293456292,-122.0829477440,68.645
1202497481083,37.6286216845,-122.0824313351,67.672
1202497485084,37.6277215523,-122.0817906227,65.902
1202497489083,37.6268449732,-122.0811672608,64.999
1202497492083,37.6261674642,-122.0806854692,64.708
1202497496082,37.6252566032,-122.0800362910,64.565
1202497500081,37.6243434790,-122.0793816646,64.428
1202497503083,37.6236782914,-122.0789080873,64.181
1202497507081,37.6227887203,-122.0782759244,64.339
1202497510092,37.6221117143,-122.0777917020,64.674
1202497514081,37.6212065529,-122.0771329685,65.292
1202497517081,37.6205277028,-122.0766200800,65.949
1202497520081,37.6198335139,-122.0761156573,66.838
1202497523090,37.6191016902,-122.0755891901,67.932
1202497527081,37.6181289707,-122.0748945821,68.413
1202497530081,37.6174043554,-122.0743785085,68.567
1202497533082,37.6166815842,-122.0738614291,68.518
1202497537080,37.6157216052,-122.0731748677,68.222
1202497540087,37.6150129993,-122.0726652481,67.581
1202497544082,37.6140737236,-122.0719935227,66.946
1202497548080,37.6131418240,-122.0713312688,66.340
1202497551081,37.6124550111,-122.0708402571,65.702
1202497555076,37.6115642666,-122.0702020592,65.117
1202497558080,37.6108980732,-122.0697294039,65.041
1202497562079,37.6099729629,-122.0690681558,65.743
1202497565081,37.6092803665,-122.0685722826,66.182
1202497569079,37.6083517358,-122.0679123756,66.820
1202497572082,37.6076375141,-122.0674026722,67.575
1202497576079,37.6066629506,-122.0667096567,68.198
1202497579090,37.6059273550,-122.0661870453,68.196
1202497583079,37.6049677113,-122.0654994780,67.659
1202497586079,37.6042716783,-122.0649989109,66.821
1202497589079,37.6035862904,-122.0645104976,65.965
1202497593079,37.6026792850,-122.0638652590,65.213
1202497596080,37.6020130915,-122.0633883289,64.612
1202497600085,37.6011166473,-122.0627444313,64.599
1202497604078,37.6002108154,-122.0621021263,64.852
1202497607078,37.5995347313,-122.0616225140,65.405
1202497610078,37.5988442304,-122.0611299097,66.313
1202497613080,37.5981321042,-122.0606227210,67.353
1202497617078,37.5971484044,-122.0599172164,68.454
1202497620089,37.5964066063,-122.0593868936,68.687
1202497624074,37.5954434421,-122.0587030982,68.416
1202497628079,37.5944946111,-122.0580319595,67.981
1202497632076,37.5935552515,-122.0573623295,67.686
1202497635076,37.5928586318,-122.0568621815,67.463
1202497638076,37.5921580726,-122.0563638776,67.594
1202497642075,37.5912080681,-122.0556846084,68.107
1202497645076,37.5904794295,-122.0551658526,68.666
1202497649075,37.5894995016,-122.0544669698,69.024
1202497652075,37.5887713659,-122.0539443583,68.956
1202497655075,37.5880447390,-122.0534245967,68.644
1202497658075,37.5873247338,-122.0529100319,67.995
1202497661075,37.5866210733,-122.0524071179,67.072
1202497665068,37.5857052669,-122.0517539164,66.025
1202497668073,37.5850362236,-122.0512763995,65.073
1202497671078,37.5843534341,-122.0508205918,64.602
1202497674082,37.5836515338,-122.0503989823,64.406
1202497678075,37.5827016130,-122.0498810646,64.283
1202497682074,37.5817464117,-122.0494351476,64.233
1202497685075,37.5810064576,-122.0491367519,64.697
1202497688075,37.5802450458,-122.0488609036,65.463
1202497691093,37.5794812871,-122.0486006456,66.161
1202497695072,37.5784612098,-122.0482602566,67.267
1202497698072,37.5776476626,-122.0480020941,68.878
1202497701085,37.5767872606,-122.0477271678,70.349
1202497705073,37.5756614038,-122.0473483897,70.869
