unixtime,latitude,longitude,speed
1202514711617,37.6004282419,-122.0632212776,0.632
1202514715599,37.6004092150,-122.0632062740,0.617
1202514719579,37.6004103046,-122.0632078666,0.421
1202514722585,37.6004090473,-122.0632111355,0.284
1202514725585,37.6004103046,-122.0632133986,0.264
1202514728589,37.6004108914,-122.0632133148,0.269
1202514732588,37.6004117295,-122.0632196850,0.369
1202514735592,37.6004096341,-122.0632172543,0.337
1202514738596,37.6004171778,-122.0631982274,0.563
1202514742583,37.6004186027,-122.0632045976,0.358
1202514745583,37.6004207820,-122.0632061902,0.360
1202514748583,37.6004252244,-122.0632126442,0.327
1202514751583,37.6004252244,-122.0632141530,0.227
1202514754583,37.6004262302,-122.0632151588,0.159
1202514758582,37.6004260626,-122.0632174219,0.146
1202514761582,37.6004257273,-122.0632185116,0.133
1202514764583,37.6004253920,-122.0632197689,0.168
1202514768575,37.6004250568,-122.0632201041,0.222
1202514771579,37.6004218716,-122.0632216129,0.370
1202514774588,37.6004212011,-122.0632303300,0.499
1202514778582,37.6004034315,-122.0632263906,0.677
1202514781582,37.6004037667,-122.0632341019,0.604
1202514784603,37.6003934570,-122.0632315035,0.717
1202514788587,37.6003938761,-122.0632506981,0.647
1202514792586,37.6003890146,-122.0632510333,0.496
1202514795586,37.6003865838,-122.0632492731,0.532
1202514799585,37.6003793754,-122.0632455013,0.588
1202514802587,37.6003710773,-122.0632310006,0.730
1202514805587,37.6003756036,-122.0632253009,0.674
1202514809585,37.6003893499,-122.0632210261,0.795
1202514812585,37.6003993243,-122.0632105488,0.786
1202514815587,37.6004077062,-122.0632100458,0.592
1202514819587,37.6004117295,-122.0632128119,0.454
1202514823595,37.6004118972,-122.0632136501,0.283
1202514827586,37.6004136574,-122.0632153264,0.192
1202514831587,37.6004138250,-122.0632164161,0.101
1202514835586,37.6004138250,-122.0632169190,0.058
1202514839589,37.6004138250,-122.0632171705,0.038
1202514843580,37.6004136574,-122.0632168352,0.036
1202514846588,37.6004137412,-122.0632164161,0.037
1202514849589,37.6004147470,-122.0632159970,0.050
1202514852589,37.6004155852,-122.0632159132,0.047
1202514855589,37.6004159205,-122.0632157455,0.040
1202514858589,37.6004164234,-122.0632154103,0.040
1202514861589,37.6004165072,-122.0632151588,0.031
1202514864590,37.6004162558,-122.0632150750,0.026
1202514867590,37.6004160881,-122.0632150750,0.026
