unixtime,latitude,longitude,speed
1202499981478,37.6000374777,-122.0631346926,0.493
1202499984483,37.6000457758,-122.0631183479,1.014
1202499988520,37.6000503020,-122.0631518755,1.290
1202499992479,37.6000554150,-122.0631747581,1.456
1202499996483,37.6000446023,-122.0632096268,1.411
1202499999512,37.6000268327,-122.0632807053,1.881
1202500003503,37.6000372263,-122.0633278115,1.480
1202500007475,37.6000316942,-122.0633366964,1.084
1202500011461,37.6000247372,-122.0633403844,0.779
1202500014466,37.6000271680,-122.0633440724,0.525
1202500017472,37.6000253240,-122.0633481796,0.352
1202500021469,37.6000272518,-122.0633522029,0.232
1202500024469,37.6000304369,-122.0633558909,0.190
1202500027469,37.6000298502,-122.0633560585,0.115
1202500030480,37.6000296825,-122.0633553042,0.090
1202500033480,37.6000316104,-122.0633548013,0.082
1202500036481,37.6000320295,-122.0633540469,0.056
1202500039481,37.6000319457,-122.0633535440,0.037
1202500042498,37.6000320295,-122.0633533763,0.026
1202500046458,37.6000319457,-122.0633535440,0.201
1202500049481,37.6000318618,-122.0633535440,0.706
1202500053510,37.6000316104,-122.0633533763,1.536
1202500056510,37.6000315266,-122.0633534602,2.456
1202500060480,37.6001115737,-122.0633859819,4.320
1202500064466,37.6002704945,-122.0634226108,5.628
1202500068462,37.6004344445,-122.0634503549,5.658
1202500071462,37.6004528847,-122.0634546297,4.290
1202500074464,37.6004530523,-122.0634569766,4.025
1202500077480,37.6004564889,-122.0634590721,4.556
1202500080480,37.6004992366,-122.0634998081,6.281
1202500083481,37.6005076185,-122.0636658536,8.680
1202500087480,37.6004765216,-122.0639926639,11.013
1202500091463,37.6004491128,-122.0643076557,11.643
1202500094481,37.6004323490,-122.0644996850,11.515
1202500098481,37.6004269846,-122.0646593602,10.503
1202500101481,37.6004134059,-122.0647384853,9.898
1202500104486,37.6003127393,-122.0648518086,10.180
1202500108485,37.6000601927,-122.0649336159,10.579
1202500112459,37.5998418442,-122.0650032695,9.238
1202500115460,37.5997941512,-122.0650587577,7.060
1202500118500,37.5997926424,-122.0650635354,5.561
1202500121511,37.5997929777,-122.0650634516,5.526
1202500125473,37.5997685864,-122.0651330213,7.547
1202500128474,37.5997506491,-122.0652859072,10.646
1202500132462,37.5997402555,-122.0655813692,14.804
1202500135463,37.5996535867,-122.0659268711,19.216
1202500139459,37.5993842762,-122.0663157074,21.962
1202500142461,37.5990908259,-122.0664911406,22.865
1202500145461,37.5987513590,-122.0665821680,22.314
1202500148461,37.5984606747,-122.0666513187,19.307
1202500151478,37.5982801286,-122.0666490556,14.249
1202500155462,37.5982517977,-122.0666453676,8.187
1202500158463,37.5982549829,-122.0666462896,4.607
1202500161469,37.5982564916,-122.0666456190,2.191
1202500164487,37.5982580842,-122.0666458705,0.774
1202500168500,37.5982585871,-122.0666458705,0.142
1202500172510,37.5982585033,-122.0666461219,0.040
1202500176510,37.5982585033,-122.0666464572,0.027
1202500180510,37.5982586709,-122.0666471278,0.030
1202500184512,37.5982587547,-122.0666475469,0.027
1202500188510,37.5982589223,-122.0666480498,0.027
1202500192486,37.5982592576,-122.0666483012,0.029
1202500196509,37.5982600120,-122.0666484689,0.111
1202500200511,37.5982605149,-122.0666484689,0.572
1202500204510,37.5982609340,-122.0666487203,1.657
1202500208486,37.5982612693,-122.0666491394,3.736
1202500212461,37.5982362912,-122.0666426854,7.362
