unixtime,latitude,longitude,speed
1202497202319,37.6339286007,-122.0861646334,74.308
1202497206324,37.6328723975,-122.0854055685,74.751
1202497210307,37.6318048787,-122.0846462522,75.212
1202497213325,37.6310148008,-122.0840818150,75.123
1202497217308,37.6299622018,-122.0833250133,75.241
1202497220309,37.6291712857,-122.0827635936,75.119
1202497223309,37.6283819622,-122.0821984859,74.890
1202497226318,37.6275966620,-122.0816399999,74.440
1202497230317,37.6265430572,-122.0809165581,74.041
1202497234303,37.6255117482,-122.0802027555,73.477
1202497237321,37.6247522642,-122.0796565909,73.019
1202497241307,37.6237380543,-122.0789319757,72.880
1202497244307,37.6229797438,-122.0783915108,72.842
1202497248303,37.6219579902,-122.0776641295,73.054
1202497251304,37.6211863525,-122.0771097506,73.298
1202497254313,37.6204189896,-122.0765507617,73.438
1202497258307,37.6193999182,-122.0758017551,73.652
1202497261307,37.6186268555,-122.0752406707,73.955
1202497264307,37.6178485123,-122.0746776585,74.107
1202497267317,37.6170689118,-122.0741205974,74.033
1202497271303,37.6160306458,-122.0733841637,74.095
1202497274303,37.6152555715,-122.0728269350,74.023
1202497277303,37.6144776474,-122.0722759089,73.963
1202497280303,37.6137079375,-122.0717291576,73.792
1202497283303,37.6129379762,-122.0711784667,73.680
1202497286303,37.6121629857,-122.0706213218,73.629
1202497289316,37.6113825470,-122.0700613271,73.459
1202497293309,37.6103491425,-122.0693255639,73.134
1202497296314,37.6095864735,-122.0687897929,72.668
1202497300301,37.6085845850,-122.0680693686,72.440
1202497303301,37.6078277832,-122.0675216114,72.352
1202497306314,37.6070703947,-122.0669803083,72.157
1202497310300,37.6060604596,-122.0662644102,72.188
1202497314298,37.6050466688,-122.0655397950,72.258
1202497317298,37.6042928007,-122.0649971507,72.183
1202497320299,37.6035392679,-122.0644540036,72.179
1202497324296,37.6025255609,-122.0637380217,72.300
1202497328296,37.6015129436,-122.0630129874,72.414
1202497331297,37.6007526214,-122.0624715166,72.604
1202497335309,37.5997347235,-122.0617501703,72.869
1202497339296,37.5987090304,-122.0610156644,73.437
1202497342296,37.5979342914,-122.0604658956,73.877
1202497345308,37.5971456384,-122.0599024643,74.392
1202497349296,37.5960885970,-122.0591486800,74.850
1202497352305,37.5953005307,-122.0585913675,75.026
1202497356305,37.5942392146,-122.0578402654,75.285
1202497360304,37.5931726178,-122.0571051728,75.337
1202497364303,37.5921119722,-122.0563543222,75.237
1202497368301,37.5910485605,-122.0555971014,74.983
1202497372304,37.5899946204,-122.0548276429,74.418
1202497376294,37.5889676700,-122.0540646386,73.502
1202497380305,37.5879616744,-122.0533467288,72.348
1202497384296,37.5869706823,-122.0526415596,71.596
1202497388303,37.5859845518,-122.0519475383,71.069
1202497392291,37.5849874410,-122.0512691073,70.999
1202497396293,37.5839733149,-122.0506128045,71.141
1202497400289,37.5829211350,-122.0500252333,71.499
1202497403289,37.5821127007,-122.0496253329,71.811
1202497406289,37.5812879218,-122.0492775679,72.106
1202497410287,37.5801663397,-122.0488718001,72.470
1202497413290,37.5793133138,-122.0485761705,72.889
1202497416292,37.5784820808,-122.0482788645,72.818
1202497420291,37.5773196789,-122.0478845799,73.770
1202497424300,37.5761590372,-122.0474913850,74.115
1202497428290,37.5749946236,-122.0470968489,74.432
1202497431301,37.5741212296,-122.0467970284,74.469
1202497435290,37.5729588278,-122.0464019056,74.530
1202497439288,37.5718189732,-122.0459731714,74.303
1202497442295,37.5709888298,-122.0455645538,74.130
1202497446287,37.5699164495,-122.0449240928,74.110
1202497449287,37.5691371004,-122.0443708036,74.122
1202497452287,37.5683797958,-122.0437698214,74.051
1202497456287,37.5674293721,-122.0428628160,73.900
1202497459297,37.5667478399,-122.0421377816,73.698
1202497463287,37.5658502222,-122.0411713485,73.446
