unixtime,latitude,longitude,speed
1202497201718,37.6004778627,-122.0635354312,0.011
1202497204718,37.6004777789,-122.0635354312,0.009
1202497207721,37.6004776951,-122.0635355150,0.009
1202497210721,37.6004776113,-122.0635356827,0.009
1202497213729,37.6004776113,-122.0635356827,0.007
1202497217720,37.6004776113,-122.0635356827,0.007
1202497220720,37.6004775275,-122.0635358503,0.008
1202497223720,37.6004776113,-122.0635359341,0.007
1202497226720,37.6004776951,-122.0635361018,0.008
1202497229721,37.6004776951,-122.0635361018,0.006
1202497232721,37.6004776951,-122.0635362694,0.008
1202497235721,37.6004776951,-122.0635364370,0.008
1202497238722,37.6004776951,-122.0635363532,0.009
1202497242734,37.6004776113,-122.0635362694,0.011
1202497246732,37.6004776113,-122.0635359341,0.015
1202497250729,37.6004774436,-122.0635356827,0.016
1202497253733,37.6004773598,-122.0635351798,0.020
1202497256733,37.6004773598,-122.0635348445,0.019
1202497260734,37.6004773598,-122.0635345930,0.016
1202497264733,37.6004773598,-122.0635342577,0.016
1202497267733,37.6004774436,-122.0635340063,0.015
1202497270733,37.6004775275,-122.0635338386,0.013
1202497273734,37.6004776951,-122.0635337548,0.012
1202497277733,37.6004776951,-122.0635335034,0.011
1202497280733,37.6004776951,-122.0635334196,0.010
1202497284722,37.6004777789,-122.0635332519,0.008
1202497288721,37.6004776951,-122.0635332519,0.007
1202497291721,37.6004777789,-122.0635330843,0.007
1202497294721,37.6004777789,-122.0635331681,0.005
1202497297721,37.6004778627,-122.0635332519,0.005
1202497300729,37.6004778627,-122.0635333357,0.004
1202497304721,37.6004778627,-122.0635334196,0.004
1202497307721,37.6004777789,-122.0635335872,0.006
1202497310721,37.6004778627,-122.0635337548,0.007
1202497313733,37.6004778627,-122.0635340063,0.010
1202497317721,37.6004777789,-122.0635341739,0.010
1202497320721,37.6004776951,-122.0635343416,0.012
1202497323722,37.6004776951,-122.0635345092,0.012
1202497327722,37.6004775275,-122.0635347607,0.013
1202497330722,37.6004774436,-122.0635349283,0.012
1202497333734,37.6004773598,-122.0635350121,0.010
1202497337723,37.6004771922,-122.0635351798,0.010
1202497341722,37.6004771084,-122.0635352636,0.008
1202497344722,37.6004771084,-122.0635353474,0.006
1202497347722,37.6004770245,-122.0635354312,0.006
1202497350722,37.6004769407,-122.0635354312,0.007
1202497353733,37.6004768569,-122.0635354312,0.006
1202497356733,37.6004769407,-122.0635355150,0.006
1202497359735,37.6004769407,-122.0635354312,0.006
1202497363734,37.6004769407,-122.0635352636,0.008
1202497366734,37.6004769407,-122.0635351798,0.008
1202497369734,37.6004768569,-122.0635350121,0.011
1202497372734,37.6004768569,-122.0635347607,0.012
1202497376732,37.6004767731,-122.0635344254,0.012
1202497380722,37.6004766893,-122.0635343416,0.009
1202497383722,37.6004766893,-122.0635340901,0.011
1202497386733,37.6004766055,-122.0635340063,0.009
1202497389734,37.6004765216,-122.0635338386,0.008
1202497392734,37.6004764378,-122.0635338386,0.006
1202497395734,37.6004763540,-122.0635338386,0.005
1202497398735,37.6004762702,-122.0635340063,0.005
1202497402734,37.6004761864,-122.0635340063,0.003
1202497406722,37.6004761025,-122.0635340063,0.003
1202497409734,37.6004761025,-122.0635340063,0.004
1202497412734,37.6004759349,-122.0635340063,0.006
1202497415735,37.6004758511,-122.0635340063,0.006
1202497418735,37.6004758511,-122.0635339225,0.006
1202497422722,37.6004759349,-122.0635340063,0.006
1202497425734,37.6004758511,-122.0635340063,0.005
1202497428734,37.6004759349,-122.0635340901,0.007
1202497432722,37.6004760187,-122.0635341739,0.008
1202497435722,37.6004761864,-122.0635342577,0.010
1202497438724,37.6004762702,-122.0635341739,0.009
1202497442723,37.6004763540,-122.0635340063,0.009
1202497445723,37.6004763540,-122.0635339225,0.008
1202497448723,37.6004763540,-122.0635336710,0.010
1202497451723,37.6004762702,-122.0635335034,0.011
1202497454734,37.6004762702,-122.0635334196,0.010
1202497457734,37.6004762702,-122.0635330843,0.014
1202497460734,37.6004762702,-122.0635329166,0.014
1202497463734,37.6004761864,-122.0635326652,0.015
1202497466734,37.6004761864,-122.0635323299,0.016
1202497469734,37.6004761864,-122.0635321623,0.014
1202497472734,37.6004761864,-122.0635319946,0.013
1202497475734,37.6004761864,-122.0635316594,0.014
1202497479736,37.6004761864,-122.0635314079,0.010
1202497483723,37.6004762702,-122.0635312403,0.009
1202497486735,37.6004762702,-122.0635311564,0.007
1202497490724,37.6004762702,-122.0635311564,0.004
1202497494736,37.6004762702,-122.0635310726,0.004
1202497498736,37.6004762702,-122.0635309050,0.005
1202497502735,37.6004762702,-122.0635310726,0.007
1202497505735,37.6004762702,-122.0635310726,0.007
1202497509735,37.6004761025,-122.0635310726,0.010
1202497512735,37.6004759349,-122.0635309050,0.013
1202497516735,37.6004757673,-122.0635307373,0.014
