unixtime,latitude,longitude,speed
1202497200862,37.6042266675,-122.0647133396,3.308
1202497203863,37.6042275895,-122.0647145131,2.372
1202497206871,37.6042284277,-122.0647156865,2.207
1202497211887,37.6042680741,-122.0647447717,3.169
1202497215862,37.6043233108,-122.0647843343,4.637
1202497219861,37.6044167690,-122.0648514733,6.532
1202497222861,37.6045317687,-122.0649349571,8.295
1202497225861,37.6046471874,-122.0650188599,9.213
1202497228869,37.6047514583,-122.0650946322,9.386
1202497232868,37.6048760971,-122.0651825584,9.115
1202497236861,37.6050152367,-122.0652771900,9.027
1202497239862,37.6051109580,-122.0653452511,8.309
1202497243861,37.6051792704,-122.0653993143,7.090
1202497246885,37.6052452360,-122.0654454148,6.830
1202497250872,37.6053515185,-122.0655206004,6.619
1202497253872,37.6054220941,-122.0655710594,6.137
1202497256872,37.6054672725,-122.0656056767,5.621
1202497259872,37.6055169772,-122.0656433952,5.655
1202497262872,37.6055700346,-122.0656834607,5.758
1202497265872,37.6056321445,-122.0657303994,6.050
1202497269861,37.6057304642,-122.0658051659,6.643
1202497272862,37.6058096731,-122.0658625819,7.049
1202497276861,37.6058990242,-122.0659254462,7.354
1202497279861,37.6059820888,-122.0659854606,8.109
1202497282862,37.6060703502,-122.0660496659,8.794
1202497285862,37.6061719389,-122.0661208283,9.603
1202497288862,37.6063013554,-122.0662126101,10.353
1202497291865,37.6064304367,-122.0663016258,10.452
1202497295862,37.6065868429,-122.0664128537,10.156
1202497298876,37.6066917843,-122.0664872011,9.538
1202497303861,37.6067955522,-122.0665597045,8.357
1202497306861,37.6068662955,-122.0666104989,8.136
1202497309862,37.6069709016,-122.0666873609,8.269
1202497313860,37.6070911818,-122.0667743650,7.822
1202497316860,37.6071676248,-122.0668308590,7.373
1202497319860,37.6072372784,-122.0668820724,7.074
1202497322861,37.6073013999,-122.0669289272,6.900
1202497325864,37.6073622525,-122.0669737704,6.923
1202497328888,37.6074205905,-122.0670150094,7.175
1202497332872,37.6075393620,-122.0670974873,8.211
1202497336860,37.6076888113,-122.0672028477,8.992
1202497339860,37.6077977760,-122.0672824758,9.227
1202497342861,37.6078925753,-122.0673496986,8.941
1202497346860,37.6080133585,-122.0674324280,8.453
1202497349860,37.6081105885,-122.0675009919,7.659
1202497352860,37.6081855227,-122.0675545523,6.234
1202497355860,37.6082185474,-122.0675784407,4.515
1202497358868,37.6082361494,-122.0675896724,3.426
1202497361872,37.6082398374,-122.0675919355,2.706
1202497365860,37.6082472973,-122.0675977190,2.832
1202497368872,37.6082778912,-122.0676200987,3.775
1202497372859,37.6083721038,-122.0676894170,5.395
1202497375861,37.6084465351,-122.0677401275,6.391
1202497379578,37.6086325294,-122.0678703822,7.518
1202497383577,37.6087596829,-122.0679599009,8.052
1202497386577,37.6088447591,-122.0680210050,8.018
1202497389579,37.6089245548,-122.0680788401,7.754
1202497392579,37.6090118942,-122.0681415367,7.491
1202497396578,37.6091088728,-122.0682111903,6.802
1202497399578,37.6091669594,-122.0682532674,5.971
1202497402578,37.6092227828,-122.0682937520,5.178
1202497405578,37.6092695538,-122.0683278664,4.253
1202497408582,37.6093141455,-122.0683603881,3.418
1202497412591,37.6093207672,-122.0683649143,2.244
1202497417577,37.6093228627,-122.0683665069,1.904
1202497421577,37.6093264669,-122.0683689377,2.129
1202497424578,37.6093597431,-122.0683909821,3.109
1202497428577,37.6094285585,-122.0684384236,4.266
1202497431577,37.6094905007,-122.0684815904,5.419
1202497434580,37.6095712184,-122.0685405990,6.679
1202497438589,37.6096712983,-122.0686157008,7.633
1202497442576,37.6097837834,-122.0686984301,8.773
1202497445576,37.6098868808,-122.0687724423,9.959
1202497448576,37.6100152077,-122.0688641403,11.322
1202497451576,37.6101558559,-122.0689644717,12.525
1202497454579,37.6103017010,-122.0690664794,13.690
1202497460589,37.6105928882,-122.0692766974,14.846
1202497464579,37.6108077163,-122.0694331037,16.321
1202497468590,37.6110595086,-122.0696146556,18.140
1202497472576,37.6113521207,-122.0698226106,20.045
1202497475598,37.6115849699,-122.0699889913,21.714
1202497479576,37.6119064996,-122.0702187392,23.574
1202497483579,37.6122521691,-122.0704692742,25.471
1202497487574,37.6126339647,-122.0707414345,27.513
1202497491576,37.6130570830,-122.0710410874,29.697
1202497495579,37.6135069396,-122.0713637905,31.705
1202497499578,37.6139687822,-122.0716897626,33.235
1202497503577,37.6144648231,-122.0720472507,34.671
1202497507577,37.6150057071,-122.0724288786,35.618
1202497511577,37.6155560626,-122.0728205648,35.433
1202497515577,37.6160231859,-122.0731544158,33.768
1202497519576,37.6164605535,-122.0734662225,32.319
1202497523578,37.6168753737,-122.0737635285,30.892
1202497527586,37.6172886852,-122.0740537937,29.960
1202497531586,37.6176972190,-122.0743483337,29.349
1202497535576,37.6180861392,-122.0746291273,28.796
1202497539591,37.6184612292,-122.0749016229,28.097
1202497543573,37.6188959983,-122.0751912175,27.874
1202497546576,37.6192478705,-122.0754238991,26.573
1202497549579,37.6195060330,-122.0756094743,22.986
1202497553574,37.6197196038,-122.0757543136,19.344
1202497556575,37.6198510320,-122.0758458439,17.078
1202497559577,37.6199781854,-122.0759371228,15.868
1202497562585,37.6201440632,-122.0760546370,16.013
1202497566574,37.6203874736,-122.0762286453,16.799
1202497569575,37.6205887230,-122.0763671981,17.673
1202497573574,37.6208664154,-122.0765660168,18.516
1202497576574,37.6210601211,-122.0767055754,19.044
1202497579576,37.6212433494,-122.0768375903,19.729
1202497582577,37.6214549924,-122.0769863691,21.265
1202497586576,37.6217683078,-122.0771784822,23.326
1202497589576,37.6220642727,-122.0773532448,25.751
1202497592576,37.6223805218,-122.0775591043,28.007
1202497596582,37.6228287020,-122.0778796281,29.982
1202497600587,37.6232946518,-122.0782100426,31.356
1202497604575,37.6237360427,-122.0785288901,31.995
1202497607588,37.6240688879,-122.0787674390,32.565
1202497611577,37.6245265397,-122.0790883819,32.896
1202497615576,37.6250257656,-122.0794460376,33.129
1202497619576,37.6255353851,-122.0798114046,32.344
1202497623572,37.6259975631,-122.0801418191,30.525
1202497627575,37.6263400475,-122.0803851457,27.919
