unixtime,latitude,longitude,speed
1202497202445,37.6313029705,-122.0839736047,15.205
1202497205454,37.6314542638,-122.0840838267,14.037
1202497209452,37.6315923975,-122.0842142491,12.797
1202497213452,37.6317411763,-122.0843175141,12.389
1202497217437,37.6318802320,-122.0844139897,12.606
1202497220446,37.6320269152,-122.0845170871,13.785
1202497224456,37.6322730916,-122.0846908439,15.172
1202497228445,37.6325173402,-122.0848620861,15.813
1202497231448,37.6326955394,-122.0849880661,15.988
1202497235440,37.6329210125,-122.0851466516,15.737
1202497239439,37.6331511795,-122.0853087576,15.353
1202497242458,37.6332984495,-122.0854077478,14.380
1202497246444,37.6334569512,-122.0855189756,13.476
1202497250442,37.6336422750,-122.0856499847,13.536
1202497253442,37.6337864437,-122.0857511542,13.375
1202497256444,37.6339336299,-122.0858550898,13.140
1202497260438,37.6341267488,-122.0859886973,12.766
1202497263452,37.6342642120,-122.0860871846,12.383
1202497266452,37.6343675608,-122.0861664774,11.736
1202497270441,37.6344988214,-122.0862629531,11.908
1202497273442,37.6345913575,-122.0863286672,12.661
1202497277447,37.6347937804,-122.0864693993,15.104
1202497281445,37.6350534517,-122.0866501968,17.899
1202497284448,37.6352838701,-122.0868143144,20.731
1202497287448,37.6355269452,-122.0869899152,23.459
1202497291454,37.6359007780,-122.0872602315,26.707
1202497295441,37.6363223875,-122.0875640754,29.634
1202497298444,37.6366604296,-122.0878042168,32.212
1202497302468,37.6371483400,-122.0881534906,34.879
1202497306441,37.6376996175,-122.0885465179,37.758
1202497310443,37.6382681618,-122.0889535430,39.767
1202497314446,37.6388522126,-122.0893675250,41.423
1202497318440,37.6394579725,-122.0898011207,43.040
1202497322440,37.6400861959,-122.0902501391,44.399
1202497326441,37.6407443427,-122.0906696532,45.311
1202497330439,37.6414213488,-122.0910615070,45.915
1202497334437,37.6420832674,-122.0915247746,46.154
1202497338439,37.6427450184,-122.0920149481,45.588
1202497342439,37.6433990581,-122.0924868491,43.943
1202497345439,37.6438514292,-122.0928226280,41.536
1202497348444,37.6442627290,-122.0931514499,38.583
1202497352441,37.6446643897,-122.0934504323,33.917
1202497356454,37.6450551539,-122.0937144622,31.494
1202497360440,37.6455063515,-122.0940161267,30.315
1202497364442,37.6459746483,-122.0942528316,28.606
1202497367452,37.6462674281,-122.0941356526,26.824
1202497371441,37.6463484810,-122.0936658471,26.299
1202497375439,37.6460000455,-122.0933517773,26.904
1202497378441,37.6456419707,-122.0934525278,27.815
1202497382443,37.6451142463,-122.0937418710,29.068
1202497386433,37.6446395793,-122.0940032186,27.980
1202497389438,37.6443760523,-122.0941827589,25.946
1202497392438,37.6442333924,-122.0944653966,23.879
1202497395438,37.6442508267,-122.0947741020,22.195
1202497398438,37.6444493101,-122.0949998265,21.527
1202497402437,37.6447923813,-122.0949362079,21.754
1202497405448,37.6449555769,-122.0946524806,23.169
1202497408449,37.6448798045,-122.0942866107,25.390
1202497412444,37.6445149404,-122.0939375045,29.166
1202497415446,37.6441510821,-122.0936724688,33.447
1202497419438,37.6435982120,-122.0932791063,37.652
1202497422458,37.6431496127,-122.0929879191,41.317
1202497426443,37.6424964951,-122.0925543234,45.144
1202497430440,37.6418040663,-122.0920737891,48.244
1202497434435,37.6410848155,-122.0915235173,50.874
1202497437437,37.6405192049,-122.0910748342,53.080
1202497440448,37.6399495709,-122.0906343654,54.645
1202497444439,37.6392162385,-122.0900707664,55.925
1202497447453,37.6386357081,-122.0896275315,57.820
1202497451451,37.6377812572,-122.0890007331,60.347
1202497455437,37.6368693065,-122.0883508843,62.406
1202497458437,37.6361861817,-122.0878640636,63.730
1202497461438,37.6355088403,-122.0873795060,64.748
1202497465432,37.6346307525,-122.0867073614,65.606
1202497468448,37.6339234878,-122.0862014299,66.663
1202497472437,37.6329542887,-122.0855122701,67.574
1202497475439,37.6322333614,-122.0849945201,67.849
1202497478447,37.6315120151,-122.0844797038,67.849
1202497482456,37.6305743320,-122.0838079784,67.438
1202497486439,37.6296297757,-122.0831330678,67.325
1202497490437,37.6286889912,-122.0824616776,66.878
1202497493439,37.6280031003,-122.0819699953,66.338
1202497497438,37.6270881321,-122.0813193084,66.187
1202497500438,37.6263920153,-122.0808241896,66.234
1202497503449,37.6256915399,-122.0803224491,66.314
1202497507452,37.6247552817,-122.0796522323,66.391
1202497511446,37.6238269863,-122.0789914872,66.371
1202497515435,37.6228942485,-122.0783231145,66.601
1202497518446,37.6221904203,-122.0778202843,66.615
1202497522437,37.6212575987,-122.0771518278,66.633
1202497526435,37.6203297223,-122.0764865564,66.624
1202497530434,37.6194019298,-122.0758203629,66.694
1202497533434,37.6186986884,-122.0753183710,66.832
1202497536434,37.6179931001,-122.0748124395,66.957
1202497539434,37.6172870088,-122.0743089387,66.968
1202497542450,37.6165832645,-122.0738064438,66.739
1202497546448,37.6156408875,-122.0731340478,66.530
1202497550430,37.6147016956,-122.0724645016,66.123
1202497553437,37.6140150503,-122.0719715621,65.254
1202497556445,37.6133465100,-122.0714955540,64.174
1202497560434,37.6124688412,-122.0708719406,63.219
1202497564433,37.6115919269,-122.0702445554,62.450
1202497568433,37.6107211313,-122.0696268932,61.576
1202497572434,37.6098813487,-122.0690302696,60.691
1202497575437,37.6092609205,-122.0685892978,60.409
1202497579444,37.6084351357,-122.0680021457,60.502
1202497583441,37.6075876418,-122.0673967211,61.279
1202497587429,37.6067036028,-122.0667654802,62.298
1202497590442,37.6060229925,-122.0662827666,63.054
1202497594431,37.6051154842,-122.0656350972,63.456
1202497597434,37.6044428367,-122.0651558201,63.397
1202497600438,37.6037851928,-122.0646854279,62.912
1202497604434,37.6029158222,-122.0640629880,62.454
