unixtime,latitude,longitude,speed
1202497201358,37.6315571097,-122.0842844056,27.774
1202497205354,37.6315721972,-122.0848678696,28.029
1202497208355,37.6316049704,-122.0853183129,28.331
1202497211369,37.6317058047,-122.0857703488,28.763
1202497215357,37.6321103990,-122.0860632124,28.916
1202497219351,37.6324258099,-122.0856992703,29.559
1202497222369,37.6323376323,-122.0853119427,32.050
1202497226356,37.6317938146,-122.0848694622,38.989
1202497229361,37.6312712870,-122.0845204399,44.735
1202497233352,37.6305506112,-122.0840253210,49.804
1202497236356,37.6299746908,-122.0835912224,54.866
1202497240362,37.6290822700,-122.0829079299,59.944
1202497244354,37.6281833950,-122.0822284931,62.384
1202497247365,37.6275210573,-122.0817249086,63.825
1202497251351,37.6266211765,-122.0810511715,65.190
1202497254363,37.6259364591,-122.0805438150,66.028
1202497258351,37.6250017934,-122.0798539009,66.762
1202497262351,37.6240648646,-122.0791792417,67.330
1202497265352,37.6233510620,-122.0786682811,67.921
1202497268353,37.6226256924,-122.0781535486,68.372
1202497271353,37.6219057710,-122.0776381456,68.608
1202497274353,37.6211782221,-122.0771171267,69.028
1202497277366,37.6204526010,-122.0765988738,69.452
1202497280387,37.6197357809,-122.0760815429,70.028
1202497284350,37.6187846029,-122.0753488811,71.375
1202497287352,37.6180112888,-122.0747627348,73.325
1202497291362,37.6169041236,-122.0739781051,75.089
1202497295349,37.6158319948,-122.0732159390,75.782
1202497298349,37.6150336188,-122.0726434552,76.415
1202497301349,37.6142359972,-122.0720744918,76.907
1202497305348,37.6131611862,-122.0713083862,77.441
1202497308348,37.6123328868,-122.0707150315,77.963
1202497311348,37.6115055095,-122.0701257839,78.192
1202497314359,37.6106745279,-122.0695362011,78.336
1202497318346,37.6095711346,-122.0687474643,78.394
1202497321347,37.6087626165,-122.0681714601,78.109
1202497325347,37.6076730533,-122.0673917758,78.277
1202497328348,37.6068488611,-122.0668035340,78.452
1202497332349,37.6057410254,-122.0660173118,78.638
1202497336346,37.6046375482,-122.0652316763,78.835
1202497339346,37.6038041359,-122.0646381540,79.022
1202497342346,37.6029786864,-122.0640519239,78.967
1202497346345,37.6018564338,-122.0632496084,79.245
1202497349356,37.6010252008,-122.0626561699,78.994
1202497353345,37.5999355538,-122.0618804251,78.871
1202497356345,37.5991111101,-122.0612914289,79.097
1202497360350,37.5980056213,-122.0605087271,79.525
1202497364344,37.5968811056,-122.0597062440,80.063
1202497367344,37.5960378027,-122.0591040045,80.560
1202497371344,37.5948889795,-122.0582879427,81.100
1202497374357,37.5940287451,-122.0576735494,81.122
1202497378343,37.5928888905,-122.0568588288,80.938
1202497382353,37.5917476948,-122.0560433537,80.477
1202497386340,37.5906199940,-122.0552416250,79.551
1202497389340,37.5898051895,-122.0546612622,78.324
1202497392341,37.5890032093,-122.0540877726,77.330
1202497395352,37.5882164003,-122.0535196474,76.442
1202497399347,37.5871624602,-122.0527679586,76.089
1202497402351,37.5863611506,-122.0521958940,76.054
1202497406350,37.5852867586,-122.0514306265,76.246
1202497410339,37.5841968602,-122.0506954501,76.381
1202497414338,37.5830896112,-122.0500574198,76.330
1202497417338,37.5822357470,-122.0496271769,76.500
1202497420345,37.5813579106,-122.0492417771,76.522
1202497424336,37.5801692734,-122.0488060022,76.618
1202497427336,37.5792820493,-122.0484996437,76.560
1202497430345,37.5783877006,-122.0481966380,76.658
1202497434343,37.5772054336,-122.0477910379,76.925
1202497438347,37.5760102584,-122.0473800733,77.482
1202497442336,37.5747971461,-122.0469675162,78.386
1202497445336,37.5738757238,-122.0466550390,79.299
1202497449336,37.5726357893,-122.0462241255,80.339
1202497453336,37.5713828629,-122.0457000891,81.457
1202497456343,37.5704515500,-122.0451985162,82.301
1202497460334,37.5692615717,-122.0443932671,82.710
1202497463335,37.5684244713,-122.0437049455,82.721
1202497467333,37.5673734649,-122.0426829404,82.647
1202497471333,37.5663728336,-122.0416077103,82.378
1202497475343,37.5653644911,-122.0405287921,82.236
1202497479343,37.5643460064,-122.0394373849,82.193
1202497483337,37.5633302878,-122.0383536890,81.942
1202497487344,37.5623229510,-122.0372800515,81.370
1202497491330,37.5613398380,-122.0362307214,80.699
1202497494330,37.5605964473,-122.0354329322,80.284
1202497497330,37.5598568284,-122.0346384119,79.106
1202497501329,37.5589051475,-122.0336147304,77.464
1202497504340,37.5581991400,-122.0328596889,76.160
1202497508328,37.5572464533,-122.0318424615,75.401
1202497512159,37.5565189044,-122.0310648726,71.733
1202497516138,37.5555621105,-122.0300399339,74.528
1202497519151,37.5548490622,-122.0292947830,75.202
1202497523137,37.5538618421,-122.0283648112,75.989
1202497526148,37.5530699202,-122.0277183990,76.793
1202497530137,37.5519761660,-122.0269035107,77.586
1202497533138,37.5511846632,-122.0263073900,77.255
1202497537136,37.5501349979,-122.0255157195,77.334
1202497540146,37.5493200257,-122.0249092053,77.704
1202497544135,37.5482511658,-122.0241059678,77.834
1202497547136,37.5474545501,-122.0235106014,78.135
1202497551131,37.5463454571,-122.0226841461,79.199
1202497554132,37.5455160681,-122.0220643046,79.513
1202497558130,37.5444161951,-122.0212397771,79.659
1202497561131,37.5435750715,-122.0206091229,79.801
1202497565129,37.5424445208,-122.0197670772,79.503
1202497569130,37.5413676143,-122.0189577210,78.194
1202497573128,37.5403187871,-122.0181717502,77.091
1202497576139,37.5395266976,-122.0175802395,76.269
1202497579139,37.5387441634,-122.0169681094,75.583
1202497583137,37.5377617209,-122.0160741797,74.710
1202497587126,37.5369017380,-122.0150846126,73.870
1202497591124,37.5361161863,-122.0139647908,73.730
1202497595139,37.5354173035,-122.0127461463,73.318
1202497599126,37.5347485955,-122.0115191200,73.002
1202497602126,37.5342552369,-122.0106064987,72.660
1202497606124,37.5336197212,-122.0094169395,72.298
1202497609124,37.5331361694,-122.0085153823,72.616
1202497612124,37.5326494325,-122.0076101371,73.044
1202497615124,37.5321409026,-122.0066742980,73.939
1202497619124,37.5314462945,-122.0053924540,74.820
1202497623123,37.5307516027,-122.0041189081,75.236
1202497627124,37.5300713277,-122.0028678257,75.278
1202497630135,37.5295629654,-122.0019288853,75.485
1202497634120,37.5288653399,-122.0006672417,75.887
1202497637120,37.5283278086,-121.9997148902,75.999
1202497640120,37.5277968153,-121.9987584316,75.799
1202497643121,37.5272871958,-121.9977752348,75.340
1202497647121,37.5266340781,-121.9965034491,73.933
1202497650131,37.5261765940,-121.9955780873,72.082
1202497654119,37.5255738516,-121.9943492170,70.350
1202497657119,37.5251412617,-121.9934665191,67.841
1202497661137,37.5245833625,-121.9923487927,64.602
1202497665129,37.5239921870,-121.9912851296,61.161
1202497669130,37.5234122434,-121.9903153438,56.393
1202497673121,37.5227714471,-121.9896032175,50.354
1202497677117,37.5220744083,-121.9892726354,43.934
1202497681115,37.5216369570,-121.9888831285,37.302
1202497684127,37.5214640384,-121.9885559829,32.669
1202497687127,37.5215515454,-121.9882450983,29.683
