unixtime,latitude,longitude,speed
1202497994405,37.6001556625,-122.0634988861,0.561
1202497997458,37.6001176925,-122.0635074357,1.067
1202498001423,37.6001078019,-122.0635226907,1.013
1202498004445,37.6000933012,-122.0635070166,1.141
1202498007445,37.6000796387,-122.0634948628,0.964
1202498010448,37.6000821532,-122.0635008140,0.687
1202498013453,37.6000852545,-122.0635091959,0.642
1202498017450,37.6000921277,-122.0635111237,0.513
1202498021605,37.6000804769,-122.0635081062,0.519
1202498025450,37.6000707539,-122.0634998081,0.523
1202498029444,37.6000725141,-122.0635008140,0.403
1202498032455,37.6000720111,-122.0634921806,0.439
1202498036455,37.6000771241,-122.0634827929,0.373
1202498039459,37.6000795548,-122.0634816194,0.268
1202498043437,37.6000792196,-122.0634806136,0.174
1202498046446,37.6000777946,-122.0634800268,0.133
1202498050434,37.6000774594,-122.0634791048,0.082
1202498053434,37.6000775432,-122.0634785181,0.070
1202498056435,37.6000777946,-122.0634785181,0.074
1202498060428,37.6000776270,-122.0634789372,0.093
1202498064433,37.6000773756,-122.0634799430,0.118
1202498071426,37.6000907028,-122.0634906719,0.226
1202498074432,37.6000907866,-122.0634900013,0.135
1202498078433,37.6000897808,-122.0634881573,0.116
1202498081434,37.6000895293,-122.0634871515,0.093
1202498084438,37.6000896131,-122.0634866485,0.064
1202498087441,37.6000896969,-122.0634868162,0.034
1202498090441,37.6000899484,-122.0634869838,0.033
1202498093441,37.6000905351,-122.0634873191,0.034
1202498096442,37.6000906190,-122.0634878220,0.029
1202498099444,37.6000907866,-122.0634884926,0.029
1202498103441,37.6000910381,-122.0634890793,0.025
1202498107437,37.6000909542,-122.0634891631,0.017
1202498111435,37.6000909542,-122.0634892469,0.012
1202498114435,37.6000911219,-122.0634893308,0.012
1202498118437,37.6000913733,-122.0634895822,0.010
1202498126435,37.6000914571,-122.0634896660,0.017
1202498130424,37.6000915410,-122.0634896660,0.241
1202498133435,37.6000917086,-122.0634894984,0.743
1202498137432,37.6000917924,-122.0634894984,1.442
1202498140438,37.6000949775,-122.0634894146,2.241
1202498144425,37.6001938840,-122.0634858104,3.993
1202498147428,37.6003011723,-122.0634807812,4.624
1202498150437,37.6003728375,-122.0634846369,3.992
1202498154427,37.6003932055,-122.0634867324,2.575
1202498157428,37.6003935408,-122.0634877382,1.671
1202498161422,37.6003942114,-122.0634886602,0.891
1202498164424,37.6003943790,-122.0634889117,0.349
1202498168424,37.6003947981,-122.0634890793,0.089
1202498171432,37.6003949657,-122.0634890793,0.032
1202498174432,37.6003951334,-122.0634889955,0.020
1202498177432,37.6003953010,-122.0634889117,0.017
1202498180432,37.6003954687,-122.0634886602,0.017
1202498183432,37.6003957201,-122.0634884087,0.019
1202498186432,37.6003959716,-122.0634884087,0.019
1202498189432,37.6003962230,-122.0634884087,0.019
1202498192438,37.6003964745,-122.0634883249,0.019
1202498196438,37.6003967259,-122.0634882411,0.019
1202498199438,37.6003968936,-122.0634883249,0.018
1202498202438,37.6003971450,-122.0634884926,0.021
1202498205438,37.6003974803,-122.0634886602,0.024
1202498209438,37.6003978156,-122.0634889117,0.025
1202498212438,37.6003980670,-122.0634889955,0.024
1202498216437,37.6003986538,-122.0634892469,0.029
1202498219437,37.6003990729,-122.0634894146,0.092
1202498223435,37.6003994920,-122.0634895822,0.225
1202498227432,37.6003995758,-122.0634896660,0.416
1202498231431,37.6003998272,-122.0634898337,0.753
1202498235422,37.6004266493,-122.0634916777,1.511
1202498238437,37.6004600931,-122.0634923482,1.881
1202498242425,37.6004785333,-122.0634963716,2.174
1202498245438,37.6005179282,-122.0635430587,3.209
1202498249425,37.6005245499,-122.0636299790,3.968
1202498252425,37.6005237117,-122.0636312363,4.928
1202498255428,37.6005173415,-122.0637106967,7.438
1202498258435,37.6004993204,-122.0639169753,10.608
1202498262438,37.6004647032,-122.0642858627,13.304
1202498266423,37.6004314270,-122.0646546663,14.264
1202498269424,37.6003639527,-122.0648130842,13.582
1202498273423,37.6001461910,-122.0649084702,13.156
1202498276423,37.5999429299,-122.0649596837,12.014
1202498279427,37.5998367312,-122.0650172673,8.798
1202498283431,37.5998188778,-122.0650610208,5.291
1202498286431,37.5998197998,-122.0650625296,3.136
1202498290431,37.5998216438,-122.0650646250,1.623
1202498293432,37.5998220629,-122.0650657147,0.631
1202498297424,37.5998219791,-122.0650671396,0.209
1202498300430,37.5998218952,-122.0650679778,0.130
1202498304423,37.5998216438,-122.0650687322,0.134
1202498308422,37.5998218114,-122.0650691513,0.158
1202498311423,37.5998181234,-122.0650790419,0.303
1202498314437,37.5998186263,-122.0650811374,0.218
1202498318423,37.5998182910,-122.0650838196,0.180
1202498321430,37.5998180396,-122.0650854960,0.147
1202498325437,37.5998176205,-122.0650867533,0.107
1202498329430,37.5998169499,-122.0650880105,0.070
1202498333432,37.5998167823,-122.0650885135,0.048
1202498337437,37.5998160279,-122.0650896031,0.043
1202498341434,37.5998158603,-122.0650900222,0.028
1202498344434,37.5998160279,-122.0650901898,0.020
1202498347435,37.5998160279,-122.0650903575,0.016
1202498350435,37.5998160279,-122.0650903575,0.012
1202498353435,37.5998161955,-122.0650903575,0.012
1202498357435,37.5998164470,-122.0650906089,0.014
1202498360435,37.5998164470,-122.0650909442,0.041
1202498364435,37.5998161955,-122.0650912795,0.117
1202498367435,37.5998161117,-122.0650915309,0.653
1202498370435,37.5998161117,-122.0650917824,1.852
1202498374419,37.5998123399,-122.0651064507,3.948
1202498377431,37.5998088195,-122.0651245556,6.736
1202498381432,37.5997907984,-122.0654057684,12.168
1202498384433,37.5997565164,-122.0657282201,16.287
1202498388426,37.5995813347,-122.0661401066,18.977
1202498392422,37.5992814303,-122.0664334731,19.774
1202498395425,37.5990095215,-122.0665590340,19.266
1202498399422,37.5986937753,-122.0666424339,16.465
1202498402437,37.5985542167,-122.0666786437,12.320
1202498406422,37.5984997343,-122.0666911327,7.689
1202498409422,37.5984835573,-122.0666933120,4.718
1202498412423,37.5984687213,-122.0666948208,2.608
1202498416424,37.5984689728,-122.0666957428,1.112
1202498420421,37.5984696433,-122.0666968324,0.434
1202498423437,37.5984700624,-122.0666973353,0.195
1202498427437,37.5984702300,-122.0666976706,0.078
1202498431423,37.5984703139,-122.0666979221,0.026
1202498434435,37.5984704815,-122.0666980897,0.020
1202498437444,37.5984706491,-122.0666980059,0.018
1202498441437,37.5984709006,-122.0666976706,0.020
1202498445435,37.5984713197,-122.0666971677,0.023
1202498448435,37.5984715712,-122.0666970001,0.023
1202498451435,37.5984717388,-122.0666968324,0.022
1202498455424,37.5984719902,-122.0666965810,0.021
1202498458435,37.5984722417,-122.0666964133,0.021
1202498462434,37.5984725770,-122.0666961619,0.021
1202498466423,37.5984729961,-122.0666959104,0.127
1202498469434,37.5984731637,-122.0666957428,0.607
1202498473423,37.5984733314,-122.0666954075,1.535
1202498476434,37.5984734990,-122.0666951561,3.038
1202498480426,37.5984288235,-122.0666954913,5.923
1202498484424,37.5982429129,-122.0666726926,10.391
1202498488421,37.5980620315,-122.0665148614,14.236
1202498491427,37.5980639594,-122.0662301282,18.463
1202498495421,37.5981113171,-122.0657050860,23.282
1202498498426,37.5981532266,-122.0652446683,26.729
1202498502423,37.5981707448,-122.0645721046,29.429
1202498506425,37.5981559088,-122.0639354155,30.689
1202498509425,37.5981415757,-122.0635097826,31.844
1202498513427,37.5981192799,-122.0628632028,34.177
1202498517425,37.5980373049,-122.0621193930,36.944
1202498521423,37.5978094849,-122.0613524492,39.890
1202498525425,37.5974173796,-122.0606213799,43.070
1202498529425,37.5968717179,-122.0599820923,46.394
1202498533426,37.5962183488,-122.0594282164,49.753
1202498537426,37.5954810769,-122.0588639469,53.476
1202498541425,37.5946902446,-122.0582632161,57.103
1202498545425,37.5938541501,-122.0576349927,60.657
1202498548428,37.5931801615,-122.0571353476,64.112
1202498552425,37.5922292349,-122.0564393147,67.395
1202498556424,37.5912308668,-122.0556933256,70.133
1202498559439,37.5904499252,-122.0551355101,71.865
1202498563424,37.5894081389,-122.0543925385,72.876
1202498567423,37.5883767461,-122.0536512433,73.028
1202498570423,37.5876125682,-122.0531085152,72.714
1202498573425,37.5868538387,-122.0525701458,72.221
1202498577423,37.5858521178,-122.0518553374,71.701
1202498580425,37.5851127504,-122.0513270262,71.215
1202498583425,37.5843721257,-122.0508258724,71.023
1202498590422,37.5825452068,-122.0498006822,71.467
1202498593434,37.5817252893,-122.0494299508,71.976
1202498596462,37.5808821540,-122.0490940042,72.421
1202498600421,37.5797348395,-122.0486902481,73.060
1202498604420,37.5785684143,-122.0483161639,73.254
