unixtime,latitude,longitude,speed
1202497200429,37.5309930014,-122.0041776653,63.451
1202497204427,37.5315762140,-122.0052555776,63.795
1202497207427,37.5320131624,-122.0060636766,63.819
1202497210427,37.5324444112,-122.0068586998,63.698
1202497214424,37.5330183199,-122.0079188425,63.652
1202497218436,37.5336003590,-122.0089898817,63.702
1202497221436,37.5340353796,-122.0097939573,63.757
1202497225436,37.5346110485,-122.0108566984,63.854
1202497228436,37.5350469911,-122.0116602712,64.255
1202497231437,37.5354879629,-122.0124754110,64.836
1202497235424,37.5360987519,-122.0135664829,65.668
1202497239423,37.5367805357,-122.0146072634,66.407
1202497242429,37.5373504211,-122.0153348962,67.049
1202497246423,37.5381736075,-122.0162182646,67.546
1202497250421,37.5390981310,-122.0170118629,67.997
1202497253421,37.5398214890,-122.0175612964,67.646
1202497257420,37.5407553165,-122.0182607660,66.394
1202497261430,37.5416634954,-122.0189371853,64.797
1202497265433,37.5425243165,-122.0195841004,63.004
1202497269433,37.5433452398,-122.0201993318,61.624
1202497273419,37.5441597090,-122.0208130545,61.141
1202497276433,37.5447812269,-122.0212998753,61.162
1202497280421,37.5456381085,-122.0219550884,61.837
1202497283427,37.5462921482,-122.0224513807,62.181
1202497287415,37.5471828089,-122.0231203402,62.635
1202497290427,37.5478314003,-122.0236027185,62.322
1202497294432,37.5486700094,-122.0242342947,62.011
1202497298418,37.5495151564,-122.0248686369,62.340
1202497302422,37.5503786597,-122.0255184017,62.916
1202497305429,37.5510373094,-122.0260107546,63.578
1202497309418,37.5519480028,-122.0266724217,64.611
1202497312429,37.5526445387,-122.0271744976,65.269
1202497315430,37.5533339500,-122.0276973605,65.707
1202497319426,37.5542126246,-122.0284323693,65.867
1202497323416,37.5550537482,-122.0292356068,66.120
1202497327426,37.5558717379,-122.0300913988,66.360
1202497331412,37.5566928288,-122.0309706601,66.797
1202497334414,37.5573103234,-122.0316397871,67.033
1202497337414,37.5579321765,-122.0323079084,67.229
1202497341422,37.5587606435,-122.0331933723,67.128
1202497345422,37.5595806448,-122.0340702029,66.945
1202497349413,37.5604045018,-122.0349518949,66.807
1202497353414,37.5612171270,-122.0358264624,66.387
1202497357414,37.5620269023,-122.0366952463,66.022
1202497360415,37.5626347577,-122.0373472743,65.709
