unixtime,latitude,longitude,speed
1202497202154,37.6551581932,-122.1009625425,40.838
1202497206152,37.6544241064,-122.1005680903,42.764
1202497209154,37.6539677958,-122.1003135320,42.965
1202497213147,37.6533838288,-122.0999417109,43.566
1202497216151,37.6529315415,-122.0996225282,44.451
1202497220156,37.6523116162,-122.0992159222,45.458
1202497224159,37.6516962171,-122.0988254933,47.354
1202497228151,37.6509617950,-122.0983672548,51.458
1202497232156,37.6501320707,-122.0978092718,55.260
1202497236144,37.6492694894,-122.0972242151,58.290
1202497239148,37.6486232449,-122.0967766217,60.257
1202497242159,37.6479562971,-122.0963015356,61.978
1202497246149,37.6470870102,-122.0956399522,62.915
1202497249153,37.6464299531,-122.0951617648,63.423
1202497253158,37.6455397115,-122.0945011873,64.095
1202497257145,37.6446553372,-122.0937779131,64.780
1202497261153,37.6437372677,-122.0931250469,64.812
1202497265147,37.6428326093,-122.0924831610,64.704
1202497268150,37.6421424436,-122.0919980167,64.812
1202497272149,37.6412275592,-122.0913465754,64.620
1202497275150,37.6405696639,-122.0908910191,64.106
1202497279150,37.6396736388,-122.0902688307,64.328
1202497283140,37.6387476903,-122.0896082532,64.686
1202497286146,37.6380655713,-122.0891169900,64.534
1202497291146,37.6369566459,-122.0883252357,64.148
1202497295140,37.6360555917,-122.0876813382,64.380
1202497299138,37.6351563814,-122.0870408772,64.217
1202497302157,37.6344796268,-122.0865602591,64.060
1202497306139,37.6335677599,-122.0859109971,64.226
1202497309139,37.6328966212,-122.0854331450,64.065
1202497313145,37.6320170246,-122.0848099507,63.859
1202497317146,37.6311326503,-122.0841756085,64.133
1202497321139,37.6302170954,-122.0835229099,64.546
1202497325136,37.6292970142,-122.0828645117,64.817
1202497328148,37.6286131350,-122.0823773557,64.530
1202497332149,37.6277190377,-122.0817342125,64.125
1202497336135,37.6268166424,-122.0810985292,63.866
1202497340136,37.6259233833,-122.0804666178,63.283
1202497343141,37.6252695951,-122.0800156715,62.605
1202497346141,37.6246156393,-122.0795793098,62.235
1202497350143,37.6237403174,-122.0789604741,62.268
1202497354140,37.6228700248,-122.0783364417,62.297
1202497357143,37.6222154822,-122.0778692346,62.376
1202497361140,37.6213417529,-122.0772488902,62.382
1202497365133,37.6204403634,-122.0766088483,62.616
1202497369138,37.6195608506,-122.0759746737,62.021
1202497372138,37.6189239101,-122.0755179440,61.340
1202497375140,37.6183023922,-122.0750737871,60.669
1202497379131,37.6174763559,-122.0744857968,60.172
1202497382136,37.6168295247,-122.0740061845,59.890
1202497386143,37.6159654346,-122.0733771229,59.041
1202497390132,37.6151392308,-122.0727872048,57.448
1202497394138,37.6143714487,-122.0722365978,55.370
1202497398134,37.6136335901,-122.0717469272,53.653
1202497402128,37.6129157641,-122.0712371400,52.434
1202497405134,37.6123944100,-122.0708674982,51.690
1202497409129,37.6116838763,-122.0703560347,52.028
1202497412130,37.6111314253,-122.0699516918,52.834
1202497415131,37.6105719334,-122.0695572396,53.695
1202497419127,37.6098101864,-122.0690150983,55.088
1202497422139,37.6091866568,-122.0685696003,56.758
1202497426134,37.6083948187,-122.0680012237,57.310
1202497430126,37.6075889829,-122.0674260577,58.555
1202497434126,37.6067323527,-122.0668135923,59.751
1202497437132,37.6060924785,-122.0663575331,60.402
1202497440138,37.6054593935,-122.0659077604,60.809
1202497444123,37.6046118996,-122.0653045988,61.627
1202497448127,37.6037267710,-122.0646767107,62.296
1202497451127,37.6030635112,-122.0642067376,62.660
1202497455131,37.6021498003,-122.0635547096,63.086
1202497458132,37.6014894742,-122.0630880892,62.798
1202497462122,37.6006330955,-122.0624777192,62.509
1202497465122,37.5999813190,-122.0620152060,62.548
1202497469131,37.5990847071,-122.0613736554,62.794
1202497473121,37.5982313459,-122.0607699909,62.304
1202497476129,37.5975687567,-122.0602982576,62.213
1202497480120,37.5967219333,-122.0596849540,61.828
1202497483125,37.5960611882,-122.0592134721,61.999
1202497487126,37.5952221600,-122.0586161779,61.489
1202497491119,37.5943703075,-122.0580110886,62.003
1202497494128,37.5937088079,-122.0575401096,62.634
1202497498117,37.5928189016,-122.0569001515,63.326
1202497501126,37.5921409735,-122.0564164321,63.862
1202497505118,37.5912331299,-122.0557743785,64.420
1202497508121,37.5905549504,-122.0552936766,64.626
1202497511122,37.5898775253,-122.0548126393,64.822
1202497514123,37.5891831687,-122.0543114017,65.294
1202497518125,37.5882735649,-122.0536659954,65.314
1202497522116,37.5873600216,-122.0530117881,65.587
1202497526119,37.5864492443,-122.0523632805,65.845
1202497529120,37.5857405547,-122.0518544154,66.388
1202497532122,37.5850266683,-122.0513462208,66.411
1202497536119,37.5840793459,-122.0507098669,65.952
1202497539122,37.5833593407,-122.0502898499,65.430
1202497542126,37.5826366533,-122.0499045340,64.852
1202497545126,37.5819660175,-122.0495602055,63.797
1202497549111,37.5809761989,-122.0491646637,63.999
