unixtime,latitude,longitude,speed
1202498730903,37.6004439999,-122.0632797833,22.389
1202498733903,37.6004476041,-122.0632873270,13.417
1202498737902,37.6004498672,-122.0632906797,6.652
1202498741918,37.6004503701,-122.0632916017,2.239
1202498745919,37.6004502025,-122.0632918532,0.101
1202498749899,37.6004493643,-122.0632914341,0.109
1202498752910,37.6004492805,-122.0632914341,0.105
1202498756910,37.6004488614,-122.0632911826,0.165
1202498759921,37.6004449219,-122.0632880813,0.210
1202498763918,37.6004393898,-122.0632844771,0.212
1202498766920,37.6004378811,-122.0632829684,0.198
1202498769935,37.6004339416,-122.0632815435,0.209
1202498773902,37.6004305888,-122.0632823816,0.160
1202498777901,37.6004288286,-122.0632827169,0.122
1202498780901,37.6004288286,-122.0632836389,0.082
1202498783902,37.6004280742,-122.0632834713,0.065
1202498787892,37.6004274037,-122.0632837228,0.045
1202498790901,37.6004273199,-122.0632843095,0.034
1202498793904,37.6004273199,-122.0632845609,0.024
1202498796905,37.6004274037,-122.0632846448,0.021
1202498799905,37.6004275713,-122.0632843095,0.022
1202498803918,37.6004277390,-122.0632838904,0.023
1202498806934,37.6004275713,-122.0632837228,0.024
1202498814903,37.6004266493,-122.0632834713,0.031
1202498817907,37.6004258111,-122.0632835551,0.040
1202498821905,37.6004254759,-122.0632832198,0.036
1202498825904,37.6004253920,-122.0632822978,0.040
1202498828904,37.6004254759,-122.0632818787,0.039
1202498831904,37.6004254759,-122.0632813758,0.041
1202498835903,37.6004255597,-122.0632805376,0.045
1202498838906,37.6004253920,-122.0632796994,0.049
1202498841907,37.6004252244,-122.0632786936,0.053
1202498845907,37.6004251406,-122.0632774363,0.053
1202498848907,37.6004251406,-122.0632765143,0.052
1202498851907,37.6004250568,-122.0632756761,0.049
1202498855896,37.6004248053,-122.0632750056,0.041
1202498858908,37.6004246377,-122.0632745027,0.037
1202498862895,37.6004243862,-122.0632738321,0.033
1202498866894,37.6004242186,-122.0632734130,0.029
1202498869894,37.6004240509,-122.0632731616,0.026
1202498872896,37.6004237995,-122.0632729939,0.026
1202498876895,37.6004234642,-122.0632727425,0.026
1202498879895,37.6004231289,-122.0632726586,0.028
1202498883894,37.6004225422,-122.0632725748,0.031
1202498886905,37.6004221231,-122.0632724910,0.032
1202498889905,37.6004217040,-122.0632723234,0.032
1202498892905,37.6004214525,-122.0632721557,0.029
1202498895905,37.6004212011,-122.0632718205,0.029
1202498898905,37.6004209496,-122.0632717366,0.028
1202498901905,37.6004206982,-122.0632714852,0.030
1202498904905,37.6004204467,-122.0632712337,0.031
1202498907906,37.6004200276,-122.0632708984,0.035
1202498911893,37.6004195247,-122.0632703955,0.037
1202498914894,37.6004190218,-122.0632701441,0.040
1202498918893,37.6004182674,-122.0632697250,0.041
1202498921893,37.6004178483,-122.0632693059,0.041
1202498924904,37.6004175969,-122.0632690544,0.038
1202498928903,37.6004170940,-122.0632688030,0.039
1202498932893,37.6004165072,-122.0632683001,0.041
1202498935905,37.6004160043,-122.0632680486,0.040
1202498938906,37.6004155014,-122.0632677971,0.038
1202498942894,37.6004148308,-122.0632675457,0.038
1202498945904,37.6004143279,-122.0632675457,0.035
1202498949903,37.6004139088,-122.0632673780,0.031
1202498953903,37.6004135736,-122.0632671266,0.027
1202498957903,37.6004133221,-122.0632667075,0.025
1202498961903,37.6004129030,-122.0632662884,0.024
1202498965902,37.6004126516,-122.0632661208,0.020
1202498968902,37.6004125677,-122.0632659531,0.020
1202498971903,37.6004124001,-122.0632657017,0.025
1202498974903,37.6004122325,-122.0632653664,0.028
1202498978902,37.6004118134,-122.0632648635,0.034
1202498981902,37.6004113943,-122.0632643606,0.040
1202498984903,37.6004111428,-122.0632637738,0.074
1202498988901,37.6004106399,-122.0632630195,0.189
1202498991901,37.6004103046,-122.0632625165,0.398
1202498994901,37.6004098017,-122.0632618460,0.744
1202498998890,37.6004202791,-122.0632615945,1.413
1202499001890,37.6004556507,-122.0632649473,2.367
1202499004890,37.6004921120,-122.0632740836,3.282
1202499007891,37.6005150784,-122.0633337627,4.389
1202499011889,37.6005203590,-122.0634457449,5.612
1202499014890,37.6005175929,-122.0635673662,7.061
