unixtime,latitude,longitude,speed
1202497201201,37.6155006583,-122.0727185570,6.081
1202497204203,37.6155533804,-122.0727755539,6.653
1202497208196,37.6156421448,-122.0729177948,7.536
1202497212192,37.6157615030,-122.0730177070,7.620
1202497215195,37.6158456573,-122.0730930603,7.595
1202497219192,37.6159516045,-122.0731691680,7.375
1202497223188,37.6160484155,-122.0731601155,7.060
1202497227199,37.6161207512,-122.0731886140,6.744
1202497231192,37.6162227590,-122.0732756181,7.202
1202497235192,37.6163332324,-122.0733557491,7.281
1202497238192,37.6164116870,-122.0734335331,7.308
1202497242191,37.6165210708,-122.0735152566,7.083
1202497245195,37.6165936580,-122.0735728403,6.763
1202497249194,37.6166678379,-122.0736107265,6.062
1202497253185,37.6167515730,-122.0736814697,6.119
1202497256191,37.6167969191,-122.0737035979,5.960
1202497260191,37.6168876951,-122.0738206931,7.130
1202497263191,37.6169706759,-122.0738971360,7.956
1202497266191,37.6170588535,-122.0739458348,8.815
1202497269195,37.6171340391,-122.0738868263,9.898
1202497273191,37.6173284154,-122.0740832980,12.739
1202497276203,37.6174571614,-122.0741946934,14.320
1202497280191,37.6176787788,-122.0743390298,17.421
1202497284191,37.6179951955,-122.0746441309,20.229
1202497287199,37.6182179026,-122.0747869585,21.561
1202497291188,37.6185795816,-122.0750157005,23.918
1202497294193,37.6188687572,-122.0752024493,24.814
1202497298188,37.6192136723,-122.0754427583,24.959
1202497301191,37.6195072903,-122.0756385595,25.555
1202497304191,37.6197855694,-122.0757992406,25.121
1202497308192,37.6200993877,-122.0760036751,23.648
1202497312191,37.6204286288,-122.0762919286,23.770
1202497315193,37.6206578737,-122.0764836227,23.103
1202497319190,37.6209239990,-122.0766574633,22.492
1202497322194,37.6211528249,-122.0768086728,22.937
1202497326188,37.6214378095,-122.0770581181,23.808
1202497329192,37.6217192737,-122.0772524944,25.524
1202497332195,37.6220320024,-122.0774527380,27.435
1202497336186,37.6224970302,-122.0777513012,29.058
1202497340193,37.6229229984,-122.0780671312,29.188
1202497344186,37.6233252458,-122.0783587375,28.941
1202497347197,37.6236357952,-122.0785837077,28.207
1202497351192,37.6240688879,-122.0789200734,27.410
1202497354193,37.6243055928,-122.0790955904,25.024
1202497358188,37.6245582232,-122.0792692633,23.157
1202497361189,37.6247623225,-122.0794322075,23.070
1202497365195,37.6250981852,-122.0796842512,23.975
1202497369187,37.6254774662,-122.0799469400,24.896
1202497372187,37.6257259057,-122.0801118957,24.192
1202497375188,37.6259613533,-122.0802993988,24.238
1202497378188,37.6262045960,-122.0804696352,23.970
1202497382190,37.6265837932,-122.0807402868,23.992
1202497386186,37.6269199912,-122.0809760696,22.509
1202497390190,37.6272508248,-122.0811619802,21.374
1202497394189,37.6275052155,-122.0812544325,18.746
1202497397190,37.6276407508,-122.0813841843,18.202
1202497401187,37.6278426708,-122.0815398362,17.634
1202497404188,37.6279599335,-122.0816343002,17.393
1202497407195,37.6281403120,-122.0817333743,19.165
1202497411185,37.6284789408,-122.0819838255,22.348
1202497414187,37.6287478321,-122.0822514595,24.986
1202497417192,37.6290269494,-122.0824363643,26.791
1202497420196,37.6293419412,-122.0826353506,29.088
1202497424185,37.6297860143,-122.0829453132,30.694
1202497427193,37.6301317677,-122.0831670145,31.727
1202497431192,37.6306365257,-122.0835019552,33.248
1202497435189,37.6311686087,-122.0839133388,34.917
1202497439187,37.6315646535,-122.0841879299,33.337
1202497443187,37.6321394842,-122.0845987268,36.467
1202497447188,37.6327344314,-122.0850123736,37.425
