unixtime,latitude,longitude,speed
1202497202515,37.5523469813,-122.0270315023,64.533
1202497206515,37.5532295115,-122.0277042336,64.070
1202497210516,37.5540819508,-122.0284127556,63.881
1202497214515,37.5549108369,-122.0291905121,63.977
1202497217518,37.5555087178,-122.0298050730,63.891
1202497221502,37.5562947724,-122.0306412514,63.804
1202497224505,37.5568709442,-122.0312698101,63.682
1202497227509,37.5574536539,-122.0318974467,63.737
1202497230509,37.5580428176,-122.0325348064,63.907
1202497233509,37.5586353341,-122.0331591742,63.967
1202497237510,37.5594266693,-122.0340028124,64.157
1202497240524,37.5600199402,-122.0346267610,64.113
1202497244505,37.5608057433,-122.0354477681,64.275
1202497248505,37.5616006827,-122.0363236767,63.937
1202497252501,37.5623866535,-122.0371986632,63.162
1202497256506,37.5631678465,-122.0380219334,62.116
1202497260495,37.5639239777,-122.0388391687,61.606
1202497263716,37.5643346070,-122.0392707527,58.331
1202497266722,37.5649460666,-122.0399252115,62.018
1202497269722,37.5655475518,-122.0406308836,64.191
1202497273718,37.5663692294,-122.0414923753,64.331
1202497276723,37.5670034040,-122.0421722312,64.626
1202497280720,37.5678663206,-122.0430063141,64.610
1202497283728,37.5684944602,-122.0436224676,63.561
1202497286729,37.5688806981,-122.0439601743,59.722
1202497290721,37.5698017851,-122.0445836200,64.095
1202497293721,37.5707351935,-122.0450405174,68.953
1202497297714,37.5717715316,-122.0455465327,69.205
1202497300717,37.5725627830,-122.0458875084,69.296
1202497304716,37.5736414497,-122.0463034183,69.944
1202497307728,37.5744491296,-122.0466042447,69.174
1202497311720,37.5754825340,-122.0469785803,67.275
1202497314720,37.5762614640,-122.0472644031,65.999
1202497317726,37.5770092971,-122.0475349708,64.605
1202497322713,37.5782442024,-122.0479784572,63.576
1202497325723,37.5788533151,-122.0481812153,60.540
1202497329718,37.5799452252,-122.0485956165,63.029
1202497332720,37.5807057150,-122.0488402841,62.224
1202497335720,37.5814158296,-122.0490898971,60.919
1202497339720,37.5823130282,-122.0494767218,59.849
1202497343719,37.5831673114,-122.0499109880,59.198
1202497346719,37.5838001448,-122.0502695657,58.773
1202497349723,37.5844193158,-122.0506418897,58.619
1202497354713,37.5854836495,-122.0513669241,59.603
1202497357715,37.5861263736,-122.0518215583,59.997
1202497361727,37.5869783937,-122.0524386338,60.302
1202497366710,37.5880261312,-122.0531949326,60.633
1202497369712,37.5886562824,-122.0536421070,61.077
1202497372717,37.5893089810,-122.0541016028,61.960
1202497376714,37.5901972947,-122.0547354420,62.942
1202497380705,37.5910806632,-122.0553631625,63.729
1202497383717,37.5917704936,-122.0558390868,64.634
1202497387703,37.5927164748,-122.0565160091,65.621
1202497391710,37.5936412498,-122.0571786821,65.565
1202497394715,37.5943283142,-122.0576673468,65.344
1202497398714,37.5952385047,-122.0583171955,64.993
1202497401714,37.5959120742,-122.0587989033,64.497
1202497405713,37.5968142181,-122.0594423818,63.819
1202497409708,37.5976965807,-122.0600815017,62.128
1202497413705,37.5985911809,-122.0607200348,59.668
1202497417708,37.5994190611,-122.0613216038,55.350
1202497420710,37.6000061294,-122.0617384357,49.479
1202497423713,37.6003581692,-122.0620009568,41.574
1202497427711,37.6006988096,-122.0622467141,35.526
1202497431699,37.6010103648,-122.0624536632,32.907
1202497434703,37.6013775759,-122.0626497997,34.344
1202497437708,37.6018195535,-122.0629790407,36.720
1202497441705,37.6024004191,-122.0633952020,38.512
1202497445710,37.6029913431,-122.0637892351,39.652
1202497449711,37.6035885535,-122.0641850285,39.781
1202497453698,37.6041689162,-122.0645908801,37.993
1202497456710,37.6045642904,-122.0648746912,34.501
1202497459712,37.6049175037,-122.0651277408,29.704
1202497463700,37.6052430567,-122.0653622663,23.190
1202497467701,37.6053855490,-122.0654476779,16.304
1202497470703,37.6054736428,-122.0655103745,12.138
1202497474700,37.6055602278,-122.0655744122,8.936
1202497478701,37.6056282050,-122.0656276373,6.859
1202497481719,37.6056958469,-122.0656794374,5.956
1202497485702,37.6057849465,-122.0657473308,5.320
1202497488707,37.6058445418,-122.0657871448,4.507
1202497492700,37.6058707772,-122.0658050821,3.210
1202497495703,37.6058901394,-122.0658140507,2.603
1202497498731,37.6059077414,-122.0658233546,2.125
1202497502697,37.6059240861,-122.0658375200,1.772
1202497505706,37.6059396764,-122.0658483327,1.630
1202497509711,37.6059727011,-122.0658923377,1.832
1202497513698,37.6059913089,-122.0658963610,1.385
1202497516701,37.6059980144,-122.0659005519,1.241
1202497519703,37.6059996070,-122.0659077604,1.272
1202497523702,37.6060145268,-122.0659132086,1.593
1202497527701,37.6060589509,-122.0659365941,2.231
1202497530702,37.6060906344,-122.0659595605,2.853
1202497533705,37.6061167860,-122.0659817725,3.468
1202497537704,37.6061548398,-122.0660059962,4.364
1202497541706,37.6062323724,-122.0660402782,5.906
1202497545695,37.6063517306,-122.0661173917,7.594
1202497548699,37.6064599409,-122.0661901466,9.141
1202497551701,37.6065582606,-122.0662620633,10.370
1202497554703,37.6066744338,-122.0663483968,12.016
1202497558689,37.6068899324,-122.0665043840,14.071
1202497561700,37.6070564808,-122.0666211439,15.493
1202497564707,37.6072328359,-122.0667413403,17.221
1202497568692,37.6074884001,-122.0669191204,19.139
1202497571696,37.6076994563,-122.0670707490,21.028
1202497574699,37.6079724548,-122.0672640356,23.362
1202497578690,37.6083549209,-122.0675386266,24.840
1202497581697,37.6086430906,-122.0677426421,25.428
1202497585692,37.6089929511,-122.0679891538,25.245
1202497588702,37.6092661172,-122.0681811831,24.993
1202497592697,37.6095923408,-122.0684196482,23.996
1202497595701,37.6098399421,-122.0685990208,22.926
1202497598702,37.6100924050,-122.0687859372,21.482
1202497601712,37.6103014495,-122.0689498033,18.915
1202497605697,37.6105224802,-122.0691134180,15.762
1202497608701,37.6106392401,-122.0692052836,12.710
1202497612695,37.6107407449,-122.0692762783,9.574
1202497616687,37.6108299283,-122.0693486980,7.402
1202497619695,37.6108852489,-122.0693830637,5.647
1202497622697,37.6109197823,-122.0694144120,4.327
1202497625731,37.6109241409,-122.0694188545,3.089
