unixtime,latitude,longitude,speed
1202497202557,37.6496388797,-122.0970392266,48.954
1202497206550,37.6502957692,-122.0974304099,47.537
1202497210544,37.6509165327,-122.0978262032,46.567
1202497213550,37.6513719213,-122.0981163846,46.671
1202497217548,37.6520651883,-122.0985581945,48.468
1202497220549,37.6526699424,-122.0988972424,50.011
1202497224546,37.6534776223,-122.0992930357,50.195
1202497227551,37.6540413050,-122.0996206004,49.182
1202497231550,37.6547036428,-122.1000485802,46.828
1202497235552,37.6553606999,-122.1004807509,44.572
1202497239547,37.6559694773,-122.1008816572,40.866
1202497243559,37.6564862215,-122.1011910331,36.870
1202497247547,37.6570053125,-122.1014626905,33.603
1202497250550,37.6573436898,-122.1014038496,29.606
1202497254550,37.6574590248,-122.1008866863,26.509
1202497258560,37.6571007824,-122.1005776457,24.804
1202497262557,37.6568072482,-122.1008359759,23.098
1202497266547,37.6566285461,-122.1012261533,23.165
1202497269549,37.6564915859,-122.1015398040,23.553
1202497273549,37.6563076870,-122.1020224338,24.499
1202497276876,37.6561931902,-122.1024200711,24.708
1202497279885,37.6562902526,-122.1027715242,25.129
1202497283876,37.6567204956,-122.1029309479,26.785
1202497287877,37.6569600503,-122.1024254356,28.686
1202497290878,37.6567534364,-122.1020897405,31.181
1202497294876,37.6562609160,-122.1017568114,36.241
1202497298888,37.6556197844,-122.1013254788,41.796
1202497301891,37.6550416010,-122.1009813180,46.248
1202497305873,37.6542780937,-122.1005204811,49.050
1202497308876,37.6537347790,-122.1002094288,50.749
1202497312877,37.6530074815,-122.0997179980,52.577
1202497316876,37.6522460697,-122.0991969791,54.375
1202497320888,37.6514559080,-122.0986721046,56.268
1202497324875,37.6506071568,-122.0981316396,58.791
1202497328872,37.6497466709,-122.0975435655,61.442
1202497332871,37.6488405037,-122.0969337823,64.053
1202497336871,37.6479147229,-122.0962815867,66.101
1202497340745,37.6469290114,-122.0955801055,68.212
1202497343747,37.6461581281,-122.0950273192,68.441
1202497346759,37.6454356921,-122.0944870219,66.986
1202497350758,37.6445994300,-122.0938418670,64.542
1202497353760,37.6439819354,-122.0934004762,63.255
1202497357747,37.6431125647,-122.0927839036,63.236
1202497361764,37.6422267655,-122.0921487232,63.223
1202497365747,37.6413392061,-122.0915091004,63.858
1202497368748,37.6406346236,-122.0910144007,64.817
1202497372745,37.6397062444,-122.0903610316,64.984
1202497375746,37.6390358600,-122.0898761387,64.474
1202497379745,37.6381024516,-122.0892065925,63.853
1202497382746,37.6374215899,-122.0887230407,62.197
1202497385746,37.6367779438,-122.0882674006,60.037
1202497389744,37.6360269256,-122.0877348147,57.378
1202497393755,37.6353474887,-122.0872510114,56.069
1202497397744,37.6345767730,-122.0867003206,57.405
1202497400896,37.6332876368,-122.0857834246,59.256
1202497403900,37.6326254667,-122.0853154631,60.496
1202497407899,37.6317369015,-122.0846817914,61.607
1202497411895,37.6308711351,-122.0840568370,61.953
1202497414898,37.6302316799,-122.0835983470,61.918
1202497417898,37.6295673305,-122.0831256079,62.168
1202497420902,37.6289076750,-122.0826497674,61.927
1202497423904,37.6282859895,-122.0822017549,61.185
1202497427898,37.6274546726,-122.0816110824,61.070
1202497430909,37.6267981184,-122.0811454678,61.496
1202497434897,37.6259279095,-122.0805169930,61.474
1202497438897,37.6250651606,-122.0799056172,61.217
1202497442895,37.6242080275,-122.0792983485,61.069
1202497445912,37.6235598551,-122.0788333207,60.979
1202497449892,37.6227530134,-122.0782569813,60.493
1202497453893,37.6219166675,-122.0776573401,61.039
1202497456906,37.6212645556,-122.0771865288,61.601
1202497460895,37.6203531078,-122.0765345846,62.228
1202497464906,37.6194429173,-122.0758883402,61.897
1202497468894,37.6185846946,-122.0752772996,61.079
1202497472895,37.6177904257,-122.0747120243,60.150
1202497476895,37.6169993420,-122.0741547956,60.277
1202497480904,37.6161453940,-122.0735430007,61.330
1202497484893,37.6152299229,-122.0728878714,62.262
1202497487906,37.6145278550,-122.0723943451,62.549
1202497491889,37.6136375296,-122.0717519563,61.755
1202497494905,37.6130370502,-122.0713225516,60.106
1202497498903,37.6122544322,-122.0707620539,59.142
1202497502890,37.6114086985,-122.0701561264,59.021
1202497506887,37.6105855121,-122.0695672141,57.971
1202497510896,37.6097692827,-122.0689876895,57.298
1202497514891,37.6089752653,-122.0684235038,57.170
1202497518890,37.6082224869,-122.0678836257,56.941
1202497522890,37.6075070079,-122.0673357847,58.153
1202497526891,37.6066555745,-122.0667239898,61.347
1202497529897,37.6059513273,-122.0662188127,64.174
1202497532903,37.6051950284,-122.0656785992,66.408
1202497536888,37.6041821596,-122.0649605218,67.203
1202497539888,37.6034801755,-122.0644571888,66.292
1202497542897,37.6028221963,-122.0639865451,64.802
1202497546885,37.6019750377,-122.0633823777,63.858
1202497549889,37.6013412823,-122.0629325211,63.955
1202497552889,37.6006819620,-122.0624593629,65.371
1202497556899,37.5997380762,-122.0617836979,67.766
1202497560898,37.5987183343,-122.0610538859,70.536
1202497563898,37.5979062958,-122.0604757863,72.730
1202497566898,37.5971085066,-122.0599064038,73.609
1202497570883,37.5960992420,-122.0591869853,73.559
1202497573884,37.5953319629,-122.0586386414,74.129
1202497576884,37.5945470818,-122.0580815803,74.755
1202497579894,37.5937580097,-122.0575134552,75.332
1202497583898,37.5927084282,-122.0567641971,76.042
1202497587882,37.5915965691,-122.0559746221,77.479
1202497590883,37.5907548587,-122.0553727179,77.781
1202497593883,37.5899444128,-122.0547958755,77.087
1202497596891,37.5891358948,-122.0542201228,76.206
1202497599891,37.5883333278,-122.0536504889,74.932
1202497603893,37.5873005939,-122.0529138875,73.070
1202497607888,37.5863250246,-122.0522157591,71.138
1202497611887,37.5853890178,-122.0515507391,69.741
1202497615885,37.5844320563,-122.0508922571,69.433
1202497619875,37.5833933712,-122.0502728347,69.803
1202497622888,37.5826038801,-122.0498544102,69.523
1202497626875,37.5815537956,-122.0493750493,69.178
1202497629875,37.5807700042,-122.0490741391,68.759
1202497632886,37.5799733884,-122.0487923397,68.513
1202497636872,37.5789139162,-122.0484291519,68.283
1202497639875,37.5781334775,-122.0481535551,68.222
1202497642875,37.5773488479,-122.0478888547,68.612
1202497645878,37.5765518130,-122.0476231484,69.302
1202497649875,37.5754526106,-122.0472473879,70.295
1202497652875,37.5746020154,-122.0469563683,70.809
1202497655881,37.5737427030,-122.0466660193,70.671
1202497658891,37.5729107156,-122.0463803641,69.622
1202497662885,37.5718765568,-122.0459955511,67.891
1202497665886,37.5711507681,-122.0456523123,66.716
1202497668886,37.5704420785,-122.0452588659,66.347
1202497672876,37.5695023836,-122.0446440535,67.008
1202497676874,37.5685937019,-122.0439285745,68.014
1202497680870,37.5677011133,-122.0430918933,69.823
1202497684878,37.5667858937,-122.0421219398,71.750
1202497688867,37.5658398286,-122.0411168662,72.811
1202497691867,37.5651570391,-122.0404145468,72.050
1202497694868,37.5644956233,-122.0397337689,70.741
1202497698869,37.5636346346,-122.0388188007,69.057
1202497702866,37.5627996297,-122.0379205124,66.849
1202497706862,37.5620441690,-122.0371066300,63.978
1202497709866,37.5614952384,-122.0365208190,62.128
1202497712867,37.5609304660,-122.0359213455,61.022
1202497716878,37.5601879973,-122.0351301779,59.888
1202497720865,37.5594638849,-122.0343514156,59.315
1202497724870,37.5587638286,-122.0335995592,58.880
1202497728874,37.5580760099,-122.0328692442,59.087
1202497732862,37.5573399115,-122.0320779091,60.571
1202497735863,37.5567482332,-122.0314440698,62.052
1202497738871,37.5561655235,-122.0308151758,61.405
1202497742867,37.5553759485,-122.0299755609,60.280
1202497745869,37.5547702724,-122.0293391232,58.658
1202497748872,37.5541547057,-122.0287458523,56.493
1202497754849,37.5535304217,-122.0282022861,47.450
1202497758856,37.5526651582,-122.0275342487,51.072
1202497761857,37.5520034910,-122.0270355256,55.876
1202497764858,37.5513313465,-122.0265343718,57.653
1202497768845,37.5504763088,-122.0258905581,58.812
1202497772852,37.5496688804,-122.0252863069,60.047
1202497776844,37.5488687442,-122.0246841512,60.812
1202497780845,37.5480318953,-122.0240614599,61.827
1202497784843,37.5471437492,-122.0233961047,62.793
1202497787857,37.5464559305,-122.0228924363,63.530
1202497791847,37.5455123800,-122.0221846687,64.197
1202497794850,37.5448832346,-122.0217095826,62.956
1202497798859,37.5440754709,-122.0210989612,62.206
1202497802842,37.5432252948,-122.0204657086,62.367
1202497805843,37.5425554972,-122.0199710927,62.149
1202497808849,37.5418649124,-122.0194817574,61.502
1202497812841,37.5410084499,-122.0188440624,59.828
1202497816839,37.5402397458,-122.0182678906,57.613
1202497820847,37.5395209141,-122.0177277610,56.068
1202497823850,37.5389629310,-122.0173052294,55.919
1202497827839,37.5381978312,-122.0166573923,56.805
1202497830846,37.5376580368,-122.0161293326,57.506
1202497834837,37.5369680388,-122.0153472176,58.907
1202497838838,37.5362849139,-122.0144221911,60.754
1202497841856,37.5357952434,-122.0136412494,61.956
1202497845839,37.5352169761,-122.0125799333,62.179
1202497849838,37.5346726555,-122.0115767875,61.964
1202497852838,37.5342463520,-122.0107882183,62.434
1202497855838,37.5338207192,-122.0099990624,62.311
1202497858838,37.5333874588,-122.0091977528,61.986
1202497861838,37.5329637537,-122.0084079264,60.912
1202497864845,37.5325516157,-122.0076424074,59.058
1202497868835,37.5320237236,-122.0066748847,56.227
1202497872836,37.5314922273,-122.0058189251,52.464
1202497875843,37.5311288720,-122.0052526439,48.093
1202497878844,37.5307906623,-122.0047261768,43.575
1202497882845,37.5303377883,-122.0041941776,37.727
1202497886835,37.5298445134,-122.0039780922,31.796
1202497889837,37.5295025319,-122.0039562993,25.904
1202497893832,37.5291591255,-122.0039335005,19.357
1202497896832,37.5290913159,-122.0039246157,11.968
1202497899832,37.5290938305,-122.0039245319,6.706
1202497903831,37.5290960098,-122.0039241966,3.425
1202497907841,37.5290970156,-122.0039238613,1.442
1202497910843,37.5290971832,-122.0039230231,0.415
1202497914831,37.5290971832,-122.0039217658,0.094
1202497917843,37.5290970994,-122.0039213468,0.032
1202497920844,37.5290970156,-122.0039212629,0.066
1202497924832,37.5290969318,-122.0039212629,0.372
1202497928843,37.5290968480,-122.0039211791,1.177
1202497932833,37.5290967641,-122.0039210953,2.633
1202497936833,37.5290765638,-122.0039153956,5.323
1202497939834,37.5289748075,-122.0038989671,10.028
1202497943835,37.5287570457,-122.0037460812,15.558
1202497947831,37.5287772461,-122.0033429118,20.809
1202497951835,37.5290520886,-122.0028303586,26.715
1202497955832,37.5294571020,-122.0022712021,30.799
1202497959830,37.5299824795,-122.0018225190,32.594
1202497962831,37.5303132293,-122.0015232013,31.699
1202497965831,37.5303707291,-122.0011025976,29.804
1202497968831,37.5301985649,-122.0007275914,29.033
1202497972841,37.5297283403,-122.0008745261,29.347
1202497975843,37.5296638835,-122.0013045176,30.671
1202497978843,37.5298441782,-122.0017760833,34.729
1202497982838,37.5302080364,-122.0024860302,40.792
1202497986842,37.5306645147,-122.0033178500,46.328
1202497990832,37.5311263574,-122.0042271185,51.309
1202497994826,37.5316229012,-122.0052028554,55.601
1202497997828,37.5320011763,-122.0059692964,59.274
1202498001828,37.5325674575,-122.0070271760,62.644
1202498004831,37.5329921684,-122.0078617618,65.698
1202498008829,37.5336155303,-122.0090387482,68.849
1202498011830,37.5341152591,-122.0099732462,71.330
1202498014830,37.5346379544,-122.0109404336,73.045
1202498018828,37.5353232586,-122.0122103753,73.154
1202498021844,37.5358121748,-122.0131179674,72.076
1202498025826,37.5365087107,-122.0142646114,71.052
1202498029826,37.5373070867,-122.0153166236,69.732
1202498032826,37.5378879523,-122.0159548215,67.436
1202498035838,37.5384950533,-122.0165382017,66.090
1202498039835,37.5393999633,-122.0172656668,65.796
1202498043822,37.5403288454,-122.0179686568,65.230
1202498047820,37.5412236971,-122.0186337605,64.041
1202498051819,37.5420789023,-122.0192717070,63.150
1202498054820,37.5427125740,-122.0197504811,62.963
1202498058834,37.5435579724,-122.0203903553,63.026
1202498062832,37.5444191288,-122.0210337500,63.779
1202498066820,37.5453360248,-122.0217216525,65.285
1202498069821,37.5460516715,-122.0222596028,66.437
1202498072830,37.5467602773,-122.0227957930,66.804
1202498076826,37.5476708869,-122.0234883894,66.557
1202498080817,37.5485802392,-122.0241620427,66.435
1202498083829,37.5492874201,-122.0246904377,66.317
1202498087818,37.5502035618,-122.0253794298,65.483
1202498090819,37.5508586911,-122.0258738781,64.488
1202498094815,37.5517335100,-122.0265282531,64.092
1202498098810,37.5526040542,-122.0271791076,63.682
1202498101817,37.5532456886,-122.0276660122,63.519
1202498105814,37.5541088567,-122.0283685830,63.928
1202498108824,37.5547406005,-122.0289647038,64.304
1202498112828,37.5555525551,-122.0298080905,64.505
1202498116812,37.5563464887,-122.0306466158,64.469
1202498119823,37.5569298689,-122.0312843946,64.407
1202498123825,37.5577232158,-122.0321353251,64.511
1202498127814,37.5585196639,-122.0329897760,64.270
1202498131821,37.5593037068,-122.0338226015,63.711
1202498135810,37.5600965507,-122.0346724424,63.709
1202498138821,37.5606695374,-122.0352904399,63.069
1202498141838,37.5612260118,-122.0358871473,62.574
1202498144841,37.5617948913,-122.0364946674,62.815
1202498148578,37.5625771740,-122.0373331089,64.087
1202498151578,37.5631484005,-122.0379419701,63.389
1202498155578,37.5639492073,-122.0387417710,63.601
1202498159588,37.5647348427,-122.0395942941,63.581
1202498162592,37.5653138644,-122.0402198353,63.117
1202498167574,37.5662594265,-122.0412304409,62.560
1202498171573,37.5670250293,-122.0420658649,62.512
1202498175576,37.5677975052,-122.0428924041,62.155
1202498179572,37.5685735015,-122.0436287540,61.479
1202498182586,37.5692016411,-122.0441437379,61.342
1202498186568,37.5700607020,-122.0447636632,61.263
1202498189586,37.5707185973,-122.0451663297,61.205
1202498193583,37.5715920751,-122.0456203772,61.507
1202498197582,37.5725288363,-122.0460170088,62.950
1202498201588,37.5735391905,-122.0463738262,64.694
1202498205569,37.5746067931,-122.0467344156,66.286
1202498208569,37.5754161494,-122.0470160474,67.000
1202498211572,37.5762113402,-122.0472904708,66.943
1202498214579,37.5769818883,-122.0475504774,66.378
1202498218568,37.5779645822,-122.0478907825,65.424
1202498221572,37.5787069671,-122.0481378809,64.987
1202498224578,37.5794850589,-122.0484057664,65.015
1202498228567,37.5805150268,-122.0487654338,64.629
1202498232577,37.5814890036,-122.0491303817,63.619
1202498235577,37.5822032253,-122.0494398414,63.312
1202498239568,37.5831404893,-122.0499077191,63.303
1202498242580,37.5838264640,-122.0502905205,63.510
1202498246568,37.5847276021,-122.0508522754,64.198
1202498250566,37.5856430732,-122.0514961730,65.830
1202498254564,37.5866164632,-122.0521850813,67.390
1202498257564,37.5873570041,-122.0527024960,68.146
1202498260566,37.5880910909,-122.0532254428,68.349
1202498263566,37.5888142812,-122.0537380798,68.142
1202498267564,37.5897332728,-122.0543932091,67.348
1202498270564,37.5904026513,-122.0548736596,66.999
1202498273564,37.5911068147,-122.0553749810,67.407
1202498277563,37.5920877485,-122.0560774680,67.956
1202498280565,37.5928277864,-122.0566066174,67.904
1202498284563,37.5937810599,-122.0572837073,67.202
1202498287563,37.5944568087,-122.0577660856,66.345
1202498291560,37.5953439490,-122.0583950634,65.995
1202498294560,37.5960344499,-122.0588874162,66.424
1202498298560,37.5969542796,-122.0595448924,67.077
1202498301569,37.5976767994,-122.0600509916,68.229
1202498305557,37.5986627623,-122.0607621120,69.577
1202498308559,37.5994321369,-122.0613182510,70.381
1202498312560,37.6004289124,-122.0620342329,69.978
1202498316558,37.6014141210,-122.0627337025,69.398
1202498319560,37.6021328689,-122.0632512848,68.206
1202498323557,37.6030418859,-122.0638957691,66.296
1202498326558,37.6037215742,-122.0643732021,64.153
1202498329559,37.6043880191,-122.0648512219,60.812
1202498333553,37.6052969523,-122.0655002324,56.828
1202498337554,37.6061329630,-122.0660906534,49.489
1202498341551,37.6065919559,-122.0664146139,38.860
1202498344551,37.6068399763,-122.0665937351,30.767
1202498348553,37.6071498551,-122.0668153525,24.805
1202498352552,37.6073157329,-122.0669356328,18.926
1202498356551,37.6074807725,-122.0670451004,16.836
1202498359553,37.6076276234,-122.0671684819,16.694
1202498363564,37.6079245103,-122.0673768560,17.777
1202498367553,37.6081981794,-122.0675753394,17.796
1202498371552,37.6084516480,-122.0677915924,18.058
1202498375553,37.6087136662,-122.0679688696,18.303
1202498379545,37.6089051088,-122.0681137088,17.673
1202498382546,37.6090695617,-122.0682301334,18.252
1202498385547,37.6092946157,-122.0683931614,19.718
1202498388548,37.6095633394,-122.0685859451,20.877
1202498392546,37.6098698655,-122.0688058023,20.528
1202498395546,37.6100708635,-122.0689493842,20.236
1202498398546,37.6102676705,-122.0690930500,20.166
1202498401556,37.6104675788,-122.0692383921,20.176
1202498405546,37.6107352967,-122.0694292480,20.395
1202498408546,37.6109689002,-122.0695931142,21.319
1202498412545,37.6112982251,-122.0698236164,21.840
1202498415546,37.6115392047,-122.0699971217,21.992
1202498418546,37.6117741494,-122.0701645921,22.018
1202498421546,37.6120041487,-122.0703290450,22.139
1202498425544,37.6122706931,-122.0705193979,22.044
1202498428544,37.6124855212,-122.0706733734,23.088
1202498432559,37.6128497148,-122.0709344696,25.099
1202498436545,37.6132471845,-122.0712203762,26.500
1202498439545,37.6135589073,-122.0714428318,27.391
1202498443544,37.6139763260,-122.0717397187,27.910
1202498446544,37.6142557785,-122.0719414711,27.722
1202498449547,37.6145151983,-122.0721257052,27.654
1202498453544,37.6148664837,-122.0723765755,28.499
1202498457543,37.6152918652,-122.0726805032,30.439
1202498461542,37.6157503551,-122.0730094928,32.075
1202498464552,37.6161176499,-122.0732697508,33.866
1202498468542,37.6166489786,-122.0736482774,35.498
1202498471544,37.6170321152,-122.0739167496,36.218
1202498475541,37.6175492785,-122.0742827872,36.911
1202498478544,37.6179441498,-122.0745650058,37.772
1202498482548,37.6184587984,-122.0749321330,38.492
1202498486542,37.6190032867,-122.0753215561,40.223
1202498489542,37.6194414924,-122.0756334466,41.548
1202498493543,37.6200573106,-122.0760721552,42.478
1202498497540,37.6207447940,-122.0765533601,42.985
1202498500550,37.6212481271,-122.0769182242,41.634
1202498503551,37.6215936290,-122.0771726987,37.483
1202498507549,37.6219818786,-122.0774517321,34.391
1202498511541,37.6224094394,-122.0777561627,33.609
1202498514542,37.6227479005,-122.0779964718,33.129
1202498517551,37.6230869483,-122.0782325899,33.120
1202498520551,37.6234766229,-122.0784741563,34.343
1202498524542,37.6240250506,-122.0788570415,35.433
1202498528541,37.6245203371,-122.0792126855,35.062
1202498532546,37.6249768153,-122.0795357239,34.808
1202498536542,37.6254675756,-122.0798912841,35.348
1202498540537,37.6259632811,-122.0802444974,35.588
1202498544539,37.6264692964,-122.0806060926,36.024
1202498548538,37.6269942548,-122.0809837810,36.571
1202498551547,37.6273835103,-122.0812634850,36.787
1202498555536,37.6278960635,-122.0816265889,36.821
1202498558538,37.6282909348,-122.0819059576,36.755
1202498561552,37.6286806931,-122.0821920319,36.164
1202498565536,37.6291879657,-122.0825574827,35.114
1202498568536,37.6295483874,-122.0828106161,33.768
1202498572531,37.6299929634,-122.0831267814,32.061
1202498575544,37.6302983998,-122.0833449622,30.431
1202498579538,37.6306727355,-122.0836137697,29.192
1202498583530,37.6310999609,-122.0839170269,29.288
1202498587541,37.6314532580,-122.0841743512,28.177
1202498591537,37.6318600316,-122.0844628562,28.813
1202498595534,37.6322905260,-122.0847771775,29.388
1202498599528,37.6327147340,-122.0850763275,29.357
1202498602529,37.6330145545,-122.0852878866,29.124
1202498605532,37.6333190689,-122.0855053131,29.404
1202498608532,37.6336188895,-122.0857167046,29.477
1202498612530,37.6340140961,-122.0859977497,30.098
1202498616533,37.6344456801,-122.0863057846,31.195
1202498620529,37.6349076066,-122.0866341874,32.519
1202498624538,37.6353778312,-122.0869720618,33.369
1202498628531,37.6358966708,-122.0873422903,34.456
1202498631540,37.6362995049,-122.0875958428,34.677
1202498635530,37.6367644489,-122.0879147741,33.936
1202498638545,37.6370843861,-122.0881435161,33.581
1202498642532,37.6375514255,-122.0884716675,34.068
1202498646529,37.6380417667,-122.0888268086,34.749
1202498650531,37.6385613607,-122.0891974562,35.501
1202498654532,37.6390542164,-122.0895485740,35.942
1202498657540,37.6394246964,-122.0897915653,36.811
1202498661540,37.6399605512,-122.0901495563,38.494
1202498664541,37.6403906265,-122.0904518914,39.949
1202498668530,37.6410210292,-122.0908121455,41.296
1202498672530,37.6416564611,-122.0911996407,42.252
1202498676539,37.6422793200,-122.0916500002,42.554
1202498680529,37.6428436734,-122.0920773094,41.600
1202498684527,37.6433941127,-122.0924783834,40.675
1202498687527,37.6438441370,-122.0928128212,40.310
1202498691523,37.6444136871,-122.0932799445,38.693
1202498694524,37.6447394915,-122.0935029030,35.648
1202498697530,37.6450936268,-122.0937139592,33.981
1202498700539,37.6455244564,-122.0939815095,33.263
1202498704534,37.6460176474,-122.0942200584,30.315
1202498708524,37.6463270234,-122.0940222455,27.334
1202498712538,37.6463215751,-122.0935182419,27.364
1202498716524,37.6459473233,-122.0933221054,27.566
1202498720523,37.6454693035,-122.0935671922,29.410
1202498724522,37.6448756136,-122.0938934995,31.366
1202498728522,37.6443949954,-122.0942087428,29.751
1202498731522,37.6442619747,-122.0945622913,27.798
1202498735523,37.6444636432,-122.0950037660,26.598
1202498738525,37.6447822392,-122.0950087113,26.094
1202498741545,37.6450058683,-122.0946981619,26.274
1202498745519,37.6448142581,-122.0941227445,27.969
1202498749521,37.6443980129,-122.0938282045,29.533
1202498753517,37.6439787503,-122.0934992988,31.651
1202498756523,37.6435861421,-122.0932338440,33.833
1202498760524,37.6429963916,-122.0928546469,35.071
1202498764520,37.6424845928,-122.0925152637,33.622
1202498767525,37.6421289488,-122.0922767987,32.092
1202498771518,37.6417028968,-122.0919719490,29.999
1202498774521,37.6414786810,-122.0918018802,27.954
1202498778530,37.6411942831,-122.0915849566,27.965
1202498782517,37.6408258986,-122.0912865610,31.052
1202498785520,37.6404546642,-122.0910035881,35.174
1202498789518,37.6399061527,-122.0905808888,39.841
1202498793516,37.6392516101,-122.0900771367,45.091
1202498797528,37.6385397354,-122.0895464786,48.791
1202498801540,37.6377836042,-122.0889785210,52.131
1202498805518,37.6369999803,-122.0884155088,54.351
1202498809517,37.6362461961,-122.0878683384,55.728
1202498812528,37.6356760592,-122.0874211640,57.357
1202498816513,37.6348305770,-122.0868156555,59.663
