unixtime,latitude,longitude,speed
1202497200490,37.6321660548,-122.0847132236,39.410
1202497203491,37.6326069427,-122.0850396986,40.216
1202497207495,37.6331967770,-122.0854573686,40.543
1202497211498,37.6337873657,-122.0858809899,40.836
1202497215506,37.6343352905,-122.0862665573,40.001
1202497219500,37.6348672059,-122.0866451677,39.750
1202497223498,37.6354282903,-122.0870538691,39.926
1202497226501,37.6358296156,-122.0873294660,39.910
1202497229513,37.6362567573,-122.0876369979,40.443
1202497233512,37.6368165005,-122.0880318692,41.205
1202497237493,37.6374088494,-122.0884498746,42.818
1202497241500,37.6380157828,-122.0888888347,44.659
1202497245500,37.6386593451,-122.0893534434,47.178
1202497249496,37.6393444816,-122.0898521665,50.081
1202497252497,37.6399118524,-122.0902563417,53.280
1202497256488,37.6407182750,-122.0908346928,56.305
1202497259498,37.6413552994,-122.0912848008,58.401
1202497262501,37.6420239236,-122.0917447995,59.973
1202497266488,37.6428949706,-122.0923170318,59.922
1202497269498,37.6435253733,-122.0927642900,59.135
1202497272499,37.6441228351,-122.0932035015,57.868
1202497275499,37.6447044552,-122.0936312299,56.681
1202497278512,37.6452353647,-122.0940126902,55.219
1202497282494,37.6460096008,-122.0945316136,55.302
1202497285495,37.6466050510,-122.0949319331,55.210
1202497289487,37.6473936201,-122.0954806123,55.347
1202497292493,37.6479840412,-122.0959025572,55.468
1202497295497,37.6485741269,-122.0963164554,55.882
1202497299484,37.6491932141,-122.0967183675,55.085
1202497302496,37.6498920969,-122.0971572438,58.304
1202497305496,37.6504853678,-122.0975272208,57.261
1202497309490,37.6515265674,-122.0981777401,59.473
1202497312494,37.6521521924,-122.0985754612,57.598
1202497316494,37.6529461260,-122.0990223003,55.489
1202497319525,37.6535119042,-122.0993274015,53.448
1202497323487,37.6542649341,-122.0997690438,52.170
1202497326498,37.6548024654,-122.1001276215,49.811
1202497330491,37.6555148431,-122.1005885422,47.358
1202497334489,37.6562410509,-122.1010672325,44.258
1202497337497,37.6566695336,-122.1013192762,38.353
1202497341492,37.6571799075,-122.1014149137,32.704
1202497345495,37.6574327894,-122.1010385664,27.145
1202497349481,37.6572866091,-122.1006575252,23.780
1202497352484,37.6570464676,-122.1005934037,22.244
1202497355497,37.6568194020,-122.1006960819,21.952
1202497358497,37.6566785022,-122.1010250715,23.349
1202497364479,37.6563634266,-122.1018159876,25.542
1202497367485,37.6561898375,-122.1022282094,26.312
1202497370490,37.6561583215,-122.1025998629,25.391
1202497374489,37.6564824496,-122.1029172854,25.402
1202497377490,37.6567835274,-122.1028187143,25.766
1202497380493,37.6568925760,-122.1024271119,27.589
1202497384498,37.6568320586,-122.1019838771,30.033
1202497388487,37.6563863092,-122.1016534626,37.475
1202497391487,37.6557355385,-122.1013416559,44.457
1202497394490,37.6550983464,-122.1009794740,51.279
1202497398479,37.6542184146,-122.1004781525,55.903
1202497401481,37.6535554901,-122.1000772463,59.089
1202497404512,37.6528818368,-122.0996240369,60.713
1202497408484,37.6519834648,-122.0990118230,61.134
1202497411489,37.6513217138,-122.0985598709,60.161
1202497414491,37.6506914787,-122.0981282869,58.505
1202497418485,37.6499195057,-122.0975994728,56.328
1202497421486,37.6493874227,-122.0972532165,54.729
1202497424497,37.6488255839,-122.0968733488,54.683
1202497427497,37.6482421199,-122.0964695089,55.228
1202497430497,37.6476332587,-122.0960386792,56.160
1202497433497,37.6470214638,-122.0955984618,56.874
