unixtime,latitude,longitude,speed
1202501020224,37.6141404436,-122.0719503559,17.892
1202501023231,37.6134302452,-122.0714448435,33.436
1202501027228,37.6124918915,-122.0707742915,49.160
1202501031223,37.6115356843,-122.0701008058,57.936
1202501035220,37.6105661499,-122.0694261467,64.265
1202501039228,37.6095920055,-122.0687244979,68.263
1202501043219,37.6086021869,-122.0680028163,70.181
1202501046227,37.6078696927,-122.0674838090,70.626
1202501049230,37.6071278107,-122.0669649694,71.407
1202501052230,37.6063698355,-122.0664285278,72.503
1202501056226,37.6053256184,-122.0656835445,73.912
1202501060220,37.6042543278,-122.0649207078,75.086
1202501063227,37.6034531858,-122.0643539237,75.806
1202501067220,37.6023772013,-122.0635846330,76.563
1202501070220,37.6015665877,-122.0630331039,76.844
1202501073222,37.6007598299,-122.0624537470,77.028
1202501076227,37.5999410020,-122.0618687742,76.970
1202501080229,37.5988441466,-122.0610714879,76.787
1202501084232,37.5977680783,-122.0602941505,75.893
1202501088232,37.5967303152,-122.0595494187,74.789
1202501092232,37.5957221403,-122.0588298325,74.060
1202501096221,37.5947034042,-122.0581053849,73.960
1202501100229,37.5936625398,-122.0573674425,73.977
1202501104213,37.5926132936,-122.0566263149,74.318
1202501107219,37.5918160911,-122.0560621292,74.480
1202501110223,37.5910318805,-122.0555017992,74.350
1202501113223,37.5902640985,-122.0549570595,74.135
1202501117213,37.5892304426,-122.0542226374,74.363
1202501120222,37.5884588887,-122.0536684262,74.535
1202501123224,37.5876730856,-122.0531228483,75.054
1202501126226,37.5868633102,-122.0525480176,75.754
1202501130223,37.5857626829,-122.0517682494,76.373
1202501133227,37.5849374010,-122.0511808459,76.733
1202501137239,37.5838448204,-122.0504808734,76.472
1202501141224,37.5828203846,-122.0498767061,75.737
1202501144236,37.5819247785,-122.0494254246,77.569
1202501148230,37.5807104927,-122.0489261986,77.598
1202501151235,37.5798022300,-122.0485923475,77.346
1202501154235,37.5789113179,-122.0482928622,76.801
1202501158221,37.5777601477,-122.0479069596,76.313
1202501161222,37.5768700737,-122.0476139283,76.330
1202501164222,37.5759820114,-122.0473182149,76.282
1202501167222,37.5750932786,-122.0470208251,76.385
1202501170222,37.5741958286,-122.0467177356,76.599
1202501173222,37.5732975403,-122.0464138079,76.684
1202501177221,37.5721019461,-122.0459857443,76.657
1202501180222,37.5712350062,-122.0455928008,76.369
1202501183227,37.5704071259,-122.0451134399,76.061
1202501187226,37.5693269505,-122.0443934347,76.030
1202501191223,37.5683072923,-122.0435609444,75.970
1202501194225,37.5675768098,-122.0428593794,76.057
1202501197235,37.5668654379,-122.0421048407,76.262
1202501201223,37.5659196243,-122.0410986775,76.299
1202501204223,37.5652186460,-122.0403509282,75.908
1202501207223,37.5645196794,-122.0396083756,75.200
1202501211234,37.5635904619,-122.0386157911,74.200
1202501215222,37.5626787627,-122.0376526269,72.746
1202501219221,37.5618228030,-122.0367377425,70.906
1202501223221,37.5609779075,-122.0358635104,69.553
1202501226221,37.5603607482,-122.0352270727,68.653
1202501230220,37.5595059621,-122.0343650781,68.660
1202501233220,37.5588660040,-122.0336853060,68.633
1202501236222,37.5582243696,-122.0330022650,68.453
1202501240221,37.5573694158,-122.0320875482,67.885
1202501244216,37.5565178147,-122.0312045151,66.504
1202501247235,37.5559145694,-122.0305854279,64.126
1202501251220,37.5551475417,-122.0297738924,61.731
1202501255217,37.5544101860,-122.0290180965,58.955
1202501259216,37.5536900969,-122.0283809044,56.152
1202501262216,37.5531701677,-122.0279616418,53.940
1202501265220,37.5526437005,-122.0275613222,52.728
1202501269217,37.5519122121,-122.0270117211,52.142
1202501273218,37.5512048636,-122.0264743574,51.469
1202501277215,37.5505033824,-122.0259494829,50.896
1202501281218,37.5497973749,-122.0254340798,50.450
1202501285222,37.5490589295,-122.0249554733,49.342
